Date,Close,등락률,PER,PBR,회전율,환율,코스피,나스닥
2014-03-12,198000,-2.46,25.29,4.33,0.0088,1064.780029296875,1932.54,0.37
2014-03-13,215000,8.59,27.46,4.71,0.0167,1067.030029296875,1934.38,-1.46
2014-03-14,215000,0.0,27.46,4.71,0.0116,1067.9000244140625,1919.9,-0.35
2014-03-17,222500,3.49,28.42,4.87,0.0145,1071.9300537109375,1927.53,0.81
2014-03-18,221000,-0.67,28.22,4.84,0.011,1066.9000244140625,1940.21,1.25
2014-03-19,223000,0.9,28.48,4.88,0.0129,1068.4000244140625,1937.68,-0.59
2014-03-20,222000,-0.45,28.35,4.86,0.0076,1069.5999755859375,1919.52,0.27
2014-03-21,223000,0.45,28.48,4.88,0.0045,1076.0,1934.94,-0.98
2014-03-24,227500,2.02,29.05,4.98,0.0064,1079.3800048828125,1945.55,-1.18
2014-03-25,222000,-2.42,28.35,4.86,0.0073,1076.800048828125,1941.25,0.19
2014-03-26,219000,-1.35,27.97,4.79,0.0081,1078.300048828125,1964.31,-1.43
2014-03-27,222500,1.6,28.42,4.87,0.0079,1076.4300537109375,1977.97,-0.54
2014-03-28,220000,-1.12,28.1,4.81,0.0052,1068.1800537109375,1981.0,0.11
2014-03-31,218000,-0.91,27.84,4.77,0.0059,1066.550048828125,1985.61,1.04
2014-04-01,219500,0.69,28.03,4.8,0.0076,1062.5,1991.98,1.64
2014-04-02,227500,3.64,29.05,4.98,0.0145,1057.5999755859375,1997.25,0.2
2014-04-03,224500,-1.32,28.67,4.91,0.0071,1058.43994140625,1993.7,-0.91
2014-04-04,221000,-1.56,28.22,4.84,0.0079,1056.699951171875,1988.09,-2.6
2014-04-07,210000,-4.98,26.82,4.6,0.0152,1051.449951171875,1989.7,-1.16
2014-04-08,210000,0.0,26.82,4.6,0.0051,1054.3399658203125,1993.03,0.81
2014-04-09,210500,0.24,26.88,4.61,0.0035,1046.030029296875,1998.95,1.72
2014-04-10,213500,1.43,27.27,4.67,0.0047,1035.1099853515625,2008.61,-3.1
2014-04-11,206500,-3.28,26.37,4.52,0.0155,1038.239990234375,1997.44,-1.34
2014-04-14,205500,-0.48,26.25,4.5,0.0042,1038.93994140625,1997.02,0.57
2014-04-15,205000,-0.24,26.18,4.49,0.0062,1040.9100341796875,1992.27,0.29
2014-04-16,212500,3.66,27.14,4.65,0.0088,1040.199951171875,1992.21,1.29
2014-04-17,207000,-2.59,26.44,4.53,0.0061,1036.4300537109375,1992.05,0.23
2014-04-21,206500,-0.24,26.37,4.52,0.0033,1037.5999755859375,1999.22,0.64
2014-04-22,208000,0.73,26.56,4.55,0.0054,1038.4100341796875,2004.22,0.97
2014-04-23,204000,-1.92,26.05,4.46,0.008,1039.510009765625,2000.37,-0.83
2014-04-24,206500,1.23,26.37,4.52,0.0071,1038.5999755859375,1998.34,0.52
2014-04-25,203000,-1.69,25.93,4.44,0.0048,1038.699951171875,1971.66,-1.75
2014-04-28,204000,0.49,26.05,4.46,0.003,1039.699951171875,1969.26,-0.03
2014-04-29,203500,-0.25,25.99,4.45,0.0022,1033.43994140625,1964.77,0.72
2014-04-30,205000,0.74,25.75,3.94,0.0045,1029.43994140625,1961.79,0.27
2014-05-02,203000,-0.98,25.5,3.9,0.0042,1030.7099609375,1959.44,-0.09
2014-05-07,191000,-5.91,23.99,3.67,0.0104,1025.510009765625,1939.88,-0.32
2014-05-08,198000,3.66,24.87,3.8,0.0098,1022.9199829101562,1950.6,-0.4
2014-05-09,194500,-1.77,24.43,3.73,0.004,1021.9099731445312,1956.55,0.5
2014-05-12,198500,2.06,24.93,3.81,0.004,1023.0999755859376,1964.94,1.77
2014-05-13,198500,0.0,24.93,3.81,0.0053,1023.22998046875,1982.93,-0.33
2014-05-14,197000,-0.76,24.75,3.78,0.0087,1022.5999755859376,2010.83,-0.72
2014-05-15,206000,4.57,25.88,3.96,0.0139,1027.739990234375,2010.2,-0.76
2014-05-16,188500,-8.5,23.68,3.62,0.0698,1028.239990234375,2013.44,0.52
2014-05-19,186500,-1.06,23.43,3.58,0.0156,999.8300170898438,2015.14,0.86
2014-05-20,177500,-4.83,22.3,3.41,0.024,1021.7000122070312,2011.26,-0.7
2014-05-21,178000,0.28,22.36,3.42,0.0132,1024.8599853515625,2008.33,0.85
2014-05-22,177000,-0.56,22.23,3.4,0.0122,1025.949951171875,2015.59,0.55
2014-05-23,179500,1.41,22.55,3.45,0.0072,1023.97998046875,2017.17,0.76
2014-05-27,173000,-1.42,21.73,3.32,0.0097,1024.1300048828125,1997.63,1.22
2014-05-28,169000,-2.31,21.23,3.25,0.0173,1024.3800048828125,2017.06,-0.28
2014-05-29,165500,-2.07,20.79,3.18,0.0166,1020.9000244140624,2012.26,0.54
2014-05-30,168500,1.81,21.17,3.24,0.017,1018.5399780273438,1994.96,-0.13
2014-06-02,165500,-1.78,20.79,3.18,0.0121,1020.2000122070312,2002.0,-0.13
2014-06-03,168000,1.51,21.1,3.23,0.0135,1023.4000244140624,2008.56,-0.07
2014-06-05,165000,-1.79,20.73,3.17,0.0099,1025.989990234375,1995.48,1.05
2014-06-09,172500,4.55,21.67,3.31,0.0113,1019.0,1990.04,0.34
2014-06-10,177500,2.9,22.3,3.41,0.014,1016.7899780273438,2011.8,0.04
2014-06-11,180500,1.69,22.67,3.47,0.0115,1016.1900024414062,2014.67,-0.14
2014-06-12,180500,0.0,22.67,3.47,0.0079,1017.5999755859376,2011.65,-0.79
2014-06-13,181500,0.55,22.8,3.49,0.0079,1017.3400268554688,1990.85,0.3
2014-06-16,179000,-1.38,22.48,3.44,0.0051,1017.2999877929688,1993.59,0.24
2014-06-17,179500,0.28,22.55,3.45,0.0034,1019.5,2001.55,0.37
2014-06-18,174000,-3.06,21.86,3.34,0.0064,1023.760009765625,1989.49,0.59
2014-06-19,173000,-0.57,21.73,3.32,0.0133,1017.8599853515624,1992.03,-0.08
2014-06-20,171000,-1.16,21.48,3.28,0.0083,1019.22998046875,1968.07,0.2
2014-06-23,173000,1.17,21.73,3.32,0.006,1020.5,1974.92,0.01
2014-06-24,177500,2.6,22.3,3.41,0.0101,1018.0900268554688,1994.35,-0.42
2014-06-25,175500,-1.13,22.04,3.37,0.0047,1018.5499877929688,1981.77,0.68
2014-06-26,179000,1.99,22.48,3.44,0.007,1018.280029296875,1995.05,-0.02
2014-06-27,178500,-0.28,22.42,3.43,0.0045,1015.5999755859376,1988.51,0.43
2014-06-30,182500,2.24,22.92,3.5,0.01,1013.2999877929688,2002.21,0.23
2014-07-01,181000,-0.82,22.74,3.48,0.0101,1011.0,1999.0,1.14
2014-07-02,187000,3.31,23.49,3.59,0.0167,1010.530029296875,2015.28,-0.02
2014-07-03,186000,-0.53,23.36,3.57,0.0062,1008.7999877929688,2010.97,0.63
2014-07-07,173500,-4.41,21.79,3.33,0.021,1008.7999877929688,2005.12,-0.77
2014-07-08,168500,-2.88,21.17,3.24,0.0196,1010.5999755859376,2006.66,-1.35
2014-07-09,168000,-0.3,21.1,3.23,0.0112,1010.7999877929688,2000.5,0.63
2014-07-10,163000,-2.98,20.47,3.13,0.0185,1011.0,2002.84,-0.52
2014-07-11,162500,-0.31,20.41,3.12,0.0096,1012.2000122070312,1988.74,0.44
2014-07-14,165500,1.85,20.79,3.18,0.0048,1018.5,1993.88,0.56
2014-07-15,164500,-0.6,20.66,3.16,0.011,1018.2000122070312,2012.72,-0.54
2014-07-16,161500,-1.82,20.29,3.1,0.0099,1025.9000244140625,2013.48,0.22
2014-07-17,155500,-3.72,19.53,2.99,0.0206,1031.0999755859375,2020.9,-1.41
2014-07-18,156000,0.32,19.6,3.0,0.0096,1028.0,2019.42,1.57
2014-07-21,158000,1.28,19.85,3.03,0.0065,1027.9000244140625,2018.5,-0.17
2014-07-22,159000,0.63,19.97,3.05,0.0041,1026.0,2028.93,0.71
2014-07-23,155500,-2.2,19.53,2.99,0.0102,1022.5999755859376,2028.32,0.4
2014-07-24,155000,-0.32,19.47,2.98,0.0132,1022.9000244140624,2026.62,-0.04
2014-07-25,157000,1.29,19.72,3.01,0.0054,1028.4000244140625,2033.85,-0.5
2014-07-28,161000,2.55,20.22,3.09,0.0096,1025.0999755859375,2048.81,-0.1
2014-07-29,157000,-2.48,19.72,3.01,0.0131,1025.6300048828125,2061.97,-0.05
2014-07-30,155000,-1.27,19.47,2.98,0.013,1023.7999877929688,2082.61,0.45
2014-07-31,156000,0.65,19.6,3.0,0.0078,1023.5999755859376,2076.12,-2.09
2014-08-01,153500,-1.6,19.28,2.95,0.0067,1032.3900146484375,2073.1,-0.39
2014-08-04,159000,3.58,19.97,3.05,0.0079,1036.699951171875,2080.42,0.72
2014-08-05,155500,-2.2,19.53,2.99,0.0046,1032.199951171875,2066.26,-0.71
2014-08-06,156000,0.32,19.6,3.0,0.0042,1026.199951171875,2060.73,0.05
2014-08-07,155000,-0.64,19.47,2.98,0.0061,1032.739990234375,2054.51,-0.46
2014-08-08,159000,2.58,19.97,3.05,0.0082,1037.3599853515625,2031.1,0.83
2014-08-11,154500,-2.83,19.41,2.97,0.0099,1036.0,2039.37,0.7
2014-08-12,147000,-4.85,18.47,2.82,0.0205,1030.0,2041.47,-0.27
2014-08-13,144500,-1.7,18.15,2.77,0.0134,1026.199951171875,2062.36,1.02
2014-08-14,155500,7.61,19.53,2.99,0.0314,1029.0999755859375,2063.22,0.43
2014-08-18,147500,-5.14,18.53,2.83,0.0148,1020.7000122070312,2053.13,0.97
2014-08-19,149000,1.02,18.72,2.86,0.0095,1016.7899780273438,2071.14,0.43
2014-08-20,150000,0.67,18.84,2.88,0.0065,1016.7999877929688,2072.78,-0.02
2014-08-21,145500,-3.0,18.28,2.79,0.0082,1021.7000122070312,2044.21,0.12
2014-08-22,143000,-1.72,17.96,2.75,0.0119,1022.7000122070312,2056.7,0.14
2014-08-25,142000,-0.7,17.84,2.73,0.0074,1020.0999755859376,2060.89,0.41
2014-08-26,142000,0.0,17.84,2.73,0.0063,1019.0,2068.05,0.29
2014-08-27,139500,-1.76,17.52,2.68,0.0123,1015.7000122070312,2074.93,-0.02
2014-08-28,143000,2.51,17.96,2.75,0.0115,1013.2000122070312,2075.76,-0.26
2014-08-29,145000,1.4,18.21,2.78,0.0098,1014.2000122070312,2068.54,0.5
2014-09-02,147000,1.03,18.47,2.82,0.0093,1011.7999877929688,2051.58,0.39
2014-09-03,146500,-0.34,18.4,2.81,0.0071,1017.5,2051.2,-0.56
2014-09-04,147000,0.34,18.47,2.82,0.0055,1019.0999755859376,2056.26,-0.22
2014-09-05,145500,-1.02,18.28,2.79,0.0034,1017.9000244140624,2049.41,0.45
2014-09-11,144500,-0.69,18.15,2.77,0.0052,1033.5,2034.16,0.12
2014-09-12,143500,-0.69,18.03,2.76,0.0046,1035.0,2041.86,-0.53
2014-09-15,139000,-3.14,17.46,2.67,0.0148,1009.0999755859376,2035.82,-1.07
2014-09-16,139000,0.0,17.46,2.67,0.0037,1037.4000244140625,2042.92,0.75
2014-09-17,141500,1.8,17.77,2.72,0.0079,1034.9000244140625,2062.61,0.21
2014-09-18,145500,2.83,18.28,2.79,0.009,1033.5999755859375,2047.74,0.68
2014-09-19,146000,0.34,18.34,2.8,0.0042,1042.5999755859375,2053.82,-0.3
2014-09-22,143500,-1.71,18.03,2.76,0.0037,1022.7999877929688,2039.27,-1.14
2014-09-23,141500,-1.39,17.77,2.72,0.0033,1039.800048828125,2028.91,-0.42
2014-09-24,140000,-1.06,17.59,2.69,0.005,1038.800048828125,2035.64,1.03
2014-09-25,140000,0.0,17.59,2.69,0.0051,1038.699951171875,2034.11,-1.94
2014-09-26,138500,-1.07,17.4,2.66,0.0047,1042.5999755859375,2031.64,1.02
2014-09-29,135500,-2.17,17.02,2.6,0.007,1026.0,2026.6,-0.14
2014-09-30,134500,-0.74,16.89,2.58,0.006,1052.199951171875,2020.09,-0.28
2014-10-01,132000,-1.86,16.58,2.53,0.005,1053.9000244140625,1991.54,-1.59
2014-10-02,125000,-5.3,15.7,2.4,0.0142,1061.800048828125,1976.16,0.18
2014-10-06,125000,0.0,15.7,2.4,0.0085,1060.0999755859375,1968.39,-0.47
2014-10-07,123500,-1.2,15.51,2.37,0.005,1067.9000244140625,1972.91,-1.56
2014-10-08,130000,5.26,16.33,2.5,0.0128,1068.699951171875,1965.25,1.9
2014-10-10,127500,-1.92,16.02,2.45,0.0063,1062.5,1940.92,-2.33
2014-10-13,127500,0.0,16.02,2.45,0.0076,1051.9000244140625,1927.21,-1.46
2014-10-14,129000,1.18,16.2,2.48,0.0046,1065.5,1929.25,0.32
2014-10-15,133000,3.1,16.71,2.55,0.013,1064.199951171875,1925.91,-0.28
2014-10-16,132500,-0.38,16.64,2.54,0.0137,1059.699951171875,1918.83,0.05
2014-10-17,132500,0.0,16.64,2.54,0.0105,1060.0,1900.66,0.97
2014-10-20,140000,5.66,17.59,2.69,0.0147,1063.0,1930.06,1.35
2014-10-21,139000,-0.71,17.46,2.67,0.0089,1054.9000244140625,1915.28,2.4
2014-10-22,140500,1.08,17.65,2.7,0.0075,1054.0999755859375,1936.97,-0.83
2014-10-23,137000,-2.49,17.21,2.63,0.0071,1052.199951171875,1931.65,1.6
2014-10-24,131000,-4.38,16.46,2.52,0.0097,1058.4000244140625,1925.69,0.69
2014-10-27,130500,-0.38,16.39,2.51,0.0096,1055.5999755859375,1931.97,0.05
2014-10-28,131500,0.77,16.52,2.53,0.0055,1049.510009765625,1925.68,1.75
2014-10-29,142000,7.98,17.84,2.73,0.0221,1045.56005859375,1961.17,-0.33
2014-10-30,143500,1.06,18.03,2.76,0.0163,1053.0999755859375,1958.93,0.37
2014-10-31,147000,2.44,18.47,2.82,0.0189,1053.800048828125,1964.43,1.41
2014-11-03,147000,0.0,18.47,2.82,0.0122,1051.199951171875,1952.97,0.18
2014-11-04,150500,2.38,18.9,2.89,0.0207,1081.5999755859375,1935.19,-0.33
2014-11-05,151000,0.33,18.97,2.9,0.0091,1076.9000244140625,1931.43,-0.06
2014-11-06,159000,5.3,19.97,3.05,0.0205,1088.5,1936.48,0.38
2014-11-07,161500,1.57,20.29,3.1,0.0132,1089.9000244140625,1939.87,-0.13
2014-11-10,160000,-0.93,20.1,3.07,0.011,1064.4000244140625,1958.23,0.41
2014-11-11,162500,1.56,20.41,3.12,0.0068,1087.4000244140625,1963.0,0.19
2014-11-12,168000,3.38,21.1,3.23,0.0176,1095.300048828125,1967.27,0.31
2014-11-13,165500,-1.49,20.79,3.18,0.0244,1093.5,1960.51,0.11
2014-11-14,158000,-4.53,19.85,3.03,0.0255,1095.4000244140625,1945.14,0.18
2014-11-17,161500,2.22,20.29,3.1,0.0113,1100.0,1943.63,-0.37
2014-11-18,157500,-2.48,19.78,3.02,0.0111,1100.0999755859375,1967.01,0.67
2014-11-19,170500,8.25,21.42,3.27,0.0354,1100.4000244140625,1966.87,-0.57
2014-11-20,167000,-2.05,20.98,3.21,0.0156,1113.0999755859375,1958.04,0.56
2014-11-21,165500,-0.9,20.79,3.18,0.0094,1111.9000244140625,1964.84,0.24
2014-11-24,164000,-0.91,20.6,3.15,0.012,1111.699951171875,1978.54,0.89
2014-11-25,167500,2.13,21.04,3.22,0.013,1113.5,1980.21,0.07
2014-11-26,161000,-3.88,20.22,3.09,0.0129,1107.9000244140625,1980.84,0.61
2014-11-28,159500,-2.45,20.04,3.06,0.0069,1099.0999755859375,1980.78,0.09
2014-12-01,160500,0.63,20.16,3.08,0.0067,1088.5,1965.22,-1.34
2014-12-02,164000,2.18,20.6,3.15,0.0123,1108.5999755859375,1965.83,0.6
2014-12-03,168000,2.44,21.1,3.23,0.0101,1113.2099609375,1969.91,0.39
2014-12-04,170500,1.49,21.42,3.27,0.0105,1114.699951171875,1986.61,-0.11
2014-12-05,171500,0.59,21.54,3.29,0.0111,1110.1400146484375,1986.62,0.24
2014-12-08,173500,1.17,21.79,3.33,0.0075,1119.5999755859375,1978.95,-0.84
2014-12-09,169000,-2.59,21.23,3.25,0.0057,1111.4000244140625,1970.95,0.54
2014-12-10,172500,2.07,21.67,3.31,0.007,1102.5999755859375,1945.56,-1.73
2014-12-11,166500,-3.48,20.91,3.2,0.011,1100.4000244140625,1916.59,0.52
2014-12-12,174500,4.8,21.92,3.35,0.0138,1100.800048828125,1921.71,-1.16
2014-12-15,180000,3.15,22.61,3.46,0.0211,1103.0999755859375,1920.36,-1.04
2014-12-16,176500,-1.94,22.17,3.39,0.0093,1097.9000244140625,1904.13,-1.24
2014-12-17,178000,0.85,22.36,3.42,0.0079,1079.5,1900.16,2.12
2014-12-18,180000,1.12,22.61,3.46,0.0084,1098.9000244140625,1897.5,2.24
2014-12-19,186000,3.33,23.36,3.57,0.0154,1097.5,1929.98,0.36
2014-12-22,187500,0.81,23.55,3.6,0.0059,1099.300048828125,1943.12,0.34
2014-12-23,181500,-3.2,22.8,3.49,0.0129,1099.0999755859375,1939.02,-0.33
2014-12-24,181500,0.0,22.8,3.49,0.0057,1106.0999755859375,1946.61,0.17
2014-12-26,179500,-1.1,22.55,3.45,0.0073,1102.0999755859375,1948.16,0.7
2014-12-29,180000,0.28,22.61,3.46,0.0063,1105.5999755859375,1927.86,0.0
2014-12-30,182000,1.11,22.86,3.49,0.0074,1098.800048828125,1915.59,-0.61
2015-01-02,180500,-0.82,22.67,3.47,0.0078,1093.5999755859375,1926.44,-0.2
2015-01-05,193500,7.2,24.31,3.72,0.0252,1111.0,1915.75,-1.57
2015-01-06,194000,0.26,24.37,3.73,0.0115,1108.5,1882.45,-1.29
2015-01-07,190000,-2.06,23.87,3.65,0.0097,1097.300048828125,1883.83,1.26
2015-01-08,191000,0.53,23.99,3.67,0.0061,1097.800048828125,1904.65,1.84
2015-01-09,193000,1.05,24.24,3.71,0.0082,1094.300048828125,1924.7,-0.68
2015-01-12,196500,1.81,24.68,3.77,0.0078,1081.800048828125,1920.95,-0.84
2015-01-13,193500,-1.53,24.31,3.72,0.006,1081.4000244140625,1917.14,-0.07
2015-01-14,191500,-1.03,24.05,3.68,0.0044,1077.0999755859375,1913.66,-0.48
2015-01-15,192000,0.26,24.12,3.69,0.0054,1082.0,1914.14,-1.48
2015-01-16,193000,0.52,24.24,3.71,0.0056,1075.5,1888.13,1.39
2015-01-20,183000,-3.17,22.99,3.51,0.0149,1079.0999755859375,1918.31,0.44
2015-01-21,185500,1.37,23.3,3.56,0.0082,1086.699951171875,1921.23,0.27
2015-01-22,181500,-2.16,22.8,3.49,0.0067,1081.9000244140625,1920.82,1.78
2015-01-23,183500,1.1,23.05,3.52,0.0147,1084.699951171875,1936.09,0.16
2015-01-26,189500,3.27,23.8,3.64,0.0119,1084.5,1935.68,0.29
2015-01-27,189000,-0.26,23.74,3.63,0.0116,1079.300048828125,1952.4,-1.89
2015-01-28,217000,14.81,27.26,4.17,0.044,1076.699951171875,1961.58,-0.93
2015-01-29,208000,-4.15,26.13,3.99,0.0863,1084.4000244140625,1951.02,0.98
2015-01-30,202000,-2.88,25.37,3.88,0.0356,1098.800048828125,1949.26,-1.03
2015-02-02,200500,-0.74,25.19,3.85,0.0163,1099.0,1952.68,0.89
2015-02-03,215000,7.23,27.01,4.13,0.0301,1098.0999755859375,1951.96,1.09
2015-02-04,218500,1.63,27.45,4.2,0.0531,1091.300048828125,1962.79,-0.23
2015-02-05,213500,-2.29,26.82,4.1,0.0176,1087.5999755859375,1952.84,1.03
2015-02-06,213000,-0.23,26.76,4.09,0.0159,1084.800048828125,1955.52,-0.43
2015-02-09,218500,2.58,27.45,4.2,0.0207,1096.699951171875,1947.0,-0.39
2015-02-10,214500,-1.83,26.94,4.12,0.0199,1094.0999755859375,1935.86,1.3
2015-02-11,209500,-2.33,26.32,4.02,0.0171,1097.5999755859375,1945.7,0.28
2015-02-12,203000,-3.1,25.5,3.9,0.0202,1105.699951171875,1941.63,1.18
2015-02-13,198500,-2.22,24.93,3.81,0.0167,1101.199951171875,1957.5,0.75
2015-02-17,189500,-2.07,23.8,3.64,0.0314,1100.199951171875,1961.45,0.11
2015-02-23,190000,0.26,23.87,3.65,0.0119,1109.0999755859375,1968.39,0.1
2015-02-24,190500,0.26,23.93,3.66,0.0175,1107.699951171875,1976.12,0.14
2015-02-25,180000,-5.51,22.61,3.46,0.0347,1111.300048828125,1990.47,-0.02
2015-02-26,182000,1.11,22.86,3.49,0.0114,1098.6800537109375,1993.08,0.42
2015-02-27,178500,-1.92,22.42,3.43,0.0169,1100.6700439453125,1985.8,-0.49
2015-03-02,180500,1.12,22.67,3.47,0.0118,1099.010009765625,1996.81,0.9
2015-03-03,181500,0.55,22.8,3.49,0.0156,1100.5899658203125,2001.38,-0.56
2015-03-04,181500,0.0,22.8,3.49,0.0104,1094.9599609375,1998.29,-0.26
2015-03-05,183000,0.83,22.99,3.51,0.014,1099.25,1998.38,0.32
2015-03-06,189000,3.28,23.74,3.63,0.0169,1099.8900146484375,2012.94,-1.11
2015-03-09,178500,-5.56,22.42,3.43,0.012,1108.81005859375,1992.82,0.31
2015-03-10,171500,-3.92,21.54,3.29,0.0235,1113.5,1984.77,-1.67
2015-03-11,174000,1.46,21.86,3.34,0.0127,1124.8599853515625,1980.83,-0.2
2015-03-12,176000,1.15,22.11,3.38,0.0111,1128.97998046875,1970.59,0.89
2015-03-13,183000,3.98,22.99,3.51,0.0113,1123.02001953125,1985.79,-0.44
2015-03-16,181000,-1.09,22.74,3.48,0.0047,1136.219970703125,1987.33,1.19
2015-03-17,181500,0.28,22.8,3.49,0.0043,1129.0,2029.91,0.16
2015-03-18,174500,-3.86,21.92,3.35,0.0132,1127.1600341796875,2028.45,0.92
2015-03-19,169000,-3.15,21.23,3.25,0.0195,1109.8900146484375,2037.89,0.19
2015-03-20,172500,2.07,21.67,3.31,0.0094,1119.300048828125,2037.24,0.68
2015-03-23,173500,0.58,21.79,3.33,0.0055,1111.780029296875,2036.59,-0.31
2015-03-24,175000,0.86,21.98,3.36,0.0041,1103.4300537109375,2041.37,-0.32
2015-03-25,177000,1.14,22.23,3.4,0.0046,1101.6700439453125,2042.81,-2.37
2015-03-26,177000,0.0,22.23,3.4,0.0057,1098.97998046875,2022.56,-0.27
2015-03-27,173500,-1.98,21.79,3.33,0.009,1102.949951171875,2019.8,0.57
2015-03-30,172500,-0.58,21.67,3.31,0.0034,1101.72998046875,2030.04,1.15
2015-03-31,181500,5.22,22.8,3.49,0.0148,1105.5,2041.03,-0.94
2015-04-01,186000,2.48,23.36,3.57,0.0158,1107.0999755859375,2028.45,-0.42
2015-04-02,182000,-2.15,22.86,3.49,0.0101,1097.8699951171875,2029.07,0.14
2015-04-06,185500,-1.07,23.3,3.56,0.0048,1089.1199951171875,2046.43,0.62
2015-04-07,185000,-0.27,23.24,3.55,0.0034,1089.1199951171875,2047.03,-0.14
2015-04-08,197000,6.49,24.75,3.78,0.0143,1092.3199462890625,2059.26,0.83
2015-04-09,197000,0.0,24.75,3.78,0.008,1090.1500244140625,2058.87,0.48
2015-04-10,197000,0.0,24.75,3.78,0.0066,1093.7900390625,2087.76,0.43
2015-04-13,187500,-4.82,23.55,3.6,0.0164,1091.93994140625,2098.92,-0.15
2015-04-14,188500,0.53,23.68,3.62,0.0069,1099.8900146484375,2111.72,-0.22
2015-04-15,187000,-0.8,23.49,3.59,0.0054,1090.300048828125,2119.96,0.68
2015-04-16,183000,-2.14,22.99,3.51,0.01,1093.6199951171875,2139.9,-0.06
2015-04-17,185000,1.09,23.24,3.55,0.0052,1082.5899658203125,2143.5,-1.52
2015-04-20,186000,0.54,23.36,3.57,0.0054,1081.8900146484375,2146.71,1.27
2015-04-21,192500,3.49,24.18,3.7,0.0111,1081.1800537109375,2144.79,0.39
