Date,Close,등락률,PER,PBR,회전율,환율,코스피,나스닥
2014-06-02,53200,-0.37,11.76,1.21,0.002,1020.2000122070312,2002.0,-0.13
2014-06-03,53400,0.38,11.81,1.22,0.0036,1023.4000244140624,2008.56,-0.07
2014-06-05,52800,-1.12,11.68,1.2,0.003,1025.989990234375,1995.48,1.05
2014-06-09,53700,1.7,11.88,1.23,0.004,1019.0,1990.04,0.34
2014-06-10,54100,0.74,11.96,1.23,0.0028,1016.7899780273438,2011.8,0.04
2014-06-11,54300,0.37,12.01,1.24,0.0019,1016.1900024414062,2014.67,-0.14
2014-06-12,53800,-0.92,11.9,1.23,0.0037,1017.5999755859376,2011.65,-0.79
2014-06-13,52800,-1.86,11.68,1.2,0.0034,1017.3400268554688,1990.85,0.3
2014-06-16,52600,-0.38,11.63,1.2,0.0024,1017.2999877929688,1993.59,0.24
2014-06-17,52500,-0.19,11.61,1.2,0.0027,1019.5,2001.55,0.37
2014-06-18,52000,-0.95,11.5,1.19,0.0025,1023.760009765625,1989.49,0.59
2014-06-19,52000,0.0,11.5,1.19,0.0026,1017.8599853515624,1992.03,-0.08
2014-06-20,51900,-0.19,11.48,1.18,0.0021,1019.22998046875,1968.07,0.2
2014-06-23,52400,0.96,11.59,1.2,0.0027,1020.5,1974.92,0.01
2014-06-24,53500,2.1,11.83,1.22,0.0036,1018.0900268554688,1994.35,-0.42
2014-06-25,53100,-0.75,11.74,1.21,0.0028,1018.5499877929688,1981.77,0.68
2014-06-26,55300,4.14,12.23,1.26,0.0068,1018.280029296875,1995.05,-0.02
2014-06-27,55400,0.18,12.25,1.26,0.004,1015.5999755859376,1988.51,0.43
2014-06-30,57600,3.97,12.74,1.31,0.0083,1013.2999877929688,2002.21,0.23
2014-07-01,58700,1.91,12.98,1.34,0.0071,1011.0,1999.0,1.14
2014-07-02,58400,-0.51,12.91,1.33,0.0056,1010.530029296875,2015.28,-0.02
2014-07-03,59000,1.03,13.05,1.35,0.0041,1008.7999877929688,2010.97,0.63
2014-07-07,61300,3.9,13.56,1.4,0.0078,1008.7999877929688,2005.12,-0.77
2014-07-08,61500,0.33,13.6,1.4,0.0054,1010.5999755859376,2006.66,-1.35
2014-07-09,61500,0.0,13.6,1.4,0.003,1010.7999877929688,2000.5,0.63
2014-07-10,61500,0.0,13.6,1.4,0.003,1011.0,2002.84,-0.52
2014-07-11,60400,-1.79,13.36,1.38,0.0032,1012.2000122070312,1988.74,0.44
2014-07-14,61200,1.32,13.53,1.4,0.0033,1018.5,1993.88,0.56
2014-07-15,60100,-1.8,13.29,1.37,0.0032,1018.2000122070312,2012.72,-0.54
2014-07-16,60000,-0.17,13.27,1.37,0.0032,1025.9000244140625,2013.48,0.22
2014-07-17,59800,-0.33,13.22,1.36,0.0027,1031.0999755859375,2020.9,-1.41
2014-07-18,59300,-0.84,13.11,1.35,0.0024,1028.0,2019.42,1.57
2014-07-21,60300,1.69,13.33,1.38,0.0028,1027.9000244140625,2018.5,-0.17
2014-07-22,61900,2.65,13.69,1.41,0.0044,1026.0,2028.93,0.71
2014-07-23,63000,1.78,13.93,1.44,0.0054,1022.5999755859376,2028.32,0.4
2014-07-24,61200,-2.86,13.53,1.4,0.004,1022.9000244140624,2026.62,-0.04
2014-07-25,62100,1.47,13.73,1.42,0.0046,1028.4000244140625,2033.85,-0.5
2014-07-28,64400,3.7,14.24,1.47,0.0065,1025.0999755859375,2048.81,-0.1
2014-07-29,65100,1.09,14.4,1.49,0.0082,1025.6300048828125,2061.97,-0.05
2014-07-30,63300,-2.76,14.0,1.44,0.006,1023.7999877929688,2082.61,0.45
2014-07-31,63400,0.16,14.02,1.45,0.0069,1023.5999755859376,2076.12,-2.09
2014-08-01,64900,2.37,14.35,1.48,0.0039,1032.3900146484375,2073.1,-0.39
2014-08-04,64400,-0.77,14.24,1.47,0.0043,1036.699951171875,2080.42,0.72
2014-08-05,62200,-3.42,13.75,1.42,0.0053,1032.199951171875,2066.26,-0.71
2014-08-06,62900,1.13,13.91,1.44,0.0034,1026.199951171875,2060.73,0.05
2014-08-07,61900,-1.59,13.69,1.41,0.003,1032.739990234375,2054.51,-0.46
2014-08-08,61300,-0.97,13.56,1.4,0.0022,1037.3599853515625,2031.1,0.83
2014-08-11,61200,-0.16,13.53,1.4,0.0018,1036.0,2039.37,0.7
2014-08-12,61300,0.16,13.56,1.4,0.0022,1030.0,2041.47,-0.27
2014-08-13,63400,3.43,14.02,1.45,0.0033,1026.199951171875,2062.36,1.02
2014-08-14,63100,-0.47,13.95,1.44,0.0032,1029.0999755859375,2063.22,0.43
2014-08-18,61900,-1.9,13.69,1.41,0.0026,1020.7000122070312,2053.13,0.97
2014-08-19,63400,2.42,14.02,1.45,0.0036,1016.7899780273438,2071.14,0.43
2014-08-20,62500,-1.42,13.82,1.43,0.0017,1016.7999877929688,2072.78,-0.02
2014-08-21,61500,-1.6,13.6,1.4,0.0036,1021.7000122070312,2044.21,0.12
2014-08-22,60900,-0.98,13.47,1.39,0.004,1022.7000122070312,2056.7,0.14
2014-08-25,61800,1.48,13.67,1.41,0.0016,1020.0999755859376,2060.89,0.41
2014-08-26,64200,3.88,14.2,1.47,0.0039,1019.0,2068.05,0.29
2014-08-27,63900,-0.47,14.13,1.46,0.0028,1015.7000122070312,2074.93,-0.02
2014-08-28,63400,-0.78,14.02,1.45,0.0017,1013.2000122070312,2075.76,-0.26
2014-08-29,63900,0.79,14.13,1.46,0.0018,1014.2000122070312,2068.54,0.5
2014-09-02,62600,-2.03,13.84,1.43,0.0019,1011.7999877929688,2051.58,0.39
2014-09-03,61400,-1.92,13.58,1.4,0.0033,1017.5,2051.2,-0.56
2014-09-04,62800,2.28,13.89,1.43,0.0035,1019.0999755859376,2056.26,-0.22
2014-09-05,63400,0.96,14.02,1.45,0.0018,1017.9000244140624,2049.41,0.45
2014-09-11,63600,0.32,14.06,1.45,0.0031,1033.5,2034.16,0.12
2014-09-12,63500,-0.16,14.04,1.45,0.002,1035.0,2041.86,-0.53
2014-09-15,62400,-1.73,13.8,1.42,0.0018,1009.0999755859376,2035.82,-1.07
2014-09-16,62400,0.0,13.8,1.42,0.0017,1037.4000244140625,2042.92,0.75
2014-09-17,63600,1.92,14.06,1.45,0.0018,1034.9000244140625,2062.61,0.21
2014-09-18,65300,2.67,14.44,1.49,0.0094,1033.5999755859375,2047.74,0.68
2014-09-19,65000,-0.46,14.37,1.48,0.0045,1042.5999755859375,2053.82,-0.3
2014-09-22,63600,-2.15,14.06,1.45,0.002,1022.7999877929688,2039.27,-1.14
2014-09-23,62500,-1.73,13.82,1.43,0.0025,1039.800048828125,2028.91,-0.42
2014-09-24,62600,0.16,13.84,1.43,0.0019,1038.800048828125,2035.64,1.03
2014-09-25,62200,-0.64,13.75,1.42,0.0033,1038.699951171875,2034.11,-1.94
2014-09-26,60900,-2.09,13.47,1.39,0.0032,1042.5999755859375,2031.64,1.02
2014-09-29,59600,-2.13,13.18,1.36,0.004,1026.0,2026.6,-0.14
2014-09-30,60300,1.17,13.33,1.38,0.0022,1052.199951171875,2020.09,-0.28
2014-10-01,58500,-2.99,12.94,1.34,0.0036,1053.9000244140625,1991.54,-1.59
2014-10-02,55900,-4.44,12.36,1.28,0.0059,1061.800048828125,1976.16,0.18
2014-10-06,57000,1.97,12.61,1.3,0.0041,1060.0999755859375,1968.39,-0.47
2014-10-07,57500,0.88,12.72,1.31,0.0027,1067.9000244140625,1972.91,-1.56
2014-10-08,56800,-1.22,12.56,1.3,0.0029,1068.699951171875,1965.25,1.9
2014-10-10,56200,-1.06,12.43,1.28,0.0023,1062.5,1940.92,-2.33
2014-10-13,55500,-1.25,12.27,1.27,0.0025,1051.9000244140625,1927.21,-1.46
2014-10-14,56600,1.98,12.52,1.29,0.0026,1065.5,1929.25,0.32
2014-10-15,55200,-2.47,12.21,1.26,0.0029,1064.199951171875,1925.91,-0.28
2014-10-16,54600,-1.09,12.07,1.25,0.0025,1059.699951171875,1918.83,0.05
2014-10-17,52300,-4.21,11.57,1.19,0.0065,1060.0,1900.66,0.97
2014-10-20,53600,2.49,11.85,1.22,0.0039,1063.0,1930.06,1.35
2014-10-21,52200,-2.61,11.54,1.19,0.0038,1054.9000244140625,1915.28,2.4
2014-10-22,52500,0.57,11.61,1.2,0.0033,1054.0999755859375,1936.97,-0.83
2014-10-23,52700,0.38,11.65,1.2,0.0028,1052.199951171875,1931.65,1.6
2014-10-24,49350,-6.36,10.91,1.13,0.0128,1058.4000244140625,1925.69,0.69
2014-10-27,50400,2.13,11.15,1.15,0.0046,1055.5999755859375,1931.97,0.05
2014-10-28,49450,-1.88,10.94,1.13,0.005,1049.510009765625,1925.68,1.75
2014-10-29,51200,3.54,11.32,1.17,0.0077,1045.56005859375,1961.17,-0.33
2014-10-30,49050,-4.2,10.85,1.12,0.0078,1053.0999755859375,1958.93,0.37
2014-10-31,48550,-1.02,10.74,1.11,0.0052,1053.800048828125,1964.43,1.41
2014-11-03,47600,-1.96,10.53,1.09,0.0058,1051.199951171875,1952.97,0.18
2014-11-04,45200,-5.04,10.0,1.03,0.0102,1081.5999755859375,1935.19,-0.33
2014-11-05,45000,-0.44,9.95,1.03,0.0052,1076.9000244140625,1931.43,-0.06
2014-11-06,45850,1.89,10.14,1.05,0.0067,1088.5,1936.48,0.38
2014-11-07,45600,-0.55,10.08,1.04,0.0046,1089.9000244140625,1939.87,-0.13
2014-11-10,46050,0.99,10.18,1.05,0.0055,1064.4000244140625,1958.23,0.41
2014-11-11,45850,-0.43,10.14,1.05,0.0039,1087.4000244140625,1963.0,0.19
2014-11-12,45950,0.22,10.16,1.05,0.0072,1095.300048828125,1967.27,0.31
2014-11-13,48950,6.53,10.82,1.12,0.023,1093.5,1960.51,0.11
2014-11-14,48650,-0.61,10.76,1.11,0.0082,1095.4000244140625,1945.14,0.18
2014-11-17,48600,-0.1,10.75,1.11,0.0045,1100.0,1943.63,-0.37
2014-11-18,47750,-1.75,10.56,1.09,0.007,1100.0999755859375,1967.01,0.67
2014-11-19,46100,-3.46,10.19,1.05,0.0078,1100.4000244140625,1966.87,-0.57
2014-11-20,46350,0.54,10.25,1.06,0.0048,1113.0999755859375,1958.04,0.56
2014-11-21,46400,0.11,10.26,1.06,0.0043,1111.9000244140625,1964.84,0.24
2014-11-24,48350,4.2,10.69,1.1,0.0079,1111.699951171875,1978.54,0.89
2014-11-25,48350,0.0,10.69,1.1,0.0042,1113.5,1980.21,0.07
2014-11-26,47750,-1.24,10.56,1.09,0.0035,1107.9000244140625,1980.84,0.61
2014-11-28,44800,-4.58,9.91,1.02,0.0113,1099.0999755859375,1980.78,0.09
2014-12-01,43450,-3.01,9.61,0.99,0.008,1088.5,1965.22,-1.34
2014-12-02,43800,0.81,9.69,1.0,0.0039,1108.5999755859375,1965.83,0.6
2014-12-03,43900,0.23,9.71,1.0,0.0036,1113.2099609375,1969.91,0.39
2014-12-04,44550,1.48,9.85,1.02,0.0033,1114.699951171875,1986.61,-0.11
2014-12-05,44750,0.45,9.9,1.02,0.0024,1110.1400146484375,1986.62,0.24
2014-12-08,44400,-0.78,9.82,1.01,0.0024,1119.5999755859375,1978.95,-0.84
2014-12-09,43500,-2.03,9.62,0.99,0.0032,1111.4000244140625,1970.95,0.54
2014-12-10,42800,-1.61,9.46,0.98,0.0033,1102.5999755859375,1945.56,-1.73
2014-12-11,40700,-4.91,9.0,0.93,0.0081,1100.4000244140625,1916.59,0.52
2014-12-12,40700,0.0,9.0,0.93,0.0077,1100.800048828125,1921.71,-1.16
2014-12-15,42500,4.42,9.4,0.97,0.0051,1103.0999755859375,1920.36,-1.04
2014-12-16,40950,-3.65,9.06,0.93,0.0045,1097.9000244140625,1904.13,-1.24
2014-12-17,42000,2.56,9.29,0.96,0.0042,1079.5,1900.16,2.12
2014-12-18,42050,0.12,9.3,0.96,0.0032,1098.9000244140625,1897.5,2.24
2014-12-19,42200,0.36,9.33,0.96,0.0029,1097.5,1929.98,0.36
2014-12-22,43000,1.9,9.51,0.98,0.0027,1099.300048828125,1943.12,0.34
2014-12-23,42600,-0.93,9.42,0.97,0.0054,1099.0999755859375,1939.02,-0.33
2014-12-24,42400,-0.47,9.38,0.97,0.0037,1106.0999755859375,1946.61,0.17
2014-12-26,41850,-1.3,9.25,0.96,0.0028,1102.0999755859375,1948.16,0.7
2014-12-29,42100,0.6,9.31,0.96,0.0023,1105.5999755859375,1927.86,0.0
2014-12-30,42100,0.0,9.31,0.96,0.003,1098.800048828125,1915.59,-0.61
2015-01-02,40950,-2.73,9.06,0.93,0.0038,1093.5999755859375,1926.44,-0.2
2015-01-05,41100,0.37,9.09,0.94,0.0036,1111.0,1915.75,-1.57
2015-01-06,39500,-3.89,8.74,0.9,0.0052,1108.5,1882.45,-1.29
2015-01-07,39050,-1.14,8.64,0.89,0.0037,1097.300048828125,1883.83,1.26
2015-01-08,39050,0.0,8.64,0.89,0.0029,1097.800048828125,1904.65,1.84
2015-01-09,39700,1.66,8.78,0.91,0.0043,1094.300048828125,1924.7,-0.68
2015-01-12,39350,-0.88,8.7,0.9,0.0029,1081.800048828125,1920.95,-0.84
2015-01-13,39100,-0.64,8.65,0.89,0.0057,1081.4000244140625,1917.14,-0.07
2015-01-14,38950,-0.38,8.61,0.89,0.0033,1077.0999755859375,1913.66,-0.48
2015-01-15,38100,-2.18,8.43,0.87,0.005,1082.0,1914.14,-1.48
2015-01-16,36400,-4.46,8.05,0.83,0.0083,1075.5,1888.13,1.39
2015-01-20,39150,3.3,8.66,0.89,0.0079,1079.0999755859375,1918.31,0.44
2015-01-21,38950,-0.51,8.61,0.89,0.0034,1086.699951171875,1921.23,0.27
2015-01-22,40300,3.47,8.91,0.92,0.0067,1081.9000244140625,1920.82,1.78
2015-01-23,41200,2.23,9.11,0.94,0.0091,1084.699951171875,1936.09,0.16
2015-01-26,42300,2.67,9.35,0.97,0.007,1084.5,1935.68,0.29
2015-01-27,42400,0.24,9.38,0.97,0.0052,1079.300048828125,1952.4,-1.89
2015-01-28,44100,4.01,9.75,1.01,0.0087,1076.699951171875,1961.58,-0.93
2015-01-29,44150,0.11,9.76,1.01,0.0058,1084.4000244140625,1951.02,0.98
2015-01-30,43650,-1.13,9.65,1.0,0.0042,1098.800048828125,1949.26,-1.03
2015-02-02,44300,1.49,9.8,1.01,0.0077,1099.0,1952.68,0.89
2015-02-03,42950,-3.05,9.5,0.98,0.0055,1098.0999755859375,1951.96,1.09
2015-02-04,43600,1.51,9.64,1.0,0.0038,1091.300048828125,1962.79,-0.23
2015-02-05,43650,0.11,9.65,1.0,0.0032,1087.5999755859375,1952.84,1.03
2015-02-06,42850,-1.83,9.48,0.98,0.0032,1084.800048828125,1955.52,-0.43
2015-02-09,44050,2.8,9.74,1.01,0.0044,1096.699951171875,1947.0,-0.39
2015-02-10,44100,0.11,9.75,1.01,0.0031,1094.0999755859375,1935.86,1.3
2015-02-11,43900,-0.45,9.71,1.0,0.0034,1097.5999755859375,1945.7,0.28
2015-02-12,42300,-3.64,9.35,0.97,0.0044,1105.699951171875,1941.63,1.18
2015-02-13,42700,0.95,9.44,0.97,0.0036,1101.199951171875,1957.5,0.75
2015-02-17,45300,2.72,10.02,1.03,0.006,1100.199951171875,1961.45,0.11
2015-02-23,46700,3.09,10.33,1.07,0.0068,1109.0999755859375,1968.39,0.1
2015-02-24,46750,0.11,10.34,1.07,0.0045,1107.699951171875,1976.12,0.14
2015-02-25,48450,3.64,10.71,1.11,0.0079,1111.300048828125,1990.47,-0.02
2015-02-26,50000,3.2,11.06,1.14,0.0106,1098.6800537109375,1993.08,0.42
2015-02-27,49400,-1.2,10.92,1.13,0.0058,1100.6700439453125,1985.8,-0.49
2015-03-02,53900,9.11,11.92,1.23,0.0157,1099.010009765625,1996.81,0.9
2015-03-03,53000,-1.67,11.72,1.21,0.0083,1100.5899658203125,2001.38,-0.56
2015-03-04,52900,-0.19,11.7,1.21,0.0068,1094.9599609375,1998.29,-0.26
2015-03-05,53800,1.7,11.9,1.23,0.0063,1099.25,1998.38,0.32
2015-03-06,52900,-1.67,11.7,1.21,0.0055,1099.8900146484375,2012.94,-1.11
2015-03-09,52700,-0.38,11.65,1.2,0.0069,1108.81005859375,1992.82,0.31
2015-03-10,50700,-3.8,11.21,1.16,0.0064,1113.5,1984.77,-1.67
2015-03-11,49900,-1.58,11.03,1.14,0.0069,1124.8599853515625,1980.83,-0.2
2015-03-12,49500,-0.8,10.95,1.13,0.0082,1128.97998046875,1970.59,0.89
2015-03-13,49650,0.3,10.98,1.13,0.0043,1123.02001953125,1985.79,-0.44
2015-03-16,47850,-3.63,10.58,1.09,0.0068,1136.219970703125,1987.33,1.19
2015-03-17,50400,5.33,11.15,1.15,0.0078,1129.0,2029.91,0.16
2015-03-18,49800,-1.19,11.01,1.14,0.0067,1127.1600341796875,2028.45,0.92
2015-03-19,51500,3.41,11.39,1.18,0.0057,1109.8900146484375,2037.89,0.19
2015-03-20,50600,-1.75,11.19,1.15,0.0039,1119.300048828125,2037.24,0.68
2015-03-23,51300,1.38,11.34,1.17,0.0038,1111.780029296875,2036.59,-0.31
2015-03-24,51700,0.78,11.43,1.18,0.0042,1103.4300537109375,2041.37,-0.32
2015-03-25,51000,-1.35,11.28,1.16,0.0034,1101.6700439453125,2042.81,-2.37
2015-03-26,49700,-2.55,10.99,1.13,0.0044,1098.97998046875,2022.56,-0.27
2015-03-27,49050,-1.31,10.85,1.12,0.0055,1102.949951171875,2019.8,0.57
2015-03-30,50100,2.14,11.08,1.14,0.0032,1101.72998046875,2030.04,1.15
2015-03-31,50400,0.6,11.15,1.15,0.0029,1105.5,2041.03,-0.94
2015-04-01,49200,-2.38,10.88,1.12,0.0047,1107.0999755859375,2028.45,-0.42
2015-04-02,49200,0.0,10.88,1.12,0.0035,1097.8699951171875,2029.07,0.14
2015-04-06,54900,8.07,12.14,1.25,0.0156,1089.1199951171875,2046.43,0.62
2015-04-07,55300,0.73,12.23,1.26,0.0098,1089.1199951171875,2047.03,-0.14
2015-04-08,56000,1.27,12.38,1.28,0.0066,1092.3199462890625,2059.26,0.83
2015-04-09,55600,-0.71,12.3,1.27,0.0052,1090.1500244140625,2058.87,0.48
2015-04-10,55400,-0.36,12.25,1.26,0.0088,1093.7900390625,2087.76,0.43
2015-04-13,58500,5.6,12.94,1.34,0.0104,1091.93994140625,2098.92,-0.15
2015-04-14,58100,-0.68,12.85,1.33,0.0066,1099.8900146484375,2111.72,-0.22
2015-04-15,58300,0.34,12.89,1.33,0.0049,1090.300048828125,2119.96,0.68
2015-04-16,58900,1.03,13.03,1.34,0.0045,1093.6199951171875,2139.9,-0.06
2015-04-17,57300,-2.72,12.67,1.31,0.006,1082.5899658203125,2143.5,-1.52
2015-04-20,57200,-0.17,12.65,1.31,0.005,1081.8900146484375,2146.71,1.27
2015-04-21,57100,-0.17,12.63,1.3,0.0043,1081.1800537109375,2144.79,0.39
