Date,Close,등락률,PER,PBR,회전율,환율,코스피,나스닥
2014-03-17,1266000,-0.71,8.22,1.84,0.0012,1071.9300537109375,1927.53,0.81
2014-03-18,1278000,0.95,8.3,1.86,0.0015,1066.9000244140625,1940.21,1.25
2014-03-19,1269000,-0.7,8.24,1.84,0.001,1068.4000244140625,1937.68,-0.59
2014-03-20,1262000,-0.55,8.19,1.83,0.0008,1069.5999755859375,1919.52,0.27
2014-03-21,1273000,0.87,8.27,1.85,0.0011,1076.0,1934.94,-0.98
2014-03-24,1273000,0.0,8.27,1.85,0.001,1079.3800048828125,1945.55,-1.18
2014-03-25,1247000,-2.04,8.1,1.81,0.0018,1076.800048828125,1941.25,0.19
2014-03-26,1285000,3.05,8.34,1.87,0.0024,1078.300048828125,1964.31,-1.43
2014-03-27,1333000,3.74,8.65,1.94,0.0028,1076.4300537109375,1977.97,-0.54
2014-03-28,1335000,0.15,8.67,1.94,0.0014,1068.1800537109375,1981.0,0.11
2014-03-31,1343000,0.6,8.72,1.95,0.0018,1066.550048828125,1985.61,1.04
2014-04-01,1339000,-0.3,8.69,1.95,0.0015,1062.5,1991.98,1.64
2014-04-02,1357000,1.34,8.81,1.97,0.0018,1057.5999755859375,1997.25,0.2
2014-04-03,1390000,2.43,9.02,2.02,0.0026,1058.43994140625,1993.7,-0.91
2014-04-04,1380000,-0.72,8.96,2.01,0.0025,1056.699951171875,1988.09,-2.6
2014-04-07,1397000,1.23,9.07,2.03,0.0015,1051.449951171875,1989.7,-1.16
2014-04-08,1394000,-0.21,9.05,2.03,0.0014,1054.3399658203125,1993.03,0.81
2014-04-09,1371000,-1.65,8.9,1.99,0.0022,1046.030029296875,1998.95,1.72
2014-04-10,1380000,0.66,8.96,2.01,0.0014,1035.1099853515625,2008.61,-3.1
2014-04-11,1365000,-1.09,8.86,1.98,0.0014,1038.239990234375,1997.44,-1.34
2014-04-14,1370000,0.37,8.89,1.99,0.0014,1038.93994140625,1997.02,0.57
2014-04-15,1370000,0.0,8.89,1.99,0.0015,1040.9100341796875,1992.27,0.29
2014-04-16,1380000,0.73,8.96,2.01,0.0013,1040.199951171875,1992.21,1.29
2014-04-17,1370000,-0.72,8.89,1.99,0.001,1036.4300537109375,1992.05,0.23
2014-04-21,1380000,0.15,8.96,2.01,0.0004,1037.5999755859375,1999.22,0.64
2014-04-22,1375000,-0.36,8.93,2.0,0.0008,1038.4100341796875,2004.22,0.97
2014-04-23,1389000,1.02,9.02,2.02,0.0013,1039.510009765625,2000.37,-0.83
2014-04-24,1407000,1.3,9.14,2.04,0.0014,1038.5999755859375,1998.34,0.52
2014-04-25,1399000,-0.57,9.08,2.03,0.0021,1038.699951171875,1971.66,-1.75
2014-04-28,1388000,-0.79,9.01,2.02,0.0013,1039.699951171875,1969.26,-0.03
2014-04-29,1360000,-2.02,8.83,1.98,0.0015,1033.43994140625,1964.77,0.72
2014-04-30,1343000,-1.25,6.79,1.58,0.002,1029.43994140625,1961.79,0.27
2014-05-02,1346000,0.22,6.8,1.59,0.002,1030.7099609375,1959.44,-0.09
2014-05-07,1344000,-0.15,6.79,1.58,0.0019,1025.510009765625,1939.88,-0.32
2014-05-08,1350000,0.45,6.82,1.59,0.0022,1022.9199829101562,1950.6,-0.4
2014-05-09,1335000,-1.11,6.75,1.57,0.0018,1021.9099731445312,1956.55,0.5
2014-05-12,1388000,3.97,7.02,1.63,0.0022,1023.0999755859376,1964.94,1.77
2014-05-13,1400000,0.86,7.08,1.65,0.0016,1023.22998046875,1982.93,-0.33
2014-05-14,1415000,1.07,7.15,1.67,0.0015,1022.5999755859376,2010.83,-0.72
2014-05-15,1410000,-0.35,7.13,1.66,0.0009,1027.739990234375,2010.2,-0.76
2014-05-16,1428000,1.28,7.22,1.68,0.0022,1028.239990234375,2013.44,0.52
2014-05-19,1448000,1.4,7.32,1.71,0.0026,999.8300170898438,2015.14,0.86
2014-05-20,1451000,0.21,7.33,1.71,0.0022,1021.7000122070312,2011.26,-0.7
2014-05-21,1441000,-0.69,7.28,1.7,0.0015,1024.8599853515625,2008.33,0.85
2014-05-22,1426000,-1.04,7.21,1.68,0.0013,1025.949951171875,2015.59,0.55
2014-05-23,1428000,0.14,7.22,1.68,0.0012,1023.97998046875,2017.17,0.76
2014-05-27,1407000,-1.05,7.11,1.66,0.0006,1024.1300048828125,1997.63,1.22
2014-05-28,1433000,1.85,7.24,1.69,0.0012,1024.3800048828125,2017.06,-0.28
2014-05-29,1460000,1.88,7.38,1.72,0.0017,1020.9000244140624,2012.26,0.54
2014-05-30,1443000,-1.16,7.29,1.7,0.0021,1018.5399780273438,1994.96,-0.13
2014-06-02,1455000,0.83,7.35,1.71,0.001,1020.2000122070312,2002.0,-0.13
2014-06-03,1470000,1.03,7.43,1.73,0.0023,1023.4000244140624,2008.56,-0.07
2014-06-05,1457000,-0.88,7.36,1.72,0.0018,1025.989990234375,1995.48,1.05
2014-06-09,1409000,-3.29,7.12,1.66,0.003,1019.0,1990.04,0.34
2014-06-10,1436000,1.92,7.26,1.69,0.0013,1016.7899780273438,2011.8,0.04
2014-06-11,1422000,-0.97,7.19,1.67,0.0012,1016.1900024414062,2014.67,-0.14
2014-06-12,1413000,-0.63,7.14,1.66,0.0018,1017.5999755859376,2011.65,-0.79
2014-06-13,1367000,-3.26,6.91,1.61,0.0025,1017.3400268554688,1990.85,0.3
2014-06-16,1374000,0.51,6.94,1.62,0.0021,1017.2999877929688,1993.59,0.24
2014-06-17,1374000,0.0,6.94,1.62,0.0018,1019.5,2001.55,0.37
2014-06-18,1358000,-1.16,6.86,1.6,0.0015,1023.760009765625,1989.49,0.59
2014-06-19,1323000,-2.58,6.69,1.56,0.003,1017.8599853515624,1992.03,-0.08
2014-06-20,1301000,-1.66,6.58,1.53,0.0032,1019.22998046875,1968.07,0.2
2014-06-23,1322000,1.61,6.68,1.56,0.0017,1020.5,1974.92,0.01
2014-06-24,1345000,1.74,6.8,1.58,0.0016,1018.0900268554688,1994.35,-0.42
2014-06-25,1320000,-1.86,6.67,1.55,0.0014,1018.5499877929688,1981.77,0.68
2014-06-26,1325000,0.38,6.7,1.56,0.0017,1018.280029296875,1995.05,-0.02
2014-06-27,1311000,-1.06,6.63,1.54,0.0012,1015.5999755859376,1988.51,0.43
2014-06-30,1322000,0.84,6.68,1.56,0.0012,1013.2999877929688,2002.21,0.23
2014-07-01,1310000,-0.91,6.62,1.54,0.0012,1011.0,1999.0,1.14
2014-07-02,1330000,1.53,6.72,1.57,0.0015,1010.530029296875,2015.28,-0.02
2014-07-03,1318000,-0.9,6.66,1.55,0.0012,1008.7999877929688,2010.97,0.63
2014-07-07,1292000,-1.07,6.53,1.52,0.0013,1008.7999877929688,2005.12,-0.77
2014-07-08,1295000,0.23,6.55,1.53,0.0016,1010.5999755859376,2006.66,-1.35
2014-07-09,1308000,1.0,6.61,1.54,0.0016,1010.7999877929688,2000.5,0.63
2014-07-10,1306000,-0.15,6.6,1.54,0.0012,1011.0,2002.84,-0.52
2014-07-11,1284000,-1.68,6.49,1.51,0.0015,1012.2000122070312,1988.74,0.44
2014-07-14,1286000,0.16,6.5,1.51,0.001,1018.5,1993.88,0.56
2014-07-15,1320000,2.64,6.67,1.55,0.0016,1018.2000122070312,2012.72,-0.54
2014-07-16,1321000,0.08,6.68,1.56,0.0012,1025.9000244140625,2013.48,0.22
2014-07-17,1330000,0.68,6.72,1.57,0.0015,1031.0999755859375,2020.9,-1.41
2014-07-18,1343000,0.98,6.79,1.58,0.0013,1028.0,2019.42,1.57
2014-07-21,1353000,0.74,6.84,1.59,0.0011,1027.9000244140625,2018.5,-0.17
2014-07-22,1348000,-0.37,6.81,1.59,0.0009,1026.0,2028.93,0.71
2014-07-23,1338000,-0.74,6.76,1.58,0.0009,1022.5999755859376,2028.32,0.4
2014-07-24,1355000,1.27,6.85,1.6,0.0011,1022.9000244140624,2026.62,-0.04
2014-07-25,1355000,0.0,6.85,1.6,0.0012,1028.4000244140625,2033.85,-0.5
2014-07-28,1358000,0.22,6.86,1.6,0.0012,1025.0999755859375,2048.81,-0.1
2014-07-29,1386000,2.06,7.01,1.63,0.0017,1025.6300048828125,2061.97,-0.05
2014-07-30,1395000,0.65,7.05,1.64,0.0024,1023.7999877929688,2082.61,0.45
2014-07-31,1343000,-3.73,6.79,1.58,0.0033,1023.5999755859376,2076.12,-2.09
2014-08-01,1292000,-3.8,6.53,1.52,0.0038,1032.3900146484375,2073.1,-0.39
2014-08-04,1317000,1.93,6.66,1.55,0.0016,1036.699951171875,2080.42,0.72
2014-08-05,1316000,-0.08,6.65,1.55,0.0012,1032.199951171875,2066.26,-0.71
2014-08-06,1300000,-1.22,6.57,1.53,0.0015,1026.199951171875,2060.73,0.05
2014-08-07,1290000,-0.77,6.52,1.52,0.0013,1032.739990234375,2054.51,-0.46
2014-08-08,1250000,-3.1,6.32,1.47,0.0028,1037.3599853515625,2031.1,0.83
2014-08-11,1270000,1.6,6.42,1.5,0.0025,1036.0,2039.37,0.7
2014-08-12,1266000,-0.31,6.4,1.49,0.0012,1030.0,2041.47,-0.27
2014-08-13,1264000,-0.16,6.39,1.49,0.0017,1026.199951171875,2062.36,1.02
2014-08-14,1261000,-0.24,6.37,1.49,0.0014,1029.0999755859375,2063.22,0.43
2014-08-18,1250000,-0.87,6.32,1.47,0.0014,1020.7000122070312,2053.13,0.97
2014-08-19,1254000,0.32,6.34,1.48,0.0014,1016.7899780273438,2071.14,0.43
2014-08-20,1261000,0.56,6.37,1.49,0.0013,1016.7999877929688,2072.78,-0.02
2014-08-21,1235000,-2.06,6.24,1.45,0.0023,1021.7000122070312,2044.21,0.12
2014-08-22,1247000,0.97,6.3,1.47,0.0011,1022.7000122070312,2056.7,0.14
2014-08-25,1228000,-1.52,6.21,1.45,0.0016,1020.0999755859376,2060.89,0.41
2014-08-26,1222000,-0.49,6.18,1.44,0.0015,1019.0,2068.05,0.29
2014-08-27,1230000,0.65,6.22,1.45,0.0017,1015.7000122070312,2074.93,-0.02
2014-08-28,1242000,0.98,6.28,1.46,0.0014,1013.2000122070312,2075.76,-0.26
2014-08-29,1234000,-0.64,6.24,1.45,0.002,1014.2000122070312,2068.54,0.5
2014-09-02,1194000,-2.61,6.04,1.41,0.0022,1011.7999877929688,2051.58,0.39
2014-09-03,1189000,-0.42,6.01,1.4,0.0029,1017.5,2051.2,-0.56
2014-09-04,1210000,1.77,6.12,1.43,0.0016,1019.0999755859376,2056.26,-0.22
2014-09-05,1201000,-0.74,6.07,1.41,0.0015,1017.9000244140624,2049.41,0.45
2014-09-11,1192000,-0.75,6.03,1.4,0.0032,1033.5,2034.16,0.12
2014-09-12,1201000,0.76,6.07,1.41,0.0015,1035.0,2041.86,-0.53
2014-09-15,1200000,-0.08,6.07,1.41,0.001,1009.0999755859376,2035.82,-1.07
2014-09-16,1206000,0.5,6.1,1.42,0.001,1037.4000244140625,2042.92,0.75
2014-09-17,1226000,1.66,6.2,1.44,0.001,1034.9000244140625,2062.61,0.21
2014-09-18,1210000,-1.31,6.12,1.43,0.0013,1033.5999755859375,2047.74,0.68
2014-09-19,1210000,0.0,6.12,1.43,0.0018,1042.5999755859375,2053.82,-0.3
2014-09-22,1188000,-1.82,6.0,1.4,0.0022,1022.7999877929688,2039.27,-1.14
2014-09-23,1161000,-2.27,5.87,1.37,0.0027,1039.800048828125,2028.91,-0.42
2014-09-24,1150000,-0.95,5.81,1.35,0.0021,1038.800048828125,2035.64,1.03
2014-09-25,1156000,0.52,5.84,1.36,0.0026,1038.699951171875,2034.11,-1.94
2014-09-26,1185000,2.51,5.99,1.4,0.0017,1042.5999755859375,2031.64,1.02
2014-09-29,1195000,0.84,6.04,1.41,0.0013,1026.0,2026.6,-0.14
2014-09-30,1184000,-0.92,5.98,1.39,0.0017,1052.199951171875,2020.09,-0.28
2014-10-01,1156000,-2.36,5.84,1.36,0.0016,1053.9000244140625,1991.54,-1.59
2014-10-02,1141000,-1.3,5.77,1.34,0.0017,1061.800048828125,1976.16,0.18
2014-10-06,1151000,0.88,5.82,1.36,0.0029,1060.0999755859375,1968.39,-0.47
2014-10-07,1162000,0.96,5.87,1.37,0.0014,1067.9000244140625,1972.91,-1.56
2014-10-08,1130000,-2.75,5.71,1.33,0.002,1068.699951171875,1965.25,1.9
2014-10-10,1105000,-2.21,5.59,1.3,0.003,1062.5,1940.92,-2.33
2014-10-13,1108000,0.27,5.6,1.31,0.0015,1051.9000244140625,1927.21,-1.46
2014-10-14,1127000,1.71,5.7,1.33,0.0023,1065.5,1929.25,0.32
2014-10-15,1125000,-0.18,5.69,1.33,0.0019,1064.199951171875,1925.91,-0.28
2014-10-16,1115000,-0.89,5.64,1.31,0.0021,1059.699951171875,1918.83,0.05
2014-10-17,1089000,-2.33,5.5,1.28,0.0022,1060.0,1900.66,0.97
2014-10-20,1106000,1.56,5.59,1.3,0.0013,1063.0,1930.06,1.35
2014-10-21,1083000,-2.08,5.47,1.28,0.0016,1054.9000244140625,1915.28,2.4
2014-10-22,1104000,1.94,5.58,1.3,0.0015,1054.0999755859375,1936.97,-0.83
2014-10-23,1094000,-0.91,5.53,1.29,0.0012,1052.199951171875,1931.65,1.6
2014-10-24,1112000,1.65,5.62,1.31,0.0011,1058.4000244140625,1925.69,0.69
2014-10-27,1095000,-1.53,5.53,1.29,0.0011,1055.5999755859375,1931.97,0.05
2014-10-28,1091000,-0.37,5.51,1.29,0.0008,1049.510009765625,1925.68,1.75
2014-10-29,1130000,3.57,5.71,1.33,0.0019,1045.56005859375,1961.17,-0.33
2014-10-30,1181000,4.51,5.97,1.39,0.0033,1053.0999755859375,1958.93,0.37
2014-10-31,1244000,5.33,6.29,1.47,0.0052,1053.800048828125,1964.43,1.41
2014-11-03,1235000,-0.72,6.24,1.45,0.0018,1051.199951171875,1952.97,0.18
2014-11-04,1217000,-1.46,6.15,1.43,0.0018,1081.5999755859375,1935.19,-0.33
2014-11-05,1202000,-1.23,6.08,1.42,0.0014,1076.9000244140625,1931.43,-0.06
2014-11-06,1204000,0.17,6.09,1.42,0.0012,1088.5,1936.48,0.38
2014-11-07,1206000,0.17,6.1,1.42,0.0008,1089.9000244140625,1939.87,-0.13
2014-11-10,1268000,5.14,6.41,1.49,0.0026,1064.4000244140625,1958.23,0.41
2014-11-11,1231000,-2.92,6.22,1.45,0.0016,1087.4000244140625,1963.0,0.19
2014-11-12,1230000,-0.08,6.22,1.45,0.0012,1095.300048828125,1967.27,0.31
2014-11-13,1200000,-2.44,6.07,1.41,0.0016,1093.5,1960.51,0.11
2014-11-14,1194000,-0.5,6.04,1.41,0.0014,1095.4000244140625,1945.14,0.18
2014-11-17,1205000,0.92,6.09,1.42,0.0013,1100.0,1943.63,-0.37
2014-11-18,1220000,1.24,6.17,1.44,0.0015,1100.0999755859375,1967.01,0.67
2014-11-19,1218000,-0.16,6.16,1.43,0.0017,1100.4000244140625,1966.87,-0.57
2014-11-20,1210000,-0.66,6.12,1.43,0.0014,1113.0999755859375,1958.04,0.56
2014-11-21,1223000,1.07,6.18,1.44,0.0017,1111.9000244140625,1964.84,0.24
2014-11-24,1220000,-0.25,6.17,1.44,0.0014,1111.699951171875,1978.54,0.89
2014-11-25,1190000,-2.46,6.01,1.4,0.0024,1113.5,1980.21,0.07
2014-11-26,1201000,0.92,6.07,1.41,0.0017,1107.9000244140625,1980.84,0.61
2014-11-28,1287000,1.82,6.51,1.52,0.0013,1099.0999755859375,1980.78,0.09
2014-12-01,1295000,0.62,6.55,1.53,0.0017,1088.5,1965.22,-1.34
2014-12-02,1295000,0.0,6.55,1.53,0.0013,1108.5999755859375,1965.83,0.6
2014-12-03,1298000,0.23,6.56,1.53,0.0013,1113.2099609375,1969.91,0.39
2014-12-04,1300000,0.15,6.57,1.53,0.0012,1114.699951171875,1986.61,-0.11
2014-12-05,1302000,0.15,6.58,1.53,0.0008,1110.1400146484375,1986.62,0.24
2014-12-08,1319000,1.31,6.67,1.55,0.0011,1119.5999755859375,1978.95,-0.84
2014-12-09,1349000,2.27,6.82,1.59,0.0018,1111.4000244140625,1970.95,0.54
2014-12-10,1317000,-2.37,6.66,1.55,0.0022,1102.5999755859375,1945.56,-1.73
2014-12-11,1305000,-0.91,6.6,1.54,0.0028,1100.4000244140625,1916.59,0.52
2014-12-12,1286000,-1.46,6.5,1.51,0.002,1100.800048828125,1921.71,-1.16
2014-12-15,1273000,-1.01,6.43,1.5,0.0019,1103.0999755859375,1920.36,-1.04
2014-12-16,1279000,0.47,6.46,1.51,0.0018,1097.9000244140625,1904.13,-1.24
2014-12-17,1266000,-1.02,6.4,1.49,0.0018,1079.5,1900.16,2.12
2014-12-18,1266000,0.0,6.4,1.49,0.0016,1098.9000244140625,1897.5,2.24
2014-12-19,1328000,4.9,6.71,1.56,0.0025,1097.5,1929.98,0.36
2014-12-22,1345000,1.28,6.8,1.58,0.0024,1099.300048828125,1943.12,0.34
2014-12-23,1339000,-0.45,6.77,1.58,0.0015,1099.0999755859375,1939.02,-0.33
2014-12-24,1343000,0.3,6.79,1.58,0.0008,1106.0999755859375,1946.61,0.17
2014-12-26,1352000,0.67,6.83,1.59,0.0016,1102.0999755859375,1948.16,0.7
2014-12-29,1329000,-1.7,6.72,1.57,0.0013,1105.5999755859375,1927.86,0.0
2014-12-30,1327000,-0.15,6.71,1.56,0.0014,1098.800048828125,1915.59,-0.61
2015-01-02,1330000,0.23,6.72,1.57,0.0012,1093.5999755859375,1926.44,-0.2
2015-01-05,1333000,0.23,6.74,1.57,0.0014,1111.0,1915.75,-1.57
2015-01-06,1295000,-2.85,6.55,1.53,0.0021,1108.5,1882.45,-1.29
2015-01-07,1307000,0.93,6.61,1.54,0.0019,1097.300048828125,1883.83,1.26
2015-01-08,1314000,0.54,6.64,1.55,0.002,1097.800048828125,1904.65,1.84
2015-01-09,1314000,0.0,6.64,1.55,0.0013,1094.300048828125,1924.7,-0.68
2015-01-12,1316000,0.15,6.65,1.55,0.0011,1081.800048828125,1920.95,-0.84
2015-01-13,1339000,1.75,6.77,1.58,0.0017,1081.4000244140625,1917.14,-0.07
2015-01-14,1345000,0.45,6.8,1.58,0.0019,1077.0999755859375,1913.66,-0.48
2015-01-15,1334000,-0.82,6.74,1.57,0.0019,1082.0,1914.14,-1.48
2015-01-16,1316000,-1.35,6.65,1.55,0.0018,1075.5,1888.13,1.39
2015-01-20,1372000,2.16,6.93,1.62,0.0018,1079.0999755859375,1918.31,0.44
2015-01-21,1395000,1.68,7.05,1.64,0.0023,1086.699951171875,1921.23,0.27
2015-01-22,1378000,-1.22,6.97,1.62,0.0024,1081.9000244140625,1920.82,1.78
2015-01-23,1386000,0.58,7.01,1.63,0.0017,1084.699951171875,1936.09,0.16
2015-01-26,1389000,0.22,7.02,1.64,0.0014,1084.5,1935.68,0.29
2015-01-27,1400000,0.79,7.08,1.65,0.0014,1079.300048828125,1952.4,-1.89
2015-01-28,1378000,-1.57,6.97,1.62,0.0015,1076.699951171875,1961.58,-0.93
2015-01-29,1360000,-1.31,6.87,1.6,0.0019,1084.4000244140625,1951.02,0.98
2015-01-30,1365000,0.37,6.9,1.61,0.0022,1098.800048828125,1949.26,-1.03
2015-02-02,1368000,0.22,6.91,1.61,0.0014,1099.0,1952.68,0.89
2015-02-03,1366000,-0.15,6.9,1.61,0.0008,1098.0999755859375,1951.96,1.09
2015-02-04,1359000,-0.51,6.87,1.6,0.0013,1091.300048828125,1962.79,-0.23
2015-02-05,1358000,-0.07,6.86,1.6,0.0009,1087.5999755859375,1952.84,1.03
2015-02-06,1372000,1.03,6.93,1.62,0.0011,1084.800048828125,1955.52,-0.43
2015-02-09,1395000,1.68,7.05,1.64,0.0012,1096.699951171875,1947.0,-0.39
2015-02-10,1378000,-1.22,6.97,1.62,0.0009,1094.0999755859375,1935.86,1.3
2015-02-11,1355000,-1.67,6.85,1.6,0.0014,1097.5999755859375,1945.7,0.28
2015-02-12,1344000,-0.81,6.79,1.58,0.0015,1105.699951171875,1941.63,1.18
2015-02-13,1361000,1.26,6.88,1.6,0.0009,1101.199951171875,1957.5,0.75
2015-02-17,1377000,0.22,6.96,1.62,0.0008,1100.199951171875,1961.45,0.11
2015-02-23,1367000,-0.73,6.91,1.61,0.0021,1109.0999755859375,1968.39,0.1
2015-02-24,1367000,0.0,6.91,1.61,0.0015,1107.699951171875,1976.12,0.14
2015-02-25,1379000,0.88,6.97,1.62,0.0011,1111.300048828125,1990.47,-0.02
2015-02-26,1375000,-0.29,6.95,1.62,0.0011,1098.6800537109375,1993.08,0.42
2015-02-27,1357000,-1.31,6.86,1.6,0.0018,1100.6700439453125,1985.8,-0.49
2015-03-02,1423000,4.86,7.19,1.68,0.003,1099.010009765625,1996.81,0.9
2015-03-03,1418000,-0.35,7.17,1.67,0.0019,1100.5899658203125,2001.38,-0.56
2015-03-04,1437000,1.34,7.26,1.69,0.0016,1094.9599609375,1998.29,-0.26
2015-03-05,1422000,-1.04,7.19,1.67,0.0013,1099.25,1998.38,0.32
2015-03-06,1442000,1.41,7.29,1.7,0.0016,1099.8900146484375,2012.94,-1.11
2015-03-09,1420000,-1.53,7.18,1.67,0.0011,1108.81005859375,1992.82,0.31
2015-03-10,1421000,0.07,7.18,1.67,0.0014,1113.5,1984.77,-1.67
2015-03-11,1474000,3.73,7.45,1.74,0.0029,1124.8599853515625,1980.83,-0.2
2015-03-12,1447000,-1.83,7.31,1.7,0.0026,1128.97998046875,1970.59,0.89
2015-03-13,1457000,0.69,7.36,1.72,0.0013,1123.02001953125,1985.79,-0.44
2015-03-16,1470000,0.89,7.43,1.73,0.0012,1136.219970703125,1987.33,1.19
2015-03-17,1497000,1.84,7.57,1.76,0.0019,1129.0,2029.91,0.16
2015-03-18,1503000,0.4,7.6,1.77,0.0017,1127.1600341796875,2028.45,0.92
2015-03-19,1470000,-2.2,7.43,1.73,0.0018,1109.8900146484375,2037.89,0.19
2015-03-20,1464000,-0.41,7.4,1.72,0.0017,1119.300048828125,2037.24,0.68
2015-03-23,1467000,0.2,7.42,1.73,0.0011,1111.780029296875,2036.59,-0.31
2015-03-24,1476000,0.61,7.46,1.74,0.0012,1103.4300537109375,2041.37,-0.32
2015-03-25,1485000,0.61,7.51,1.75,0.0013,1101.6700439453125,2042.81,-2.37
2015-03-26,1421000,-4.31,7.18,1.67,0.0029,1098.97998046875,2022.56,-0.27
2015-03-27,1421000,0.0,7.18,1.67,0.0022,1102.949951171875,2019.8,0.57
2015-03-30,1428000,0.49,7.22,1.68,0.0012,1101.72998046875,2030.04,1.15
2015-03-31,1441000,0.91,7.28,1.7,0.0013,1105.5,2041.03,-0.94
2015-04-01,1423000,-1.25,7.19,1.68,0.001,1107.0999755859375,2028.45,-0.42
2015-04-02,1434000,0.77,7.25,1.69,0.0009,1097.8699951171875,2029.07,0.14
2015-04-06,1470000,2.51,7.43,1.73,0.0014,1089.1199951171875,2046.43,0.62
2015-04-07,1462000,-0.54,7.39,1.72,0.0013,1089.1199951171875,2047.03,-0.14
2015-04-08,1479000,1.16,7.48,1.74,0.0011,1092.3199462890625,2059.26,0.83
2015-04-09,1483000,0.27,7.5,1.75,0.0012,1090.1500244140625,2058.87,0.48
2015-04-10,1490000,0.47,7.53,1.76,0.0014,1093.7900390625,2087.76,0.43
