날짜,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2023/10/19,"36,300",2,-650,"36,550","36,650","36,050","312,242","11,335,443,900","4,042,214,269,500","111,355,765"
2023/10/18,"36,950",1,350,"36,600","37,200","36,350","488,982","18,038,119,950","4,114,595,516,750","111,355,765"
2023/10/17,"36,600",1,200,"36,700","36,850","36,400","305,119","11,184,959,600","4,075,620,999,000","111,355,765"
2023/10/16,"36,400",1,650,"35,400","36,500","35,100","511,801","18,417,290,700","4,053,349,846,000","111,355,765"
2023/10/13,"35,750",2,-900,"36,300","36,500","35,600","415,736","14,910,405,750","3,980,968,598,750","111,355,765"
2023/10/12,"36,650",1,"1,000","35,700","36,750","35,700","700,601","25,520,717,200","4,081,188,787,250","111,355,765"
2023/10/11,"35,650",2,-150,"36,000","36,150","35,300","449,056","16,014,391,400","3,969,833,022,250","111,355,765"
2023/10/10,"35,800",1,50,"35,900","36,500","35,500","504,895","18,188,225,600","3,986,536,387,000","111,355,765"
2023/10/06,"35,750",2,-300,"36,050","36,100","35,550","235,499","8,411,322,400","3,980,968,598,750","111,355,765"
2023/10/05,"36,050",1,300,"35,800","36,550","35,700","440,164","15,893,157,650","4,014,375,328,250","111,355,765"
2023/10/04,"35,750",2,-500,"35,750","36,200","35,450","447,848","16,024,697,150","3,980,968,598,750","111,355,765"
2023/09/27,"36,250",1,650,"35,100","36,400","35,100","424,289","15,288,160,700","4,036,646,481,250","111,355,765"
2023/09/26,"35,600",2,"-1,000","36,450","36,600","35,300","435,562","15,541,299,900","3,964,265,234,000","111,355,765"
2023/09/25,"36,600",1,150,"36,150","36,950","36,100","398,940","14,587,070,800","4,075,620,999,000","111,355,765"
2023/09/22,"36,450",2,-450,"36,600","36,700","35,750","488,335","17,673,734,150","4,058,917,634,250","111,355,765"
2023/09/21,"36,900",2,-500,"37,400","37,600","36,900","413,000","15,341,591,450","4,109,027,728,500","111,355,765"
2023/09/20,"37,400",2,-50,"37,350","37,800","37,250","421,349","15,780,267,850","4,164,705,611,000","111,355,765"
2023/09/19,"37,450",1,150,"37,550","37,650","36,800","461,959","17,209,653,950","4,170,273,399,250","111,355,765"
2023/09/18,"37,300",3,0,"37,400","37,850","37,100","763,371","28,612,507,500","4,153,570,034,500","111,355,765"
2023/09/15,"37,300",1,750,"36,450","37,300","36,450","851,003","31,556,961,050","4,153,570,034,500","111,355,765"
2023/09/14,"36,550",1,600,"36,150","36,550","35,850","665,430","24,182,495,100","4,070,053,210,750","111,355,765"
2023/09/13,"35,950",1,550,"35,350","36,100","35,300","291,607","10,446,002,750","4,003,239,751,750","111,355,765"
2023/09/12,"35,400",2,-950,"36,500","36,550","35,400","354,489","12,688,300,350","3,941,994,081,000","111,355,765"
2023/09/11,"36,350",1,450,"36,150","36,500","35,900","441,157","16,002,914,150","4,047,782,057,750","111,355,765"
2023/09/08,"35,900",1,600,"35,450","36,150","35,200","359,210","12,836,839,450","3,997,671,963,500","111,355,765"
2023/09/07,"35,300",2,-150,"35,200","35,600","35,150","302,559","10,698,789,900","3,930,858,504,500","111,355,765"
2023/09/06,"35,450",2,-600,"36,000","36,050","35,300","376,641","13,372,647,800","3,947,561,869,250","111,355,765"
2023/09/05,"36,050",2,-400,"36,500","36,500","35,850","296,463","10,673,369,250","4,014,375,328,250","111,355,765"
2023/09/04,"36,450",1,850,"35,900","36,600","35,650","414,616","15,011,754,850","4,058,917,634,250","111,355,765"
2023/09/01,"35,600",1,100,"35,750","36,550","35,100","567,921","20,474,611,300","3,964,265,234,000","111,355,765"
2023/08/31,"35,500",2,-300,"35,950","36,050","35,400","484,437","17,236,633,000","3,953,129,657,500","111,355,765"
2023/08/30,"35,800",3,0,"36,200","36,200","35,600","260,024","9,315,167,400","3,986,536,387,000","111,355,765"
2023/08/29,"35,800",2,-350,"36,350","36,350","35,350","503,945","18,009,230,350","3,986,536,387,000","111,355,765"
2023/08/28,"36,150",1,"2,650","34,100","36,450","34,100","1,597,119","57,007,334,400","4,025,510,904,750","111,355,765"
2023/08/25,"33,500",2,-600,"33,800","33,800","33,300","479,960","16,101,342,100","3,730,418,127,500","111,355,765"
2023/08/24,"34,100",2,-150,"34,500","34,550","34,100","345,784","11,865,649,750","3,797,231,586,500","111,355,765"
2023/08/23,"34,250",1,150,"34,250","34,650","34,100","331,230","11,388,125,750","3,813,934,951,250","111,355,765"
2023/08/22,"34,100",3,0,"34,150","34,300","33,550","674,200","22,940,386,650","3,797,231,586,500","111,355,765"
2023/08/21,"34,100",2,-600,"34,500","35,150","33,900","651,726","22,380,599,000","3,797,231,586,500","111,355,765"
2023/08/18,"34,700",2,-350,"34,650","34,950","34,350","449,261","15,554,877,400","3,864,045,045,500","111,355,765"
2023/08/17,"35,050",1,100,"34,800","35,100","34,550","501,629","17,507,894,100","3,903,019,563,250","111,355,765"
2023/08/16,"34,950",2,-800,"35,600","35,700","34,900","515,209","18,095,271,050","3,891,883,986,750","111,355,765"
2023/08/14,"35,750",2,-350,"36,000","36,500","35,650","364,319","13,108,244,150","3,980,968,598,750","111,355,765"
2023/08/11,"36,100",1,500,"35,750","36,300","35,650","364,328","13,122,125,600","4,019,943,116,500","111,355,765"
2023/08/10,"35,600",2,-50,"35,550","36,050","35,400","553,898","19,787,092,550","3,964,265,234,000","111,355,765"
2023/08/09,"35,650",1,150,"35,600","35,750","35,200","488,654","17,354,990,450","3,969,833,022,250","111,355,765"
2023/08/08,"35,500",2,-550,"36,350","36,500","35,500","524,301","18,788,914,850","3,953,129,657,500","111,355,765"
2023/08/07,"36,050",2,-450,"36,450","36,500","35,900","327,688","11,842,476,100","4,014,375,328,250","111,355,765"
2023/08/04,"36,500",2,-150,"36,800","36,800","36,100","401,229","14,597,973,850","4,064,485,422,500","111,355,765"
2023/08/03,"36,650",2,-200,"36,600","37,200","36,450","491,350","18,041,645,100","4,081,188,787,250","111,355,765"
2023/08/02,"36,850",2,-950,"37,650","37,800","36,800","626,388","23,292,166,000","4,103,459,940,250","111,355,765"
2023/08/01,"37,800",1,400,"37,400","38,150","37,050","721,050","27,251,455,050","4,209,247,917,000","111,355,765"
2023/07/31,"37,400",1,400,"37,200","37,900","36,850","791,379","29,614,202,800","4,164,705,611,000","111,355,765"
2023/07/28,"37,000",2,-250,"37,000","37,250","36,500","561,519","20,737,959,550","4,120,163,305,000","111,355,765"
2023/07/27,"37,250",1,"1,100","36,200","37,500","36,000","1,020,279","37,628,115,000","4,148,002,246,250","111,355,765"
2023/07/26,"36,150",2,"-1,600","37,900","37,950","36,050","1,202,576","43,909,875,750","4,025,510,904,750","111,355,765"
2023/07/25,"37,750",2,-50,"37,850","37,950","37,000","1,004,434","37,748,831,150","4,203,680,128,750","111,355,765"
2023/07/24,"37,800",1,100,"38,150","38,250","37,400","1,008,838","38,102,835,000","4,209,247,917,000","111,355,765"
2023/07/21,"37,700",1,300,"37,550","38,100","36,850","943,432","35,364,703,100","4,198,112,340,500","111,355,765"
2023/07/20,"37,400",2,-50,"37,350","37,550","36,900","601,651","22,422,840,300","4,164,705,611,000","111,355,765"
2023/07/19,"37,450",2,-50,"37,700","37,950","37,200","753,958","28,287,261,750","4,170,273,399,250","111,355,765"
2023/07/18,"37,500",2,"-1,500","39,000","39,050","37,300","1,348,513","50,930,797,000","4,175,841,187,500","111,355,765"
2023/07/17,"39,000",1,"1,500","38,750","39,550","38,300","2,862,199","111,601,534,850","4,342,874,835,000","111,355,765"
2023/07/14,"37,500",1,550,"37,200","37,600","36,750","703,669","26,222,802,200","4,175,841,187,500","111,355,765"
2023/07/13,"36,950",1,350,"36,950","37,000","36,450","665,041","24,476,240,100","4,114,595,516,750","111,355,765"
2023/07/12,"36,600",1,100,"36,550","37,000","36,150","527,792","19,352,619,650","4,075,620,999,000","111,355,765"
2023/07/11,"36,500",1,650,"36,300","36,500","35,900","587,262","21,312,756,600","4,064,485,422,500","111,355,765"
2023/07/10,"35,850",1,"1,200","35,050","36,350","34,900","1,020,283","36,563,699,150","3,992,104,175,250","111,355,765"
2023/07/07,"34,650",2,-800,"35,150","35,400","34,550","1,077,497","37,526,288,100","3,858,477,257,250","111,355,765"
2023/07/06,"35,450",2,"-1,400","36,750","36,850","35,300","1,395,335","49,902,699,400","3,947,561,869,250","111,355,765"
2023/07/05,"36,850",2,"-1,050","38,000","38,100","36,850","1,099,500","40,918,303,150","4,103,459,940,250","111,355,765"
2023/07/04,"37,900",2,-850,"38,900","38,900","37,800","806,561","30,830,811,900","4,220,383,493,500","111,355,765"
2023/07/03,"38,750",1,650,"38,400","39,200","38,100","842,167","32,624,185,950","4,315,035,893,750","111,355,765"
2023/06/30,"38,100",1,350,"37,750","38,250","37,300","806,060","30,554,253,100","4,242,654,646,500","111,355,765"
2023/06/29,"37,750",2,-750,"38,600","38,900","37,700","1,176,413","44,947,154,150","4,203,680,128,750","111,355,765"
2023/06/28,"38,500",2,-600,"39,450","39,450","38,500","1,295,764","50,366,380,700","4,287,196,952,500","111,355,765"
2023/06/27,"39,100",2,"-1,700","40,550","41,350","39,000","2,439,159","97,009,587,800","4,354,010,411,500","111,355,765"
2023/06/26,"40,800",1,"2,400","42,700","44,400","40,400","8,540,029","359,525,992,200","4,543,315,212,000","111,355,765"
2023/06/23,"38,400",2,"-1,700","40,300","40,300","38,350","593,876","23,125,828,400","4,276,061,376,000","111,355,765"
2023/06/22,"40,100",1,700,"40,200","40,800","39,300","933,931","37,409,274,100","4,465,366,176,500","111,355,765"
2023/06/21,"39,400",2,-200,"39,450","40,300","38,700","606,460","23,931,373,350","4,387,417,141,000","111,355,765"
2023/06/20,"39,600",2,-350,"39,950","40,300","39,250","425,491","16,866,505,250","4,409,688,294,000","111,355,765"
2023/06/19,"39,950",1,"1,350","38,750","40,500","38,750","893,389","35,511,827,300","4,448,662,811,750","111,355,765"
2023/06/16,"38,600",1,300,"38,300","38,800","38,300","403,930","15,585,684,600","4,298,332,529,000","111,355,765"
2023/06/15,"38,300",2,-150,"38,550","38,750","37,950","405,647","15,531,253,100","4,264,925,799,500","111,355,765"
2023/06/14,"38,450",2,-950,"39,450","39,450","38,350","613,715","23,763,715,450","4,281,629,164,250","111,355,765"
2023/06/13,"39,400",1,450,"39,650","39,850","38,950","739,886","29,141,706,750","4,387,417,141,000","111,355,765"
2023/06/12,"38,950",2,-350,"39,300","39,450","38,850","240,656","9,398,779,900","4,337,307,046,750","111,355,765"
2023/06/09,"39,300",1,50,"39,500","39,750","39,000","375,390","14,751,848,250","4,376,281,564,500","111,355,765"
2023/06/08,"39,250",1,200,"39,000","39,350","38,650","496,672","19,444,794,500","4,370,713,776,250","111,355,765"
2023/06/07,"39,050",2,-100,"39,400","39,500","38,800","337,142","13,164,341,250","4,348,442,623,250","111,355,765"
2023/06/05,"39,150",1,950,"38,500","39,650","38,500","504,410","19,744,117,050","4,359,578,199,750","111,355,765"
2023/06/02,"38,200",1,350,"38,100","38,200","37,750","337,142","12,822,410,800","4,253,790,223,000","111,355,765"
2023/06/01,"37,850",2,-450,"38,350","38,600","37,800","394,185","14,956,611,850","4,214,815,705,250","111,355,765"
2023/05/31,"38,300",2,-700,"39,000","39,100","38,300","674,765","26,004,511,800","4,264,925,799,500","111,355,765"
2023/05/30,"39,000",2,-50,"39,450","39,550","38,750","363,121","14,193,601,600","4,342,874,835,000","111,355,765"
2023/05/26,"39,050",2,"-1,050","40,050","40,050","38,950","532,647","20,888,291,000","4,348,442,623,250","111,355,765"
2023/05/25,"40,100",2,-350,"40,650","40,850","39,950","382,543","15,400,857,800","4,465,366,176,500","111,355,765"
2023/05/24,"40,450",1,250,"39,900","40,950","39,600","396,216","15,990,402,950","4,504,340,694,250","111,355,765"
2023/05/23,"40,200",2,-450,"40,650","41,350","40,050","400,822","16,228,190,600","4,476,501,753,000","111,355,765"
2023/05/22,"40,650",1,900,"39,950","41,400","39,900","445,967","18,189,323,600","4,526,611,847,250","111,355,765"
2023/05/19,"39,750",1,850,"39,250","40,150","39,050","486,906","19,274,991,150","4,426,391,658,750","111,355,765"
2023/05/18,"38,900",1,200,"39,000","39,000","38,600","258,061","10,014,241,700","4,331,739,258,500","111,355,765"
2023/05/17,"38,700",2,-300,"38,650","39,000","38,250","238,394","9,226,762,000","4,309,468,105,500","111,355,765"
2023/05/16,"39,000",2,-300,"39,300","39,400","38,550","249,502","9,728,035,850","4,342,874,835,000","111,355,765"
2023/05/15,"39,300",1,100,"38,650","39,500","38,650","315,380","12,329,019,050","4,376,281,564,500","111,355,765"
2023/05/12,"39,200",2,"-1,350","40,350","40,400","39,000","495,818","19,531,285,350","4,365,145,988,000","111,355,765"
2023/05/11,"40,550",1,350,"40,300","41,150","40,200","429,558","17,507,466,850","4,515,476,270,750","111,355,765"
2023/05/10,"40,200",2,-550,"40,800","40,950","39,900","449,254","18,094,606,050","4,476,501,753,000","111,355,765"
2023/05/09,"40,750",2,-400,"40,950","41,200","40,250","358,645","14,612,985,700","4,537,747,423,750","111,355,765"
2023/05/08,"41,150",1,700,"40,200","41,650","40,100","535,814","22,037,497,450","4,582,289,729,750","111,355,765"
2023/05/04,"40,450",1,150,"39,900","41,000","39,900","513,152","20,818,876,900","4,504,340,694,250","111,355,765"
2023/05/03,"40,300",2,-350,"40,350","40,850","39,950","245,578","9,891,595,300","4,487,637,329,500","111,355,765"
2023/05/02,"40,650",2,-350,"40,900","40,950","39,750","495,563","19,997,061,400","4,526,611,847,250","111,355,765"
2023/04/28,"41,000",1,150,"40,650","41,600","40,450","504,340","20,692,318,100","4,565,586,365,000","111,355,765"
2023/04/27,"40,850",1,100,"41,100","41,100","39,850","403,765","16,388,027,650","4,548,883,000,250","111,355,765"
2023/04/26,"40,750",2,-200,"40,700","41,400","40,000","496,171","20,281,818,200","4,537,747,423,750","111,355,765"
2023/04/25,"40,950",1,50,"40,750","41,300","40,350","522,344","21,358,547,750","4,560,018,576,750","111,355,765"
2023/04/24,"40,900",2,-150,"41,450","42,200","40,350","706,371","28,937,713,300","4,554,450,788,500","111,355,765"
2023/04/21,"41,050",1,"1,700","39,350","41,300","38,950","976,520","39,437,053,900","4,571,154,153,250","111,355,765"
2023/04/20,"39,350",2,-100,"39,500","40,050","38,900","350,361","13,837,313,550","4,381,849,352,750","111,355,765"
2023/04/19,"39,450",1,100,"39,400","40,200","39,400","510,461","20,273,400,350","4,392,984,929,250","111,355,765"
2023/04/18,"39,350",2,-200,"39,300","39,550","38,650","484,640","19,007,457,250","4,381,849,352,750","111,355,765"
2023/04/17,"39,550",2,-100,"39,450","39,950","39,100","347,015","13,705,724,550","4,404,120,505,750","111,355,765"
2023/04/14,"39,650",1,500,"39,350","40,000","38,900","568,068","22,514,068,650","4,415,256,082,250","111,355,765"
2023/04/13,"39,150",2,-200,"39,100","39,500","38,850","419,920","16,439,724,750","4,359,578,199,750","111,355,765"
2023/04/12,"39,350",1,700,"38,500","39,900","38,400","669,466","26,353,200,850","4,381,849,352,750","111,355,765"
2023/04/11,"38,650",1,600,"38,150","38,900","38,100","518,982","20,002,652,100","4,303,900,317,250","111,355,765"
2023/04/10,"38,050",2,-550,"38,600","38,600","37,900","367,096","14,006,359,700","4,237,086,858,250","111,355,765"
2023/04/07,"38,600",1,500,"38,450","38,700","37,700","637,828","24,507,419,200","4,298,332,529,000","111,355,765"
2023/04/06,"38,100",1,900,"37,450","38,700","37,100","1,000,326","38,245,902,700","4,242,654,646,500","111,355,765"
2023/04/05,"37,200",2,-250,"37,250","37,600","36,850","313,903","11,676,750,300","4,142,434,458,000","111,355,765"
2023/04/04,"37,450",2,-150,"37,800","38,050","37,100","486,771","18,255,302,400","4,170,273,399,250","111,355,765"
2023/04/03,"37,600",1,"1,150","36,950","38,400","36,950","855,931","32,362,612,500","4,186,976,764,000","111,355,765"
2023/03/31,"36,450",2,-100,"36,650","37,250","36,300","467,752","17,201,773,250","4,058,917,634,250","111,355,765"
2023/03/30,"36,550",1,700,"36,100","36,900","35,350","892,512","32,152,935,475","4,070,053,210,750","111,355,765"
2023/03/29,"35,850",2,-50,"35,800","36,550","35,600","435,190","15,647,057,800","3,992,104,175,250","111,355,765"
2023/03/28,"35,900",1,300,"35,550","36,050","35,450","339,538","12,151,668,600","3,997,671,963,500","111,355,765"
2023/03/27,"35,600",2,-200,"35,900","36,300","35,300","423,217","15,076,610,350","3,964,265,234,000","111,355,765"
2023/03/24,"35,800",2,-50,"35,850","36,000","35,500","342,863","12,257,975,550","3,986,536,387,000","111,355,765"
2023/03/23,"35,850",2,-700,"36,300","36,550","35,700","490,693","17,647,985,450","3,992,104,175,250","111,355,765"
2023/03/22,"36,550",1,150,"36,850","37,100","36,400","355,266","13,039,034,350","4,070,053,210,750","111,355,765"
2023/03/21,"36,400",2,-650,"37,200","37,400","36,400","395,058","14,505,453,600","4,053,349,846,000","111,355,765"
2023/03/20,"37,050",1,850,"36,450","37,900","36,400","595,171","22,175,714,750","4,125,731,093,250","111,355,765"
2023/03/17,"36,200",2,-550,"37,300","37,350","36,200","638,840","23,367,334,300","4,031,078,693,000","111,355,765"
2023/03/16,"36,750",2,-350,"36,750","37,450","36,450","714,239","26,352,997,550","4,092,324,363,750","111,355,765"
2023/03/15,"37,100",1,"1,600","36,000","37,650","35,900","941,412","34,920,344,150","4,131,298,881,500","111,355,765"
2023/03/14,"35,500",2,-700,"36,000","36,300","35,050","573,108","20,446,514,250","3,953,129,657,500","111,355,765"
2023/03/13,"36,200",2,-150,"36,300","36,500","35,300","401,066","14,374,472,850","4,031,078,693,000","111,355,765"
2023/03/10,"36,350",3,0,"36,050","37,000","35,800","485,675","17,715,326,850","4,047,782,057,750","111,355,765"
2023/03/09,"36,350",1,600,"36,000","37,050","35,900","641,250","23,442,278,700","4,047,782,057,750","111,355,765"
2023/03/08,"35,750",2,-800,"36,150","36,300","35,400","545,699","19,524,262,600","3,980,968,598,750","111,355,765"
2023/03/07,"36,550",3,0,"36,500","37,050","36,300","376,040","13,779,888,400","4,070,053,210,750","111,355,765"
2023/03/06,"36,550",2,-250,"37,050","37,150","36,300","372,636","13,639,649,550","4,070,053,210,750","111,355,765"
2023/03/03,"36,800",1,50,"37,100","37,150","36,350","351,956","12,910,600,950","4,097,892,152,000","111,355,765"
2023/03/02,"36,750",1,350,"36,250","37,200","36,250","508,764","18,727,363,300","4,092,324,363,750","111,355,765"
2023/02/28,"36,400",2,-950,"37,300","37,650","36,300","643,860","23,629,981,400","4,053,349,846,000","111,355,765"
2023/02/27,"37,350",2,-650,"37,550","37,750","37,150","324,784","12,127,682,900","4,159,137,822,750","111,355,765"
2023/02/24,"38,000",2,"-1,000","38,800","39,050","37,950","426,248","16,355,342,400","4,231,519,070,000","111,355,765"
2023/02/23,"39,000",1,550,"38,750","39,450","38,100","599,058","23,344,879,450","4,342,874,835,000","111,355,765"
2023/02/22,"38,450",2,-650,"38,450","39,100","38,300","510,330","19,678,480,600","4,281,629,164,250","111,355,765"
2023/02/21,"39,100",1,"1,500","37,650","39,500","37,500","1,394,542","54,477,591,500","4,354,010,411,500","111,355,765"
2023/02/20,"37,600",1,200,"37,650","37,850","37,150","410,845","15,430,443,950","4,186,976,764,000","111,355,765"
2023/02/17,"37,400",1,700,"36,200","37,950","36,150","717,924","26,894,814,150","4,164,705,611,000","111,355,765"
2023/02/16,"36,700",1,500,"36,500","36,900","36,400","346,624","12,708,033,550","4,086,756,575,500","111,355,765"
2023/02/15,"36,200",2,-950,"37,100","37,400","36,100","515,780","18,787,763,200","4,031,078,693,000","111,355,765"
2023/02/14,"37,150",1,100,"37,200","37,850","37,100","375,098","14,024,694,100","4,136,866,669,750","111,355,765"
2023/02/13,"37,050",2,-500,"37,600","37,650","36,400","549,807","20,284,366,100","4,125,731,093,250","111,355,765"
2023/02/10,"37,550",1,800,"36,850","37,600","36,300","611,795","22,751,594,900","4,181,408,975,750","111,355,765"
2023/02/09,"36,750",2,-150,"36,500","37,100","36,500","516,736","19,027,501,700","4,092,324,363,750","111,355,765"
2023/02/08,"36,900",1,650,"36,450","37,100","36,400","392,465","14,456,917,150","4,109,027,728,500","111,355,765"
2023/02/07,"36,250",2,-650,"36,800","37,050","36,000","734,506","26,701,159,850","4,036,646,481,250","111,355,765"
2023/02/06,"36,900",2,-850,"37,750","37,900","36,700","592,740","22,052,313,200","4,109,027,728,500","111,355,765"
2023/02/03,"37,750",1,150,"37,750","38,350","37,450","474,451","18,000,556,500","4,203,680,128,750","111,355,765"
2023/02/02,"37,600",2,-350,"38,400","38,800","37,400","653,467","24,753,355,050","4,186,976,764,000","111,355,765"
2023/02/01,"37,950",2,-100,"38,200","38,400","37,800","538,596","20,483,571,850","4,225,951,281,750","111,355,765"
2023/01/31,"38,050",2,-400,"38,250","38,700","37,900","686,983","26,251,474,350","4,237,086,858,250","111,355,765"
2023/01/30,"38,450",2,-500,"39,000","39,100","38,250","546,570","21,115,369,900","4,281,629,164,250","111,355,765"
2023/01/27,"38,950",1,900,"38,250","39,650","38,200","1,004,533","39,321,270,150","4,337,307,046,750","111,355,765"
2023/01/26,"38,050",1,400,"37,700","38,200","37,500","450,310","17,068,640,850","4,237,086,858,250","111,355,765"
2023/01/25,"37,650",2,-950,"38,950","39,000","37,300","723,792","27,413,913,900","4,192,544,552,250","111,355,765"
2023/01/20,"38,600",1,"2,600","36,100","38,650","36,050","1,459,960","55,047,884,000","4,298,332,529,000","111,355,765"
2023/01/19,"36,000",2,-350,"35,950","36,500","35,800","593,116","21,384,923,500","4,008,807,540,000","111,355,765"
2023/01/18,"36,350",2,-350,"36,700","36,950","35,700","662,144","23,979,492,300","4,047,782,057,750","111,355,765"
2023/01/17,"36,700",2,-300,"37,000","37,700","36,550","626,473","23,180,896,300","4,086,756,575,500","111,355,765"
2023/01/16,"37,000",2,-500,"37,950","37,950","36,800","601,156","22,338,541,150","4,120,163,305,000","111,355,765"
2023/01/13,"37,500",1,100,"37,300","38,050","37,250","708,475","26,595,469,500","4,175,841,187,500","111,355,765"
2023/01/12,"37,400",1,50,"37,700","38,050","36,850","714,450","26,650,016,750","4,164,705,611,000","111,355,765"
2023/01/11,"37,350",2,"-1,000","38,550","38,550","37,150","902,345","33,925,819,250","4,159,137,822,750","111,355,765"
2023/01/10,"38,350",1,750,"37,600","38,800","37,600","802,518","30,768,320,350","4,270,493,587,750","111,355,765"
2023/01/09,"37,600",3,0,"37,800","38,000","37,100","659,974","24,778,559,000","4,186,976,764,000","111,355,765"
2023/01/06,"37,600",1,"1,900","35,000","38,300","35,000","1,451,564","54,010,940,550","4,186,976,764,000","111,355,765"
2023/01/05,"35,700",2,-200,"35,650","36,000","34,950","519,617","18,421,947,400","3,975,400,810,500","111,355,765"
2023/01/04,"35,900",1,"1,650","33,800","36,100","33,700","908,411","32,372,801,600","3,997,671,963,500","111,355,765"
2023/01/03,"34,250",1,650,"33,650","34,450","32,550","628,582","21,147,954,700","3,813,934,951,250","111,355,765"
2023/01/02,"33,600",2,"-1,300","35,150","35,150","33,200","550,193","18,576,820,300","3,741,553,704,000","111,355,765"
2022/12/29,"34,900",2,-700,"35,050","35,950","34,900","351,395","12,360,580,150","3,886,316,198,500","111,355,765"
2022/12/28,"35,600",2,-600,"35,600","35,800","35,350","380,821","13,528,098,450","3,964,265,234,000","111,355,765"
2022/12/27,"36,200",1,"1,250","35,000","36,350","34,950","698,354","25,051,219,750","4,031,078,693,000","111,355,765"
2022/12/26,"34,950",1,50,"34,850","35,200","34,600","417,115","14,545,526,100","3,891,883,986,750","111,355,765"
2022/12/23,"34,900",2,-600,"34,900","35,100","34,600","340,341","11,864,556,050","3,886,316,198,500","111,355,765"
2022/12/22,"35,500",1,250,"35,500","35,750","35,250","536,998","19,059,366,050","3,953,129,657,500","111,355,765"
2022/12/21,"35,250",1,100,"35,300","35,550","34,850","458,816","16,143,301,900","3,925,290,716,250","111,355,765"
2022/12/20,"35,150",2,-250,"35,250","35,750","34,950","358,152","12,644,227,850","3,914,155,139,750","111,355,765"
2022/12/19,"35,400",2,-300,"35,500","35,650","35,050","370,512","13,089,785,850","3,941,994,081,000","111,355,765"
2022/12/16,"35,700",2,-500,"35,400","35,850","35,300","598,492","21,291,744,800","3,975,400,810,500","111,355,765"
2022/12/15,"36,200",2,-800,"36,800","36,850","36,150","461,309","16,776,850,200","4,031,078,693,000","111,355,765"
2022/12/14,"37,000",1,450,"36,650","37,050","36,600","563,846","20,775,870,650","4,120,163,305,000","111,355,765"
2022/12/13,"36,550",2,-250,"37,100","37,200","36,300","453,608","16,622,167,900","4,070,053,210,750","111,355,765"
2022/12/12,"36,800",2,"-1,800","38,150","38,300","36,400","1,073,946","39,560,021,450","4,097,892,152,000","111,355,765"
2022/12/09,"38,600",1,50,"38,300","38,750","38,100","350,215","13,471,362,050","4,298,332,529,000","111,355,765"
2022/12/08,"38,550",2,-400,"39,050","39,200","38,050","498,840","19,180,602,050","4,292,764,740,750","111,355,765"
2022/12/07,"38,950",3,0,"38,950","39,200","38,450","355,764","13,827,162,500","4,337,307,046,750","111,355,765"
2022/12/06,"38,950",2,-650,"39,150","39,800","38,600","568,770","22,261,771,500","4,337,307,046,750","111,355,765"
2022/12/05,"39,600",2,-50,"39,700","39,900","39,250","415,659","16,423,529,950","4,409,688,294,000","111,355,765"
2022/12/02,"39,650",2,"-1,450","41,100","41,150","39,500","551,655","22,028,413,600","4,415,256,082,250","111,355,765"
2022/12/01,"41,100",1,100,"41,250","42,100","41,000","632,694","26,233,099,600","4,576,721,941,500","111,355,765"
2022/11/30,"41,000",1,400,"40,450","41,000","40,150","526,327","21,428,293,700","4,565,586,365,000","111,355,765"
2022/11/29,"40,600",1,"1,200","39,350","40,700","39,350","520,460","20,978,083,050","4,521,044,059,000","111,355,765"
2022/11/28,"39,400",2,-700,"40,000","40,000","39,100","419,923","16,585,236,800","4,387,417,141,000","111,355,765"
2022/11/25,"40,100",3,0,"40,150","40,400","39,800","365,915","14,652,942,750","4,465,366,176,500","111,355,765"
2022/11/24,"40,100",2,-50,"40,450","40,600","39,900","350,666","14,059,078,350","4,465,366,176,500","111,355,765"
2022/11/23,"40,150",2,-150,"40,600","40,700","39,800","462,296","18,542,723,200","4,470,933,964,750","111,355,765"
2022/11/22,"40,300",1,350,"39,400","40,600","39,400","499,477","20,058,503,700","4,487,637,329,500","111,355,765"
2022/11/21,"39,950",2,"-1,100","41,050","41,050","39,450","900,249","35,972,990,300","4,448,662,811,750","111,355,765"
2022/11/18,"41,050",1,150,"41,500","41,800","40,650","927,885","38,216,588,000","4,571,154,153,250","111,355,765"
2022/11/17,"40,900",2,"-1,750","42,950","43,200","40,800","1,501,474","62,178,253,300","4,554,450,788,500","111,355,765"
2022/11/16,"42,650",3,0,"42,700","43,000","41,300","1,239,080","52,205,758,400","4,749,323,377,250","111,355,765"
2022/11/15,"42,650",2,-900,"43,450","44,000","42,200","994,773","42,608,755,000","4,749,323,377,250","111,355,765"
2022/11/14,"43,550",1,500,"43,500","44,450","42,800","1,039,987","45,207,673,750","4,849,543,565,750","111,355,765"
2022/11/11,"43,050",1,"2,550","41,950","43,400","41,300","1,467,602","62,322,902,800","4,793,865,683,250","111,355,765"
2022/11/10,"40,500",2,-250,"40,250","41,650","40,200","829,157","33,834,248,700","4,509,908,482,500","111,355,765"
2022/11/09,"40,750",1,950,"40,100","40,900","39,600","787,745","31,798,478,350","4,537,747,423,750","111,355,765"
2022/11/08,"39,800",1,300,"39,850","40,300","38,450","684,618","27,032,713,950","4,431,959,447,000","111,355,765"
2022/11/07,"39,500",1,"1,300","38,500","39,600","38,500","815,640","31,918,899,000","4,398,552,717,500","111,355,765"
2022/11/04,"38,200",2,-250,"38,500","38,750","37,800","669,678","25,557,277,500","4,253,790,223,000","111,355,765"
