날짜,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
2023/10/19,"477,000",2,"-23,000","486,000","488,500","477,000","1,548,134","745,620,084,940","40,340,476,710,000","84,571,230"
2023/10/18,"500,000",2,"-3,000","501,000","507,000","499,000","624,079","312,365,433,500","42,285,615,000,000","84,571,230"
2023/10/17,"503,000",2,"-4,000","514,000","518,000","502,000","625,836","318,406,002,000","42,539,328,690,000","84,571,230"
2023/10/16,"507,000",2,"-5,000","502,000","508,000","496,000","837,155","419,463,479,500","42,877,613,610,000","84,571,230"
2023/10/13,"512,000",2,"-6,000","518,000","524,000","509,000","671,304","346,502,255,500","43,300,469,760,000","84,571,230"
2023/10/12,"518,000",1,"11,000","511,000","532,000","507,000","1,057,678","549,614,287,000","43,807,897,140,000","84,571,230"
2023/10/11,"507,000",1,"14,000","501,000","513,000","498,000","1,003,202","506,585,678,500","42,877,613,610,000","84,571,230"
2023/10/10,"493,000",2,"-21,000","521,000","522,000","490,000","1,498,746","753,554,360,000","41,693,616,390,000","84,571,230"
2023/10/06,"514,000",1,"3,000","510,000","522,000","507,000","652,301","335,277,397,000","43,469,612,220,000","84,571,230"
2023/10/05,"511,000",3,0,"524,000","531,000","510,000","896,556","467,386,763,000","43,215,898,530,000","84,571,230"
2023/10/04,"511,000",2,"-24,000","529,000","532,000","510,000","1,239,625","643,919,691,000","43,215,898,530,000","84,571,230"
2023/09/27,"535,000",1,"2,000","528,000","537,000","525,000","804,112","427,029,573,000","45,245,608,050,000","84,571,230"
2023/09/26,"533,000",2,"-6,000","539,000","549,000","532,000","870,926","469,813,504,000","45,076,465,590,000","84,571,230"
2023/09/25,"539,000",2,"-30,000","564,000","566,000","536,000","1,503,031","820,713,799,000","45,583,892,970,000","84,571,230"
2023/09/22,"569,000",2,"-8,000","568,000","573,000","556,000","924,090","523,041,065,000","48,121,029,870,000","84,571,230"
2023/09/21,"577,000",2,"-17,000","588,000","595,000","576,000","715,070","417,031,326,000","48,797,599,710,000","84,571,230"
2023/09/20,"594,000",1,"1,000","592,000","596,000","582,000","829,143","488,947,560,000","50,235,310,620,000","84,571,230"
2023/09/19,"593,000",2,"-10,000","604,000","608,000","588,000","1,036,725","619,181,500,000","50,150,739,390,000","84,571,230"
2023/09/18,"603,000",1,"19,000","591,000","605,000","584,000","1,396,160","832,642,449,000","50,996,451,690,000","84,571,230"
2023/09/15,"584,000",1,"31,000","560,000","597,000","554,000","1,831,875","1,064,306,301,874","49,389,598,320,000","84,571,230"
2023/09/14,"553,000",1,"24,000","533,000","555,000","531,000","928,896","507,803,465,000","46,767,890,190,000","84,571,230"
2023/09/13,"529,000",2,"-17,000","539,000","549,000","525,000","1,335,818","715,812,038,000","44,738,180,670,000","84,571,230"
2023/09/12,"546,000",2,"-24,000","576,000","577,000","545,000","1,333,031","739,061,621,000","46,175,891,580,000","84,571,230"
2023/09/11,"570,000",2,"-13,000","587,000","588,000","567,000","635,976","364,724,467,000","48,205,601,100,000","84,571,230"
2023/09/08,"583,000",1,"15,000","567,000","583,000","567,000","716,625","411,407,777,000","49,305,027,090,000","84,571,230"
2023/09/07,"568,000",2,"-12,000","575,000","584,000","563,000","954,854","545,854,258,000","48,036,458,640,000","84,571,230"
2023/09/06,"580,000",2,"-17,000","595,000","601,000","577,000","865,525","510,504,045,867","49,051,313,400,000","84,571,230"
2023/09/05,"597,000",1,"7,000","595,000","609,000","587,000","1,144,118","684,673,106,000","50,489,024,310,000","84,571,230"
2023/09/04,"590,000",1,"30,000","554,000","596,000","553,000","1,315,360","759,407,269,000","49,897,025,700,000","84,571,230"
2023/09/01,"560,000",2,"-19,000","576,000","580,000","558,000","940,959","531,133,806,000","47,359,888,800,000","84,571,230"
2023/08/31,"579,000",2,"-1,000","581,000","584,000","575,000","888,954","514,406,656,000","48,966,742,170,000","84,571,230"
2023/08/30,"580,000",2,"-3,000","595,000","605,000","580,000","930,082","549,524,211,000","49,051,313,400,000","84,571,230"
2023/08/29,"583,000",2,"-10,000","595,000","596,000","581,000","802,162","471,077,047,000","49,305,027,090,000","84,571,230"
2023/08/28,"593,000",1,"16,000","588,000","599,000","582,000","1,004,931","594,865,557,000","50,150,739,390,000","84,571,230"
2023/08/25,"577,000",2,"-2,000","567,000","583,000","561,000","904,736","519,579,225,000","48,797,599,710,000","84,571,230"
2023/08/24,"579,000",1,"28,000","557,000","583,000","548,000","1,270,728","721,326,521,000","48,966,742,170,000","84,571,230"
2023/08/23,"551,000",2,"-9,000","560,000","561,000","543,000","748,945","412,119,874,000","46,598,747,730,000","84,571,230"
2023/08/22,"560,000",1,"9,000","563,000","573,000","552,000","1,051,757","589,887,345,000","47,359,888,800,000","84,571,230"
2023/08/21,"551,000",1,"2,000","549,000","563,000","545,000","950,697","526,139,630,000","46,598,747,730,000","84,571,230"
2023/08/18,"549,000",2,"-4,000","552,000","561,000","542,000","892,609","490,548,872,000","46,429,605,270,000","84,571,230"
2023/08/17,"553,000",1,"7,000","543,000","557,000","525,000","1,767,674","962,499,795,000","46,767,890,190,000","84,571,230"
2023/08/16,"546,000",2,"-31,000","570,000","572,000","544,000","1,660,436","923,022,622,000","46,175,891,580,000","84,571,230"
2023/08/14,"577,000",3,0,"565,000","585,000","558,000","1,168,580","667,672,120,000","48,797,599,710,000","84,571,230"
2023/08/11,"577,000",2,"-21,000","600,000","601,000","575,000","1,198,157","699,735,983,000","48,797,599,710,000","84,571,230"
2023/08/10,"598,000",1,"1,000","590,000","611,000","589,000","1,034,234","620,495,599,000","50,573,595,540,000","84,571,230"
2023/08/09,"597,000",3,0,"597,000","604,000","587,000","1,191,171","711,596,669,000","50,489,024,310,000","84,571,230"
2023/08/08,"597,000",1,"36,000","565,000","597,000","556,000","1,878,204","1,086,580,981,000","50,489,024,310,000","84,571,230"
2023/08/07,"561,000",2,"-33,000","585,000","592,000","555,000","2,168,072","1,231,384,698,000","47,444,460,030,000","84,571,230"
2023/08/04,"594,000",1,"2,000","595,000","614,000","584,000","1,429,396","855,154,522,000","50,235,310,620,000","84,571,230"
2023/08/03,"592,000",1,"7,000","592,000","593,000","570,000","1,967,322","1,147,792,547,000","50,066,168,160,000","84,571,230"
2023/08/02,"585,000",2,"-36,000","603,000","624,000","585,000","2,873,833","1,725,530,273,000","49,474,169,550,000","84,571,230"
2023/08/01,"621,000",2,"-21,000","653,000","655,000","613,000","3,092,475","1,965,786,073,900","52,518,733,830,000","84,571,230"
2023/07/31,"642,000",1,"23,000","632,000","662,000","621,000","3,304,143","2,109,363,506,000","54,294,729,660,000","84,571,230"
2023/07/28,"619,000",1,"25,000","586,000","619,000","579,000","4,114,475","2,478,881,282,000","52,349,591,370,000","84,571,230"
2023/07/27,"594,000",2,"-36,000","613,000","649,000","560,000","7,424,260","4,488,089,841,000","50,235,310,620,000","84,571,230"
2023/07/26,"630,000",2,"-28,000","666,000","764,000","599,000","11,631,776","8,057,680,029,000","53,279,874,900,000","84,571,230"
2023/07/25,"658,000",1,"16,000","655,000","679,000","636,000","5,728,769","3,749,701,702,410","55,647,869,340,000","84,571,230"
2023/07/24,"642,000",1,"91,000","566,000","682,000","565,000","7,321,997","4,606,869,666,000","54,294,729,660,000","84,571,230"
2023/07/21,"551,000",1,"53,500","486,000","555,000","483,500","3,458,805","1,828,643,245,000","46,598,747,730,000","84,571,230"
2023/07/20,"497,500",2,"-2,000","490,500","507,000","488,500","1,329,119","660,167,241,500","42,074,186,925,000","84,571,230"
2023/07/19,"499,500",1,"11,500","496,000","517,000","493,000","2,381,695","1,200,065,299,000","42,243,329,385,000","84,571,230"
2023/07/18,"488,000",1,"10,000","482,000","495,000","474,000","2,798,504","1,356,046,293,500","41,270,760,240,000","84,571,230"
2023/07/17,"478,000",1,"31,000","452,500","485,000","451,000","2,933,840","1,387,864,399,560","40,425,047,940,000","84,571,230"
2023/07/14,"447,000",1,"15,500","430,500","452,500","426,000","2,198,833","975,833,588,000","37,803,339,810,000","84,571,230"
2023/07/13,"431,500",1,"14,000","424,000","431,500","417,500","2,320,901","987,813,402,500","36,492,485,745,000","84,571,230"
2023/07/12,"417,500",1,"23,000","396,500","426,000","389,500","3,323,841","1,373,517,644,500","35,308,488,525,000","84,571,230"
2023/07/11,"394,500",2,"-2,500","398,000","400,500","391,500","1,071,681","423,912,773,500","33,363,350,235,000","84,571,230"
2023/07/10,"397,000",2,"-3,000","404,000","407,500","395,000","1,079,444","432,848,583,000","33,574,778,310,000","84,571,230"
2023/07/07,"400,000",1,"6,000","390,500","401,500","390,500","752,802","297,339,728,500","33,828,492,000,000","84,571,230"
2023/07/06,"394,000",2,"-9,000","402,500","402,500","393,000","809,495","321,702,515,000","33,321,064,620,000","84,571,230"
2023/07/05,"403,000",1,500,"403,000","406,500","401,000","705,287","284,769,286,500","34,082,205,690,000","84,571,230"
2023/07/04,"402,500",1,500,"402,500","409,000","397,000","853,254","343,277,765,500","34,039,920,075,000","84,571,230"
2023/07/03,"402,000",1,"14,000","391,500","403,000","391,000","846,399","337,799,905,500","33,997,634,460,000","84,571,230"
2023/06/30,"388,000",1,500,"390,500","390,500","384,000","520,732","201,663,329,000","32,813,637,240,000","84,571,230"
2023/06/29,"387,500",2,"-2,000","390,000","396,500","387,000","557,777","217,744,424,000","32,771,351,625,000","84,571,230"
2023/06/28,"389,500",2,"-14,000","406,000","406,500","389,500","848,166","336,536,675,500","32,940,494,085,000","84,571,230"
2023/06/27,"403,500",1,"3,500","401,500","404,000","396,000","788,317","315,164,300,000","34,124,491,305,000","84,571,230"
2023/06/26,"400,000",1,"8,000","391,500","407,000","390,500","956,793","383,369,882,500","33,828,492,000,000","84,571,230"
2023/06/23,"392,000",2,"-4,000","398,000","399,500","391,500","492,324","193,893,051,000","33,151,922,160,000","84,571,230"
2023/06/22,"396,000",1,"13,500","382,000","398,500","379,000","1,007,756","395,288,033,500","33,490,207,080,000","84,571,230"
2023/06/21,"382,500",2,"-3,500","385,000","388,000","382,000","493,898","190,158,062,500","32,348,495,475,000","84,571,230"
2023/06/20,"386,000",2,"-6,500","390,500","391,500","386,000","537,721","208,432,390,000","32,644,494,780,000","84,571,230"
2023/06/19,"392,500",2,-500,"391,500","394,500","385,500","565,125","220,761,039,500","33,194,207,775,000","84,571,230"
2023/06/16,"393,000",1,"7,000","388,500","395,500","383,000","640,873","250,020,877,500","33,236,493,390,000","84,571,230"
2023/06/15,"386,000",2,"-5,500","397,000","399,000","382,000","1,122,476","437,720,543,500","32,644,494,780,000","84,571,230"
2023/06/14,"391,500",1,"2,000","393,000","410,500","389,500","2,069,738","827,712,076,000","33,109,636,545,000","84,571,230"
2023/06/13,"389,500",2,"-2,000","394,000","395,000","387,500","751,529","293,621,596,500","32,940,494,085,000","84,571,230"
2023/06/12,"391,500",2,"-2,500","398,500","399,500","391,500","639,741","252,261,355,500","33,109,636,545,000","84,571,230"
2023/06/09,"394,000",1,"6,000","393,500","395,500","388,500","680,374","266,879,684,000","33,321,064,620,000","84,571,230"
2023/06/08,"388,000",2,-500,"388,500","396,000","386,000","911,859","355,966,701,500","32,813,637,240,000","84,571,230"
2023/06/07,"388,500",1,"1,000","388,000","391,000","386,000","854,667","331,812,208,000","32,855,922,855,000","84,571,230"
2023/06/05,"387,500",1,"11,000","382,000","390,000","378,000","1,059,256","407,098,194,000","32,771,351,625,000","84,571,230"
2023/06/02,"376,500",1,"15,500","364,000","378,000","361,500","898,394","333,530,264,000","31,841,068,095,000","84,571,230"
2023/06/01,"361,000",1,"1,000","361,000","363,000","357,000","563,485","202,891,537,500","30,530,214,030,000","84,571,230"
2023/05/31,"360,000",2,"-3,000","364,000","368,000","360,000","783,723","284,508,302,500","30,445,642,800,000","84,571,230"
2023/05/30,"363,000",1,"2,500","361,500","368,500","360,500","618,415","224,988,136,000","30,699,356,490,000","84,571,230"
2023/05/26,"360,500",2,"-4,500","363,000","366,500","360,000","573,455","207,633,127,500","30,487,928,415,000","84,571,230"
2023/05/25,"365,000",2,"-6,000","368,500","368,500","364,000","529,820","193,976,090,000","30,868,498,950,000","84,571,230"
2023/05/24,"371,000",2,"-6,000","377,000","377,000","371,000","679,805","253,645,102,500","31,375,926,330,000","84,571,230"
2023/05/23,"377,000",1,"8,000","372,000","382,000","370,500","827,935","312,699,593,500","31,883,353,710,000","84,571,230"
2023/05/22,"369,000",1,"4,500","360,500","371,500","359,000","528,344","193,931,500,000","31,206,783,870,000","84,571,230"
2023/05/19,"364,500",2,"-8,500","373,500","374,500","363,500","609,598","223,607,092,000","30,826,213,335,000","84,571,230"
2023/05/18,"373,000",1,"3,000","373,000","374,500","367,500","562,035","208,480,540,500","31,545,068,790,000","84,571,230"
2023/05/17,"370,000",2,-500,"369,500","372,500","367,500","409,493","151,559,098,500","31,291,355,100,000","84,571,230"
2023/05/16,"370,500",1,"2,500","372,500","374,000","368,000","613,026","227,209,748,500","31,333,640,715,000","84,571,230"
2023/05/15,"368,000",1,"4,500","363,500","369,000","356,000","805,678","291,880,182,500","31,122,212,640,000","84,571,230"
2023/05/12,"363,500",1,"1,000","359,500","368,000","359,500","627,365","228,351,922,500","30,741,642,105,000","84,571,230"
2023/05/11,"362,500",2,"-3,500","370,000","373,000","362,500","836,456","307,197,297,500","30,657,070,875,000","84,571,230"
2023/05/10,"366,000",2,"-6,000","370,000","376,000","365,500","798,825","295,749,064,500","30,953,070,180,000","84,571,230"
2023/05/09,"372,000",1,"4,500","363,000","373,000","360,000","1,089,617","399,801,133,000","31,460,497,560,000","84,571,230"
2023/05/08,"367,500",2,"-11,500","384,000","384,000","367,000","1,063,039","396,197,818,000","31,079,927,025,000","84,571,230"
2023/05/04,"379,000",2,"-1,000","376,500","381,500","373,000","621,657","234,931,020,000","32,052,496,170,000","84,571,230"
2023/05/03,"380,000",2,"-2,000","382,000","385,500","378,000","768,864","293,807,530,000","32,137,067,400,000","84,571,230"
2023/05/02,"382,000",1,"5,000","379,000","387,500","377,000","997,936","381,147,813,500","32,306,209,860,000","84,571,230"
2023/04/28,"377,000",2,"-10,000","400,000","400,500","376,000","1,523,535","586,875,475,000","31,883,353,710,000","84,571,230"
2023/04/27,"387,000",1,"15,500","370,500","388,000","369,000","1,259,153","477,199,812,000","32,729,066,010,000","84,571,230"
2023/04/26,"371,500",2,"-8,000","377,000","382,500","370,000","1,356,256","508,829,570,500","31,418,211,945,000","84,571,230"
2023/04/25,"379,500",2,"-19,000","400,500","403,000","376,000","2,061,154","793,188,009,000","32,094,781,785,000","84,571,230"
2023/04/24,"398,500",1,"2,500","389,500","409,000","389,000","1,492,362","597,191,196,500","33,701,635,155,000","84,571,230"
2023/04/21,"396,000",2,"-13,500","404,000","408,000","392,500","1,811,713","722,023,900,500","33,490,207,080,000","84,571,230"
2023/04/20,"409,500",2,"-2,500","409,000","426,000","405,000","1,735,312","719,319,600,500","34,631,918,685,000","84,571,230"
2023/04/19,"412,000",2,"-2,500","415,500","426,000","411,000","1,910,849","796,060,439,000","34,843,346,760,000","84,571,230"
2023/04/18,"414,500",2,"-9,000","431,000","434,000","413,000","2,542,208","1,071,825,325,500","35,054,774,835,000","84,571,230"
2023/04/17,"423,500",1,"7,500","419,500","436,000","416,500","2,943,959","1,258,116,632,000","35,815,915,905,000","84,571,230"
2023/04/14,"416,000",1,"24,500","406,000","421,000","396,000","2,744,732","1,121,889,382,000","35,181,631,680,000","84,571,230"
2023/04/13,"391,500",2,"-15,000","394,000","398,500","376,000","2,625,269","1,024,721,203,000","33,109,636,545,000","84,571,230"
2023/04/12,"406,500",1,"9,500","401,500","433,000","399,000","4,199,534","1,745,349,338,500","34,378,204,995,000","84,571,230"
2023/04/11,"397,000",2,"-1,500","402,500","411,500","391,500","2,388,116","955,312,417,500","33,574,778,310,000","84,571,230"
2023/04/10,"398,500",1,"29,000","389,000","409,500","386,000","3,400,129","1,356,744,585,000","33,701,635,155,000","84,571,230"
2023/04/07,"369,500",1,"7,000","365,500","372,000","361,500","1,161,822","426,685,052,000","31,249,069,485,000","84,571,230"
2023/04/06,"362,500",2,"-11,000","368,500","369,000","361,000","1,599,156","581,493,644,500","30,657,070,875,000","84,571,230"
2023/04/05,"373,500",1,"6,500","362,500","378,000","358,000","1,920,793","706,143,437,500","31,587,354,405,000","84,571,230"
2023/04/04,"367,000",2,"-25,000","392,000","394,500","366,000","2,636,739","1,001,802,396,500","31,037,641,410,000","84,571,230"
2023/04/03,"392,000",1,"24,000","385,000","401,500","381,500","2,647,969","1,039,998,810,500","33,151,922,160,000","84,571,230"
2023/03/31,"368,000",1,"28,500","338,000","392,000","337,000","3,767,223","1,403,427,430,000","31,122,212,640,000","84,571,230"
2023/03/30,"339,500",2,"-1,500","341,000","344,000","335,000","700,132","237,071,977,000","28,711,932,585,000","84,571,230"
2023/03/29,"341,000",1,"2,000","344,000","344,500","336,500","711,759","241,686,119,500","28,838,789,430,000","84,571,230"
2023/03/28,"339,000",1,"7,000","334,000","344,000","332,500","822,344","277,960,787,000","28,669,646,970,000","84,571,230"
2023/03/27,"332,000",1,"10,000","327,000","336,000","325,500","788,021","261,150,164,500","28,077,648,360,000","84,571,230"
2023/03/24,"322,000",2,"-7,000","330,000","330,000","320,000","595,650","192,616,941,000","27,231,936,060,000","84,571,230"
2023/03/23,"329,000",2,"-1,000","327,000","332,500","325,000","878,007","289,064,566,500","27,823,934,670,000","84,571,230"
2023/03/22,"330,000",1,"11,000","322,500","337,500","322,500","881,894","292,236,970,000","27,908,505,900,000","84,571,230"
2023/03/21,"319,000",3,0,"322,000","325,500","319,000","432,909","139,035,314,000","26,978,222,370,000","84,571,230"
2023/03/20,"319,000",2,"-2,000","316,500","324,500","314,500","408,075","130,461,938,000","26,978,222,370,000","84,571,230"
2023/03/17,"321,000",2,"-2,000","329,000","332,500","320,500","688,227","222,947,517,000","27,147,364,830,000","84,571,230"
2023/03/16,"323,000",2,"-3,500","319,500","327,000","317,000","662,637","213,220,003,000","27,316,507,290,000","84,571,230"
2023/03/15,"326,500",1,"10,500","323,500","329,500","320,000","626,558","203,812,798,500","27,612,506,595,000","84,571,230"
2023/03/14,"316,000",2,"-11,000","324,500","324,500","316,000","599,657","191,106,913,000","26,724,508,680,000","84,571,230"
2023/03/13,"327,000",1,"6,500","318,000","328,000","315,500","585,821","188,793,414,000","27,654,792,210,000","84,571,230"
2023/03/10,"320,500",2,"-2,000","316,000","324,500","314,500","386,284","123,799,302,000","27,105,079,215,000","84,571,230"
2023/03/09,"322,500",2,"-6,500","330,500","333,500","321,500","686,362","223,655,119,000","27,274,221,675,000","84,571,230"
2023/03/08,"329,000",2,"-6,000","332,500","332,500","326,500","612,776","201,343,428,500","27,823,934,670,000","84,571,230"
2023/03/07,"335,000",1,"5,500","330,500","344,500","330,000","1,022,487","347,047,479,500","28,331,362,050,000","84,571,230"
2023/03/06,"329,500",2,"-2,500","334,000","335,000","321,000","1,270,453","415,450,578,000","27,866,220,285,000","84,571,230"
2023/03/03,"332,000",2,"-5,000","339,500","341,000","329,500","797,958","265,571,186,000","28,077,648,360,000","84,571,230"
2023/03/02,"337,000",1,"19,000","325,500","344,000","325,000","1,333,108","447,134,003,500","28,500,504,510,000","84,571,230"
2023/02/28,"318,000",2,"-1,000","322,500","324,500","315,500","1,446,654","460,983,516,500","26,893,651,140,000","84,571,230"
2023/02/27,"319,000",2,"-3,000","315,500","322,000","313,500","873,124","277,399,126,000","26,978,222,370,000","84,571,230"
2023/02/24,"322,000",2,"-9,500","332,000","332,000","319,500","763,089","247,515,253,000","27,231,936,060,000","84,571,230"
2023/02/23,"331,500",2,-500,"333,000","336,000","325,000","618,887","204,370,066,500","28,035,362,745,000","84,571,230"
2023/02/22,"332,000",2,"-14,000","339,000","341,500","329,000","974,061","326,923,597,500","28,077,648,360,000","84,571,230"
2023/02/21,"346,000",3,0,"347,000","348,500","339,000","717,022","246,930,446,500","29,261,645,580,000","84,571,230"
2023/02/20,"346,000",1,"12,000","341,000","349,500","338,000","1,075,480","370,656,587,500","29,261,645,580,000","84,571,230"
2023/02/17,"334,000",1,"5,000","325,500","346,000","325,000","1,279,962","431,636,733,500","28,246,790,820,000","84,571,230"
2023/02/16,"329,000",1,"3,500","329,000","329,500","323,000","810,231","264,708,786,500","27,823,934,670,000","84,571,230"
2023/02/15,"325,500",1,"18,500","309,500","329,000","308,500","1,356,822","437,829,638,500","27,527,935,365,000","84,571,230"
2023/02/14,"307,000",1,"2,500","306,500","313,000","304,500","495,815","153,114,042,000","25,963,367,610,000","84,571,230"
2023/02/13,"304,500",1,"4,500","298,500","304,500","297,000","361,539","109,041,336,500","25,751,939,535,000","84,571,230"
2023/02/10,"300,000",2,"-6,000","306,500","306,500","299,000","443,512","133,370,346,500","25,371,369,000,000","84,571,230"
2023/02/09,"306,000",1,"8,000","297,500","307,500","295,000","530,381","160,420,929,500","25,878,796,380,000","84,571,230"
2023/02/08,"298,000",2,-500,"300,000","305,000","298,000","419,661","126,187,726,500","25,202,226,540,000","84,571,230"
2023/02/07,"298,500",1,500,"297,000","299,500","293,500","424,378","126,207,246,500","25,244,512,155,000","84,571,230"
2023/02/06,"298,000",2,"-5,000","300,000","303,000","298,000","389,270","116,822,929,500","25,202,226,540,000","84,571,230"
2023/02/03,"303,000",2,-500,"302,000","305,000","298,000","365,227","110,059,182,000","25,625,082,690,000","84,571,230"
2023/02/02,"303,500",3,0,"307,000","309,000","302,000","392,097","119,595,360,500","25,667,368,305,000","84,571,230"
2023/02/01,"303,500",1,"3,000","302,000","304,500","300,500","333,222","100,876,499,500","25,667,368,305,000","84,571,230"
2023/01/31,"300,500",2,"-3,000","307,500","308,000","300,000","507,244","154,022,111,500","25,413,654,615,000","84,571,230"
2023/01/30,"303,500",2,"-8,000","310,000","315,000","302,500","578,986","177,337,271,847","25,667,368,305,000","84,571,230"
2023/01/27,"311,500",2,"-2,500","314,000","314,000","309,000","329,254","102,715,775,000","26,343,938,145,000","84,571,230"
2023/01/26,"314,000",1,"11,000","303,500","314,500","301,500","538,052","166,932,433,500","26,555,366,220,000","84,571,230"
2023/01/25,"303,000",2,"-5,500","312,000","312,500","302,000","384,315","117,449,530,500","25,625,082,690,000","84,571,230"
2023/01/20,"308,500",1,"8,000","300,500","309,500","300,500","280,284","85,576,557,500","26,090,224,455,000","84,571,230"
2023/01/19,"300,500",1,500,"297,500","303,500","297,000","230,209","69,287,611,500","25,413,654,615,000","84,571,230"
2023/01/18,"300,000",2,"-5,500","304,500","306,000","298,000","413,955","124,562,000,500","25,371,369,000,000","84,571,230"
2023/01/17,"305,500",2,"-5,500","310,500","314,000","305,000","333,407","102,789,785,500","25,836,510,765,000","84,571,230"
2023/01/16,"311,000",1,"6,000","306,000","313,000","302,500","547,935","168,868,442,000","26,301,652,530,000","84,571,230"
2023/01/13,"305,000",1,"14,000","294,000","305,000","293,500","762,472","229,670,159,500","25,794,225,150,000","84,571,230"
2023/01/12,"291,000",2,"-1,000","293,500","295,000","291,000","325,084","95,106,754,000","24,610,227,930,000","84,571,230"
2023/01/11,"292,000",1,"1,000","293,000","293,500","290,500","301,818","88,039,855,500","24,694,799,160,000","84,571,230"
2023/01/10,"291,000",1,"2,000","289,000","291,500","287,500","311,729","90,284,369,500","24,610,227,930,000","84,571,230"
2023/01/09,"289,000",1,"3,000","289,500","290,000","286,500","267,873","77,277,058,500","24,441,085,470,000","84,571,230"
2023/01/06,"286,000",1,"7,500","278,500","287,500","278,500","390,204","110,779,082,000","24,187,371,780,000","84,571,230"
2023/01/05,"278,500",1,"4,000","276,500","282,000","274,000","327,195","90,977,572,000","23,553,087,555,000","84,571,230"
2023/01/04,"274,500",1,"2,500","268,500","276,000","268,000","218,258","59,556,670,500","23,214,802,635,000","84,571,230"
2023/01/03,"272,000",3,0,"271,500","274,000","265,500","359,010","96,843,388,000","23,003,374,560,000","84,571,230"
2023/01/02,"272,000",2,"-4,500","277,000","279,000","271,500","360,653","99,179,089,000","23,003,374,560,000","84,571,230"
2022/12/29,"276,500",2,"-14,500","288,500","289,000","276,000","606,222","169,850,262,000","23,383,945,095,000","84,571,230"
2022/12/28,"291,000",2,"-1,000","290,500","295,000","288,500","413,622","120,510,566,000","24,610,227,930,000","84,571,230"
2022/12/27,"292,000",3,0,"293,000","294,500","290,500","424,295","123,950,063,500","24,694,799,160,000","84,571,230"
2022/12/26,"292,000",1,"3,500","289,500","293,500","289,000","331,276","96,688,740,500","24,694,799,160,000","84,571,230"
2022/12/23,"288,500",2,"-1,000","285,000","289,500","283,500","341,122","97,590,925,000","24,398,799,855,000","84,571,230"
2022/12/22,"289,500",1,"2,000","289,000","291,000","284,000","263,381","75,916,715,000","24,483,371,085,000","84,571,230"
2022/12/21,"287,500",1,"6,500","283,000","293,500","282,500","470,239","135,739,159,000","24,314,228,625,000","84,571,230"
2022/12/20,"281,000",2,-500,"281,500","283,000","279,500","225,221","63,285,167,000","23,764,515,630,000","84,571,230"
2022/12/19,"281,500",1,"2,500","277,500","283,000","276,500","221,946","62,233,761,500","23,806,801,245,000","84,571,230"
2022/12/16,"279,000",2,"-4,500","279,000","281,000","277,000","360,911","100,688,726,000","23,595,373,170,000","84,571,230"
2022/12/15,"283,500",2,"-2,500","283,000","284,500","280,500","246,861","69,859,083,500","23,975,943,705,000","84,571,230"
2022/12/14,"286,000",2,-500,"286,500","289,500","284,500","286,313","81,872,695,315","24,187,371,780,000","84,571,230"
2022/12/13,"286,500",1,"3,500","285,500","290,500","283,000","374,379","107,664,923,430","24,229,657,395,000","84,571,230"
2022/12/12,"283,000",2,"-1,000","280,500","286,500","278,000","241,773","68,266,859,500","23,933,658,090,000","84,571,230"
2022/12/09,"284,000",2,"-2,500","286,000","288,000","277,500","490,437","138,443,194,500","24,018,229,320,000","84,571,230"
2022/12/08,"286,500",2,"-3,500","290,000","291,000","284,000","576,852","165,028,605,000","24,229,657,395,000","84,571,230"
2022/12/07,"290,000",1,"3,500","283,500","293,000","282,500","330,579","95,222,258,000","24,525,656,700,000","84,571,230"
2022/12/06,"286,500",2,"-7,000","289,000","292,000","283,000","505,646","145,410,419,500","24,229,657,395,000","84,571,230"
2022/12/05,"293,500",2,"-1,500","296,000","297,500","289,000","498,884","146,216,901,000","24,821,656,005,000","84,571,230"
2022/12/02,"295,000",2,"-6,000","297,000","301,000","294,000","450,549","134,011,678,500","24,948,512,850,000","84,571,230"
2022/12/01,"301,000",1,"1,500","304,500","306,500","299,000","496,246","149,915,338,000","25,455,940,230,000","84,571,230"
2022/11/30,"299,500",1,"6,000","294,500","303,000","293,500","917,771","274,419,521,001","25,329,083,385,000","84,571,230"
2022/11/29,"293,500",2,-500,"293,000","296,000","292,000","223,793","65,826,479,500","24,821,656,005,000","84,571,230"
2022/11/28,"294,000",2,"-1,500","295,500","298,000","292,000","341,848","100,878,674,000","24,863,941,620,000","84,571,230"
2022/11/25,"295,500",1,"6,000","290,500","296,500","290,500","320,362","94,414,346,500","24,990,798,465,000","84,571,230"
2022/11/24,"289,500",3,0,"291,000","294,500","288,500","259,179","75,392,298,000","24,483,371,085,000","84,571,230"
2022/11/23,"289,500",2,"-3,000","295,500","296,500","289,000","310,435","90,315,261,500","24,483,371,085,000","84,571,230"
2022/11/22,"292,500",1,"4,000","288,000","295,000","286,500","315,350","91,968,673,000","24,737,084,775,000","84,571,230"
2022/11/21,"288,500",2,"-1,000","290,000","290,000","284,000","266,548","76,582,217,000","24,398,799,855,000","84,571,230"
2022/11/18,"289,500",1,"5,500","288,000","295,500","287,500","401,272","116,555,689,500","24,483,371,085,000","84,571,230"
2022/11/17,"284,000",2,"-4,000","285,000","290,500","282,500","331,954","95,015,895,500","24,018,229,320,000","84,571,230"
2022/11/16,"288,000",2,"-3,500","290,500","290,500","278,500","705,848","200,671,298,000","24,356,514,240,000","84,571,230"
