Date,Close,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,회전율,환율,코스피,나스닥
2016-08-23,1687000,22000,1.32,126305,13.36,1016129,1.66,21000,1.24,0.0016,1122.5699462890625,2049.93,0.3
2016-08-24,1653000,-34000,-2.02,126305,13.09,1016129,1.63,21000,1.27,0.0023,1119.3900146484375,2043.76,-0.81
2016-08-25,1639000,-14000,-0.85,126305,12.98,1016129,1.61,21000,1.28,0.002,1119.7900390625,2042.92,-0.11
2016-08-26,1612000,-27000,-1.65,126305,12.76,1016129,1.59,21000,1.3,0.0017,1114.1300048828125,2037.5,0.13
2016-08-29,1640000,28000,1.74,126305,12.98,1016129,1.61,21000,1.28,0.0013,1121.75,2032.35,0.26
2016-08-30,1645000,5000,0.3,126305,13.02,1016129,1.62,21000,1.28,0.0011,1118.3299560546875,2039.74,-0.18
2016-08-31,1620000,-25000,-1.52,126305,12.83,1016129,1.59,21000,1.3,0.0029,1118.3800048828125,2034.65,-0.19
2016-09-01,1587000,-33000,-2.04,126305,12.56,1016129,1.56,21000,1.32,0.0027,1114.43994140625,2032.72,0.27
2016-09-02,1597000,10000,0.63,126305,12.64,1016129,1.57,21000,1.31,0.0012,1116.5999755859375,2038.31,0.43
2016-09-06,1643000,37000,2.3,126305,13.01,1016129,1.62,21000,1.28,0.0011,1103.4300537109375,2066.53,0.5
2016-09-07,1621000,-22000,-1.34,126305,12.83,1016129,1.6,21000,1.3,0.0014,1094.5899658203125,2061.88,0.15
2016-09-08,1639000,18000,1.11,126305,12.98,1016129,1.61,21000,1.28,0.0017,1088.800048828125,2063.73,-0.46
2016-09-09,1575000,-64000,-3.9,126305,12.47,1016129,1.55,21000,1.33,0.0019,1097.3900146484375,2037.87,-2.54
2016-09-12,1465000,-110000,-6.98,126305,11.6,1016129,1.44,21000,1.43,0.0037,1103.5999755859375,1991.48,1.68
2016-09-13,1527000,62000,4.23,126305,12.09,1016129,1.5,21000,1.38,0.0035,1107.4599609375,1999.36,-1.09
2016-09-19,1558000,31000,2.03,126305,12.34,1016129,1.53,21000,1.35,0.0032,1124.9000244140625,2015.78,-0.18
2016-09-20,1585000,27000,1.73,126305,12.55,1016129,1.56,21000,1.32,0.0018,1118.43994140625,2025.71,0.12
2016-09-21,1592000,7000,0.44,126305,12.6,1016129,1.57,21000,1.32,0.0015,1116.1500244140625,2035.99,1.03
2016-09-22,1618000,26000,1.63,126305,12.81,1016129,1.59,21000,1.3,0.0016,1104.3699951171875,2049.7,0.84
2016-09-23,1571000,-47000,-2.9,126305,12.44,1016129,1.55,21000,1.34,0.0026,1101.989990234375,2054.07,-0.63
2016-09-26,1568000,-3000,-0.19,126305,12.41,1016129,1.54,21000,1.34,0.0021,1101.800048828125,2047.11,-0.91
2016-09-27,1569000,1000,0.06,126305,12.42,1016129,1.54,21000,1.34,0.0014,1107.4599609375,2062.82,0.92
2016-09-28,1567000,-2000,-0.13,126305,12.41,1016129,1.54,21000,1.34,0.0012,1095.9000244140625,2053.06,0.24
2016-09-29,1600000,33000,2.11,126305,12.67,1016129,1.57,21000,1.31,0.0016,1091.0799560546875,2068.72,-0.93
2016-09-30,1598000,-2000,-0.13,126305,12.65,1016129,1.57,21000,1.31,0.0017,1101.6199951171875,2043.63,0.81
2016-10-04,1614000,16000,1.0,126305,12.78,1016129,1.59,21000,1.3,0.0018,1103.239990234375,2054.86,-0.21
2016-10-05,1619000,5000,0.31,126305,12.82,1016129,1.59,21000,1.3,0.0018,1115.3599853515625,2053.0,0.5
2016-10-06,1691000,72000,4.45,126305,13.39,1016129,1.66,21000,1.24,0.0042,1113.1800537109375,2065.3,-0.17
2016-10-07,1706000,15000,0.89,126305,13.51,1016129,1.68,21000,1.23,0.0037,1114.8900146484375,2053.8,-0.27
2016-10-10,1680000,-26000,-1.52,126305,13.3,1016129,1.65,21000,1.25,0.0036,1115.8499755859375,2056.82,0.69
2016-10-11,1545000,-135000,-8.04,126305,12.23,1016129,1.52,21000,1.36,0.0055,1106.6199951171875,2031.93,-1.54
2016-10-12,1535000,-10000,-0.65,126305,12.15,1016129,1.51,21000,1.37,0.0056,1123.6800537109375,2033.73,-0.15
2016-10-13,1557000,22000,1.43,126305,12.33,1016129,1.53,21000,1.35,0.0031,1123.81005859375,2015.44,-0.49
