Date,Close,대비,등락률,EPS,PER,BPS,PBR,주당배당금,배당수익률,회전율,환율,코스피,나스닥
2016-07-11,32000,950,3.06,6002,5.33,29377,1.09,500,1.56,0.0054,1147.7099609375,1988.54,0.64
2016-07-12,32000,0,0.0,6002,5.33,29377,1.09,500,1.56,0.0035,1148.0699462890625,1991.23,0.69
2016-07-13,32650,650,2.03,6002,5.44,29377,1.11,500,1.53,0.0052,1141.0,2005.55,-0.34
2016-07-14,33050,400,1.23,6002,5.51,29377,1.13,500,1.51,0.0043,1142.6500244140625,2008.77,0.57
2016-07-15,32700,-350,-1.06,6002,5.45,29377,1.11,500,1.53,0.0035,1129.25,2017.26,-0.09
2016-07-18,32750,50,0.15,6002,5.46,29377,1.11,500,1.53,0.0021,1136.5999755859375,2021.11,0.52
2016-07-19,32450,-300,-0.92,6002,5.41,29377,1.1,500,1.54,0.0032,1133.050048828125,2016.89,-0.38
2016-07-20,32100,-350,-1.08,6002,5.35,29377,1.09,500,1.56,0.0024,1139.199951171875,2015.46,1.06
2016-07-21,32150,50,0.16,6002,5.36,29377,1.09,500,1.56,0.0026,1140.949951171875,2012.22,-0.31
2016-07-22,32000,-150,-0.47,6002,5.33,29377,1.09,500,1.56,0.0034,1136.050048828125,2010.34,0.52
2016-07-25,32500,500,1.56,6002,5.41,29377,1.11,500,1.54,0.0029,1134.0,2012.32,-0.05
2016-07-26,32050,-450,-1.38,6002,5.34,29377,1.09,500,1.56,0.0069,1141.530029296875,2027.34,0.24
2016-07-27,33450,1400,4.37,6002,5.57,29377,1.14,500,1.49,0.0065,1134.550048828125,2025.05,0.58
2016-07-28,33550,100,0.3,6002,5.59,29377,1.14,500,1.49,0.0049,1129.050048828125,2021.1,0.3
2016-07-29,34400,850,2.53,6002,5.73,29377,1.17,500,1.45,0.0064,1123.3499755859375,2016.19,0.14
2016-08-01,34850,450,1.31,6002,5.81,29377,1.19,500,1.43,0.0045,1109.949951171875,2029.61,0.43
2016-08-02,33750,-1100,-3.16,6002,5.62,29377,1.15,500,1.48,0.0029,1105.449951171875,2019.03,-0.9
2016-08-03,33550,-200,-0.59,6002,5.59,29377,1.14,500,1.49,0.0037,1111.8399658203125,1994.79,0.43
2016-08-04,33650,100,0.3,6002,5.61,29377,1.15,500,1.49,0.002,1113.449951171875,2000.03,0.13
2016-08-05,34800,1150,3.42,6002,5.80,29377,1.18,500,1.44,0.0039,1109.949951171875,2017.94,1.06
2016-08-08,34950,150,0.43,6002,5.82,29377,1.19,500,1.43,0.003,1113.3499755859375,2031.12,-0.15
2016-08-09,35050,100,0.29,6002,5.84,29377,1.19,500,1.43,0.0029,1104.6500244140625,2043.78,0.24
2016-08-10,33800,-1250,-3.57,6002,5.63,29377,1.15,500,1.48,0.0044,1099.9000244140625,2044.64,-0.4
2016-08-11,34800,1000,2.96,6002,5.80,29377,1.18,500,1.44,0.0041,1094.25,2048.8,0.46
2016-08-12,34350,-450,-1.29,6002,5.72,29377,1.17,500,1.46,0.0033,1095.949951171875,2050.47,0.09
2016-08-16,33700,-650,-1.89,6002,5.61,29377,1.15,500,1.48,0.004,1097.3599853515625,2047.76,-0.66
2016-08-17,33550,-150,-0.45,6002,5.59,29377,1.14,500,1.49,0.0029,1094.030029296875,2043.75,0.03
2016-08-18,34150,600,1.79,6002,5.69,29377,1.16,500,1.46,0.0025,1104.5,2055.47,0.22
2016-08-19,35400,1250,3.66,6002,5.90,29377,1.21,500,1.41,0.0064,1106.9599609375,2056.24,-0.03
2016-08-22,36000,600,1.69,6002,6.00,29377,1.23,500,1.39,0.0057,1117.3900146484375,2042.16,0.12
2016-08-23,35600,-400,-1.11,6002,5.93,29377,1.21,500,1.4,0.0041,1122.5699462890625,2049.93,0.3
2016-08-24,35750,150,0.42,6002,5.96,29377,1.22,500,1.4,0.0023,1119.3900146484375,2043.76,-0.81
2016-08-25,35700,-50,-0.14,6002,5.95,29377,1.22,500,1.4,0.0022,1119.7900390625,2042.92,-0.11
2016-08-26,36250,550,1.54,6002,6.04,29377,1.23,500,1.38,0.0036,1114.1300048828125,2037.5,0.13
2016-08-29,36250,0,0.0,6002,6.04,29377,1.23,500,1.38,0.0038,1121.75,2032.35,0.26
2016-08-30,36300,50,0.14,6002,6.05,29377,1.24,500,1.38,0.0038,1118.3299560546875,2039.74,-0.18
2016-08-31,36450,150,0.41,6002,6.07,29377,1.24,500,1.37,0.0039,1118.3800048828125,2034.65,-0.19
2016-09-01,36100,-350,-0.96,6002,6.01,29377,1.23,500,1.39,0.0024,1114.43994140625,2032.72,0.27
2016-09-02,36650,550,1.52,6002,6.11,29377,1.25,500,1.36,0.0025,1116.5999755859375,2038.31,0.43
2016-09-06,38000,500,1.33,6002,6.33,29377,1.29,500,1.32,0.0029,1103.4300537109375,2066.53,0.5
2016-09-07,37900,-100,-0.26,6002,6.31,29377,1.29,500,1.32,0.0052,1094.5899658203125,2061.88,0.15
2016-09-08,38700,800,2.11,6002,6.45,29377,1.32,500,1.29,0.0051,1088.800048828125,2063.73,-0.46
2016-09-09,38950,250,0.65,6002,6.49,29377,1.33,500,1.28,0.0038,1097.3900146484375,2037.87,-2.54
2016-09-12,37000,-1950,-5.01,6002,6.16,29377,1.26,500,1.35,0.0067,1103.5999755859375,1991.48,1.68
2016-09-13,37800,800,2.16,6002,6.30,29377,1.29,500,1.32,0.0054,1107.4599609375,1999.36,-1.09
2016-09-19,39200,1400,3.7,6002,6.53,29377,1.33,500,1.28,0.0073,1124.9000244140625,2015.78,-0.18
2016-09-20,39250,50,0.13,6002,6.54,29377,1.34,500,1.27,0.0036,1118.43994140625,2025.71,0.12
2016-09-21,39150,-100,-0.25,6002,6.52,29377,1.33,500,1.28,0.0024,1116.1500244140625,2035.99,1.03
2016-09-22,39400,250,0.64,6002,6.56,29377,1.34,500,1.27,0.0044,1104.3699951171875,2049.7,0.84
2016-09-23,39350,-50,-0.13,6002,6.56,29377,1.34,500,1.27,0.0029,1101.989990234375,2054.07,-0.63
2016-09-26,39500,150,0.38,6002,6.58,29377,1.34,500,1.27,0.0023,1101.800048828125,2047.11,-0.91
2016-09-27,41150,1650,4.18,6002,6.86,29377,1.4,500,1.22,0.0055,1107.4599609375,2062.82,0.92
2016-09-28,41200,50,0.12,6002,6.86,29377,1.4,500,1.21,0.0058,1095.9000244140625,2053.06,0.24
2016-09-29,40200,-1000,-2.43,6002,6.70,29377,1.37,500,1.24,0.0055,1091.0799560546875,2068.72,-0.93
2016-09-30,40200,0,0.0,6002,6.70,29377,1.37,500,1.24,0.0052,1101.6199951171875,2043.63,0.81
2016-10-04,41800,1600,3.98,6002,6.96,29377,1.42,500,1.2,0.005,1103.239990234375,2054.86,-0.21
2016-10-05,42600,800,1.91,6002,7.10,29377,1.45,500,1.17,0.006,1115.3599853515625,2053.0,0.5
2016-10-06,42550,-50,-0.12,6002,7.09,29377,1.45,500,1.18,0.0039,1113.1800537109375,2065.3,-0.17
2016-10-07,42200,-350,-0.82,6002,7.03,29377,1.44,500,1.18,0.0036,1114.8900146484375,2053.8,-0.27
2016-10-10,41300,-900,-2.13,6002,6.88,29377,1.41,500,1.21,0.004,1115.8499755859375,2056.82,0.69
2016-10-11,41300,0,0.0,6002,6.88,29377,1.41,500,1.21,0.0039,1106.6199951171875,2031.93,-1.54
2016-10-12,41250,-50,-0.12,6002,6.87,29377,1.4,500,1.21,0.0048,1123.6800537109375,2033.73,-0.15
2016-10-13,40950,-300,-0.73,6002,6.82,29377,1.39,500,1.22,0.005,1123.81005859375,2015.44,-0.49
2016-10-14,41550,600,1.47,6002,6.92,29377,1.41,500,1.2,0.0037,1128.1199951171875,2022.66,0.02
2016-10-17,42300,750,1.81,6002,7.05,29377,1.44,500,1.18,0.0032,1136.050048828125,2027.61,-0.28
2016-10-18,41650,-650,-1.54,6002,6.94,29377,1.42,500,1.2,0.0035,1135.6300048828125,2040.43,0.85
2016-10-19,40050,-1600,-3.84,6002,6.67,29377,1.36,500,1.25,0.0069,1124.6199951171875,2040.94,0.05
2016-10-20,40050,0,0.0,6002,6.67,29377,1.36,500,1.25,0.0075,1119.6099853515625,2040.6,-0.09
2016-10-21,40950,900,2.25,6002,6.82,29377,1.39,500,1.22,0.0033,1130.22998046875,2033.0,0.3
2016-10-24,40150,-800,-1.95,6002,6.69,29377,1.37,500,1.25,0.003,1135.5999755859375,2047.74,1.0
2016-10-25,41050,900,2.24,6002,6.84,29377,1.4,500,1.22,0.0061,1134.3800048828125,2037.17,-0.5
2016-10-26,42900,1850,4.51,6002,7.15,29377,1.46,500,1.17,0.0087,1129.0999755859375,2013.89,-0.63
2016-10-27,43000,100,0.23,6002,7.16,29377,1.46,500,1.16,0.0066,1137.3299560546875,2024.12,-0.65
2016-10-28,42450,-550,-1.28,6002,7.07,29377,1.45,500,1.18,0.0031,1146.52001953125,2019.42,-0.5
2016-10-31,41000,-1450,-3.42,6002,6.83,29377,1.4,500,1.22,0.0045,1146.699951171875,2008.19,-0.02
2016-11-01,42000,1000,2.44,6002,7.00,29377,1.43,500,1.19,0.0044,1143.3299560546875,2007.39,-0.69
2016-11-02,41000,-1000,-2.38,6002,6.83,29377,1.4,500,1.22,0.0039,1145.469970703125,1978.94,-0.93
2016-11-03,41150,150,0.37,6002,6.86,29377,1.4,500,1.22,0.0035,1145.1700439453125,1983.8,-0.92
2016-11-04,41200,50,0.12,6002,6.86,29377,1.4,500,1.21,0.0036,1143.4200439453125,1982.02,-0.24
2016-11-07,41500,300,0.73,6002,6.91,29377,1.41,500,1.2,0.0028,1141.449951171875,1997.58,2.37
2016-11-08,41500,0,0.0,6002,6.91,29377,1.41,500,1.2,0.0026,1140.550048828125,2003.38,0.53
2016-11-09,39650,-1850,-4.46,6002,6.61,29377,1.35,500,1.26,0.0079,1127.8599853515625,1958.38,1.11
2016-11-10,41000,1350,3.4,6002,6.83,29377,1.4,500,1.22,0.0035,1156.280029296875,2002.6,-0.8
2016-11-11,39850,-1150,-2.8,6002,6.64,29377,1.36,500,1.25,0.0041,1164.949951171875,1984.43,0.54
2016-11-14,39700,-150,-0.38,6002,6.61,29377,1.35,500,1.26,0.0022,1164.4000244140625,1974.4,-0.36
2016-11-15,39700,0,0.0,6002,6.61,29377,1.35,500,1.26,0.0028,1167.760009765625,1967.53,1.1
2016-11-16,40850,1150,2.9,6002,6.81,29377,1.39,500,1.22,0.0029,1166.68994140625,1979.65,0.36
