Date,Close,대비,등락률,BPS,PBR,주당배당금,배당수익률
2020/02/13,221000,-1000,-0.45,497452,0.44,10000,4.52
2020/02/14,219500,-1500,-0.68,497452,0.44,10000,4.56
2020/02/17,218500,-1000,-0.46,497452,0.44,10000,4.58
2020/02/18,217500,-1000,-0.46,497452,0.44,10000,4.6
2020/02/19,216500,-1000,-0.46,497452,0.44,10000,4.62
2020/02/20,215500,-1000,-0.46,497452,0.43,10000,4.64
2020/02/21,211500,-4000,-1.86,497452,0.43,10000,4.73
2020/02/24,203500,-8000,-3.78,497452,0.41,10000,4.91
2020/02/25,202000,-1500,-0.74,497452,0.41,10000,4.95
2020/02/26,200000,-2000,-0.99,497452,0.4,10000,5.0
2020/02/27,199000,-1000,-0.5,497452,0.4,10000,5.03
2020/02/28,195500,-3500,-1.76,497452,0.39,10000,5.12
2020/03/02,191500,-4000,-2.05,497452,0.38,10000,5.22
2020/03/03,192000,500,0.26,497452,0.39,10000,5.21
2020/03/04,194000,2000,1.04,497452,0.39,10000,5.15
2020/03/05,197000,3000,1.55,497452,0.4,10000,5.08
2020/03/06,192000,-5000,-2.54,497452,0.39,10000,5.21
2020/03/09,180500,-11500,-5.99,497452,0.36,10000,5.54
2020/03/10,180500,0,0.0,497452,0.36,10000,5.54
2020/03/11,179500,-1000,-0.55,497452,0.36,10000,5.57
2020/03/12,178000,-1500,-0.84,497452,0.36,10000,5.62
2020/03/13,171000,-7000,-3.93,497452,0.34,10000,5.85
2020/03/16,162000,-9000,-5.26,497452,0.33,10000,6.17
2020/03/17,155500,-6500,-4.01,497452,0.31,10000,6.43
2020/03/18,147500,-8000,-5.14,497452,0.3,10000,6.78
2020/03/19,139500,-8000,-5.42,497452,0.28,10000,7.17
2020/03/20,144500,5000,3.58,497452,0.29,10000,6.92
2020/03/23,138000,-6500,-4.5,497452,0.28,10000,7.25
2020/03/24,145500,7500,5.43,497452,0.29,10000,6.87
2020/03/25,161000,15500,10.65,497452,0.32,10000,6.21
