Date,Close,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
2015/05/06,200000,-5500,-2.68,11520,17.36,-,-,62045,3.22,3430,1.72
2015/05/07,206000,6000,+3.00,11520,17.88,-,-,62045,3.32,3430,1.67
2015/05/08,207000,1000,+0.49,11520,17.97,-,-,62045,3.34,3430,1.66
2015/05/11,201000,-6000,-2.90,11520,17.45,-,-,62045,3.24,3430,1.71
2015/05/12,204000,3000,+1.49,11520,17.71,-,-,62045,3.29,3430,1.68
2015/05/13,217000,13000,+6.37,11520,18.84,-,-,62045,3.50,3430,1.58
2015/05/14,218000,1000,+0.46,11520,18.92,-,-,62045,3.51,3430,1.57
2015/05/15,212000,-6000,-2.75,11520,18.40,-,-,62045,3.42,3430,1.62
2015/05/18,214000,2000,+0.94,11520,18.58,-,-,62045,3.45,3430,1.60
2015/05/19,210500,-3500,-1.64,11520,18.27,-,-,62045,3.39,3430,1.63
2015/05/20,218500,8000,+3.80,11520,18.97,-,-,62045,3.52,3430,1.57
2015/05/21,208000,-10500,-4.81,11520,18.06,-,-,62045,3.35,3430,1.65
2015/05/22,210000,2000,+0.96,11520,18.23,-,-,62045,3.38,3430,1.63
2015/05/26,209500,-500,-0.24,11520,18.19,-,-,62045,3.38,3430,1.64
2015/05/27,201500,-8000,-3.82,11520,17.49,-,-,62045,3.25,3430,1.70
2015/05/28,195000,-6500,-3.23,11520,16.93,-,-,62045,3.14,3430,1.76
2015/05/29,197000,2000,+1.03,11520,17.10,-,-,62045,3.18,3430,1.74
2015/06/01,196000,-1000,-0.51,11520,17.01,-,-,62045,3.16,3430,1.75
2015/06/02,195500,-500,-0.26,11520,16.97,-,-,62045,3.15,3430,1.75
2015/06/03,194000,-1500,-0.77,11520,16.84,-,-,62045,3.13,3430,1.77
2015/06/04,187500,-6500,-3.35,11520,16.28,-,-,62045,3.02,3430,1.83
2015/06/05,192500,5000,+2.67,11520,16.71,-,-,62045,3.10,3430,1.78
2015/06/08,193500,1000,+0.52,11520,16.80,-,-,62045,3.12,3430,1.77
2015/06/09,190000,-3500,-1.81,11520,16.49,-,-,62045,3.06,3430,1.81
2015/06/10,181500,-8500,-4.47,11520,15.76,-,-,62045,2.93,3430,1.89
2015/06/11,186000,4500,+2.48,11520,16.15,-,-,62045,3.00,3430,1.84
2015/06/12,190500,4500,+2.42,11520,16.54,-,-,62045,3.07,3430,1.80
2015/06/15,188000,-2500,-1.31,11520,16.32,-,-,62045,3.03,3430,1.82
2015/06/16,186000,-2000,-1.06,11520,16.15,-,-,62045,3.00,3430,1.84
2015/06/17,185500,-500,-0.27,11520,16.10,-,-,62045,2.99,3430,1.85
2015/06/18,182500,-3000,-1.62,11520,15.84,-,-,62045,2.94,3430,1.88
2015/06/19,187500,5000,+2.74,11520,16.28,-,-,62045,3.02,3430,1.83
2015/06/22,185000,-2500,-1.33,11520,16.06,-,-,62045,2.98,3430,1.85
2015/06/23,201000,16000,+8.65,11520,17.45,-,-,62045,3.24,3430,1.71
2015/06/24,199000,-2000,-1.00,11520,17.27,-,-,62045,3.21,3430,1.72
2015/06/25,204000,5000,+2.51,11520,17.71,-,-,62045,3.29,3430,1.68
2015/06/26,205000,1000,+0.49,11520,17.80,-,-,62045,3.30,3430,1.67
2015/06/29,198500,-6500,-3.17,11520,17.23,-,-,62045,3.20,3430,1.73
2015/06/30,198500,0,0.00,11520,17.23,-,-,62045,3.20,3430,1.73
2015/07/01,209500,11000,+5.54,11520,18.19,-,-,62045,3.38,3430,1.64
2015/07/02,206000,-3500,-1.67,11520,17.88,-,-,62045,3.32,3430,1.67
2015/07/03,208000,2000,+0.97,11520,18.06,-,-,62045,3.35,3430,1.65
2015/07/06,199500,-8500,-4.09,11520,17.32,-,-,62045,3.22,3430,1.72
2015/07/07,206000,6500,+3.26,11520,17.88,-,-,62045,3.32,3430,1.67
2015/07/08,210000,4000,+1.94,11520,18.23,-,-,62045,3.38,3430,1.63
2015/07/09,212000,2000,+0.95,11520,18.40,-,-,62045,3.42,3430,1.62
2015/07/10,209500,-2500,-1.18,11520,18.19,-,-,62045,3.38,3430,1.64
2015/07/13,218000,8500,+4.06,11520,18.92,-,-,62045,3.51,3430,1.57
2015/07/14,219000,1000,+0.46,11520,19.01,-,-,62045,3.53,3430,1.57
2015/07/15,217500,-1500,-0.68,11520,18.88,-,-,62045,3.51,3430,1.58
2015/07/16,240500,23000,+10.57,11520,20.88,-,-,62045,3.88,3430,1.43
2015/07/17,238000,-2500,-1.04,11520,20.66,-,-,62045,3.84,3430,1.44
2015/07/20,239500,1500,+0.63,11520,20.79,-,-,62045,3.86,3430,1.43
2015/07/21,244000,4500,+1.88,11520,21.18,-,-,62045,3.93,3430,1.41
2015/07/22,236000,-8000,-3.28,11520,20.49,-,-,62045,3.80,3430,1.45
2015/07/23,230000,-6000,-2.54,11520,19.97,-,-,62045,3.71,3430,1.49
2015/07/24,236000,6000,+2.61,11520,20.49,-,-,62045,3.80,3430,1.45
2015/07/27,232500,-3500,-1.48,11520,20.18,-,-,62045,3.75,3430,1.48
2015/07/28,229500,-3000,-1.29,11520,19.92,-,-,62045,3.70,3430,1.49
2015/07/29,234500,5000,+2.18,11520,20.36,-,-,62045,3.78,3430,1.46
2015/07/30,236000,1500,+0.64,11520,20.49,-,-,62045,3.80,3430,1.45
2015/07/31,219500,-16500,-6.99,11520,19.05,-,-,62045,3.54,3430,1.56
2015/08/03,213500,-6000,-2.73,11520,18.53,-,-,62045,3.44,3430,1.61
2015/08/04,218500,5000,+2.34,11520,18.97,-,-,62045,3.52,3430,1.57
2015/08/05,217500,-1000,-0.46,11520,18.88,-,-,62045,3.51,3430,1.58
2015/08/06,215500,-2000,-0.92,11520,18.71,-,-,62045,3.47,3430,1.59
2015/08/07,220500,5000,+2.32,11520,19.14,-,-,62045,3.55,3430,1.56
2015/08/10,212000,-8500,-3.85,11520,18.40,-,-,62045,3.42,3430,1.62
2015/08/11,211000,-1000,-0.47,11520,18.32,-,-,62045,3.40,3430,1.63
2015/08/12,215000,4000,+1.90,11520,18.66,-,-,62045,3.47,3430,1.60
2015/08/13,215000,0,0.00,11520,18.66,-,-,62045,3.47,3430,1.60
2015/08/17,215000,0,0.00,11520,18.66,-,-,62045,3.47,3430,1.60
2015/08/18,214500,-500,-0.23,11520,18.62,-,-,62045,3.46,3430,1.60
2015/08/19,209000,-5500,-2.56,11520,18.14,-,-,62045,3.37,3430,1.64
2015/08/20,213500,4500,+2.15,11520,18.53,-,-,62045,3.44,3430,1.61
2015/08/21,205500,-8000,-3.75,11520,17.84,-,-,62045,3.31,3430,1.67
2015/08/24,209000,3500,+1.70,11520,18.14,-,-,62045,3.37,3430,1.64
2015/08/25,206500,-2500,-1.20,11520,17.93,-,-,62045,3.33,3430,1.66
2015/08/26,216500,10000,+4.84,11520,18.79,-,-,62045,3.49,3430,1.58
2015/08/27,214500,-2000,-0.92,11520,18.62,-,-,62045,3.46,3430,1.60
2015/08/28,218500,4000,+1.86,11520,18.97,-,-,62045,3.52,3430,1.57
2015/08/31,218500,0,0.00,11520,18.97,-,-,62045,3.52,3430,1.57
2015/09/01,200500,-18000,-8.24,11520,17.40,-,-,62045,3.23,3430,1.71
2015/09/02,201500,1000,+0.50,11520,17.49,-,-,62045,3.25,3430,1.70
2015/09/03,190500,-11000,-5.46,11520,16.54,-,-,62045,3.07,3430,1.80
2015/09/04,185500,-5000,-2.62,11520,16.10,-,-,62045,2.99,3430,1.85
2015/09/07,192000,6500,+3.50,11520,16.67,-,-,62045,3.09,3430,1.79
2015/09/08,188500,-3500,-1.82,11520,16.36,-,-,62045,3.04,3430,1.82
2015/09/09,194000,5500,+2.92,11520,16.84,-,-,62045,3.13,3430,1.77
2015/09/10,194000,0,0.00,11520,16.84,-,-,62045,3.13,3430,1.77
2015/09/11,195000,1000,+0.52,11520,16.93,-,-,62045,3.14,3430,1.76
2015/09/14,196000,1000,+0.51,11520,17.01,-,-,62045,3.16,3430,1.75
2015/09/15,192000,-4000,-2.04,11520,16.67,-,-,62045,3.09,3430,1.79
2015/09/16,191000,-1000,-0.52,11520,16.58,-,-,62045,3.08,3430,1.80
2015/09/17,188500,-2500,-1.31,11520,16.36,-,-,62045,3.04,3430,1.82
2015/09/18,192500,4000,+2.12,11520,16.71,-,-,62045,3.10,3430,1.78
2015/09/21,190500,-2000,-1.04,11520,16.54,-,-,62045,3.07,3430,1.80
2015/09/22,189000,-1500,-0.79,11520,16.41,-,-,62045,3.05,3430,1.81
2015/09/23,183000,-6000,-3.17,11520,15.89,-,-,62045,2.95,3430,1.87
2015/09/24,189500,6500,+3.55,11520,16.45,-,-,62045,3.05,3430,1.81
2015/09/25,190500,1000,+0.53,11520,16.54,-,-,62045,3.07,3430,1.80
2015/09/30,189000,-1500,-0.79,11520,16.41,-,-,62045,3.05,3430,1.81
2015/10/01,195000,6000,+3.17,11520,16.93,-,-,62045,3.14,3430,1.76
2015/10/02,193500,-1500,-0.77,11520,16.80,-,-,62045,3.12,3430,1.77
2015/10/05,194000,500,+0.26,11520,16.84,-,-,62045,3.13,3430,1.77
2015/10/06,192500,-1500,-0.77,11520,16.71,-,-,62045,3.10,3430,1.78
2015/10/07,190500,-2000,-1.04,11520,16.54,-,-,62045,3.07,3430,1.80
2015/10/08,195000,4500,+2.36,11520,16.93,-,-,62045,3.14,3430,1.76
2015/10/12,193500,-1500,-0.77,11520,16.80,-,-,62045,3.12,3430,1.77
2015/10/13,194000,500,+0.26,11520,16.84,-,-,62045,3.13,3430,1.77
2015/10/14,198000,4000,+2.06,11520,17.19,-,-,62045,3.19,3430,1.73
2015/10/15,196500,-1500,-0.76,11520,17.06,-,-,62045,3.17,3430,1.75
2015/10/16,196500,0,0.00,11520,17.06,-,-,62045,3.17,3430,1.75
2015/10/19,194000,-2500,-1.27,11520,16.84,-,-,62045,3.13,3430,1.77
2015/10/20,193000,-1000,-0.52,11520,16.75,-,-,62045,3.11,3430,1.78
2015/10/21,183500,-9500,-4.92,11520,15.93,-,-,62045,2.96,3430,1.87
2015/10/22,182000,-1500,-0.82,11520,15.80,-,-,62045,2.93,3430,1.88
2015/10/23,188500,6500,+3.57,11520,16.36,-,-,62045,3.04,3430,1.82
2015/10/26,189500,1000,+0.53,11520,16.45,-,-,62045,3.05,3430,1.81
2015/10/27,186500,-3000,-1.58,11520,16.19,-,-,62045,3.01,3430,1.84
2015/10/28,185500,-1000,-0.54,11520,16.10,-,-,62045,2.99,3430,1.85
2015/10/29,188500,3000,+1.62,11520,16.36,-,-,62045,3.04,3430,1.82
2015/10/30,189500,1000,+0.53,11520,16.45,-,-,62045,3.05,3430,1.81
2015/11/02,186000,-3500,-1.85,11520,16.15,-,-,62045,3.00,3430,1.84
2015/11/03,188000,2000,+1.08,11520,16.32,-,-,62045,3.03,3430,1.82
2015/11/04,210000,22000,+11.70,11520,18.23,-,-,62045,3.38,3430,1.63
2015/11/05,212000,2000,+0.95,11520,18.40,-,-,62045,3.42,3430,1.62
2015/11/06,212500,500,+0.24,11520,18.45,-,-,62045,3.42,3430,1.61
2015/11/09,211000,-1500,-0.71,11520,18.32,-,-,62045,3.40,3430,1.63
2015/11/10,208000,-3000,-1.42,11520,18.06,-,-,62045,3.35,3430,1.65
2015/11/11,209000,1000,+0.48,11520,18.14,-,-,62045,3.37,3430,1.64
2015/11/12,213500,4500,+2.15,11520,18.53,-,-,62045,3.44,3430,1.61
2015/11/13,214000,500,+0.23,11520,18.58,-,-,62045,3.45,3430,1.60
2015/11/16,211000,-3000,-1.40,11520,18.32,-,-,62045,3.40,3430,1.63
2015/11/17,209000,-2000,-0.95,11520,18.14,-,-,62045,3.37,3430,1.64
2015/11/18,214000,5000,+2.39,11520,18.58,-,-,62045,3.45,3430,1.60
2015/11/19,211500,-2500,-1.17,11520,18.36,-,-,62045,3.41,3430,1.62
2015/11/20,218000,6500,+3.07,11520,18.92,-,-,62045,3.51,3430,1.57
2015/11/23,218500,500,+0.23,11520,18.97,-,-,62045,3.52,3430,1.57
2015/11/24,215000,-3500,-1.60,11520,18.66,-,-,62045,3.47,3430,1.60
2015/11/25,218500,3500,+1.63,11520,18.97,-,-,62045,3.52,3430,1.57
2015/11/26,216000,-2500,-1.14,11520,18.75,-,-,62045,3.48,3430,1.59
2015/11/27,224000,8000,+3.70,11520,19.44,-,-,62045,3.61,3430,1.53
2015/11/30,222500,-1500,-0.67,11520,19.31,-,-,62045,3.59,3430,1.54
2015/12/01,220500,-2000,-0.90,11520,19.14,-,-,62045,3.55,3430,1.56
2015/12/02,215500,-5000,-2.27,11520,18.71,-,-,62045,3.47,3430,1.59
2015/12/03,220000,4500,+2.09,11520,19.10,-,-,62045,3.55,3430,1.56
2015/12/04,217000,-3000,-1.36,11520,18.84,-,-,62045,3.50,3430,1.58
2015/12/07,220000,3000,+1.38,11520,19.10,-,-,62045,3.55,3430,1.56
2015/12/08,222000,2000,+0.91,11520,19.27,-,-,62045,3.58,3430,1.55
2015/12/09,208500,-13500,-6.08,11520,18.10,-,-,62045,3.36,3430,1.65
2015/12/10,225500,17000,+8.15,11520,19.57,-,-,62045,3.63,3430,1.52
2015/12/11,221000,-4500,-2.00,11520,19.18,-,-,62045,3.56,3430,1.55
2015/12/14,220500,-500,-0.23,11520,19.14,-,-,62045,3.55,3430,1.56
2015/12/15,211500,-9000,-4.08,11520,18.36,-,-,62045,3.41,3430,1.62
2015/12/16,217500,6000,+2.84,11520,18.88,-,-,62045,3.51,3430,1.58
2015/12/17,220500,3000,+1.38,11520,19.14,-,-,62045,3.55,3430,1.56
2015/12/18,215500,-5000,-2.27,11520,18.71,-,-,62045,3.47,3430,1.59
2015/12/21,218000,2500,+1.16,11520,18.92,-,-,62045,3.51,3430,1.57
2015/12/22,216500,-1500,-0.69,11520,18.79,-,-,62045,3.49,3430,1.58
2015/12/23,219500,3000,+1.39,11520,19.05,-,-,62045,3.54,3430,1.56
2015/12/24,214000,-5500,-2.51,11520,18.58,-,-,62045,3.45,3430,1.60
2015/12/28,208500,-5500,-2.57,11520,18.10,-,-,62045,3.36,3430,1.65
2015/12/29,210500,2000,+0.96,11520,18.27,-,-,62045,3.39,3430,1.63
2015/12/30,213000,2500,+1.19,11520,18.49,-,-,62045,3.43,3430,1.61
2016/01/04,204000,-9000,-4.23,11520,17.71,-,-,62045,3.29,3430,1.68
2016/01/05,214000,10000,+4.90,11520,18.58,-,-,62045,3.45,3430,1.60
2016/01/06,213000,-1000,-0.47,11520,18.49,-,-,62045,3.43,3430,1.61
2016/01/07,219500,6500,+3.05,11520,19.05,-,-,62045,3.54,3430,1.56
2016/01/08,218500,-1000,-0.46,11520,18.97,-,-,62045,3.52,3430,1.57
2016/01/11,220000,1500,+0.69,11520,19.10,-,-,62045,3.55,3430,1.56
2016/01/12,219000,-1000,-0.45,11520,19.01,-,-,62045,3.53,3430,1.57
2016/01/13,220500,1500,+0.68,11520,19.14,-,-,62045,3.55,3430,1.56
2016/01/14,214500,-6000,-2.72,11520,18.62,-,-,62045,3.46,3430,1.60
2016/01/15,220000,5500,+2.56,11520,19.10,-,-,62045,3.55,3430,1.56
2016/01/18,229500,9500,+4.32,11520,19.92,-,-,62045,3.70,3430,1.49
2016/01/19,230000,500,+0.22,11520,19.97,-,-,62045,3.71,3430,1.49
2016/01/20,229000,-1000,-0.43,11520,19.88,-,-,62045,3.69,3430,1.50
2016/01/21,223000,-6000,-2.62,11520,19.36,-,-,62045,3.59,3430,1.54
2016/01/22,227500,4500,+2.02,11520,19.75,-,-,62045,3.67,3430,1.51
2016/01/25,229500,2000,+0.88,11520,19.92,-,-,62045,3.70,3430,1.49
2016/01/26,239000,9500,+4.14,11520,20.75,-,-,62045,3.85,3430,1.44
2016/01/27,240500,1500,+0.63,11520,20.88,-,-,62045,3.88,3430,1.43
2016/01/28,237000,-3500,-1.46,11520,20.57,-,-,62045,3.82,3430,1.45
2016/01/29,234500,-2500,-1.05,11520,20.36,-,-,62045,3.78,3430,1.46
2016/02/01,234000,-500,-0.21,11520,20.31,-,-,62045,3.77,3430,1.47
2016/02/02,235000,1000,+0.43,11520,20.40,-,-,62045,3.79,3430,1.46
2016/02/03,232000,-3000,-1.28,11520,20.14,-,-,62045,3.74,3430,1.48
2016/02/04,239500,7500,+3.23,11520,20.79,-,-,62045,3.86,3430,1.43
2016/02/05,240000,500,+0.21,11520,20.83,-,-,62045,3.87,3430,1.43
2016/02/11,240000,0,0.00,11520,20.83,-,-,62045,3.87,3430,1.43
2016/02/12,237000,-3000,-1.25,11520,20.57,-,-,62045,3.82,3430,1.45
2016/02/15,233000,-4000,-1.69,11520,20.23,-,-,62045,3.76,3430,1.47
2016/02/16,242500,9500,+4.08,11520,21.05,-,-,62045,3.91,3430,1.41
2016/02/17,238000,-4500,-1.86,11520,20.66,-,-,62045,3.84,3430,1.44
2016/02/18,236000,-2000,-0.84,11520,20.49,-,-,62045,3.80,3430,1.45
2016/02/19,240000,4000,+1.69,11520,20.83,-,-,62045,3.87,3430,1.43
2016/02/22,240000,0,0.00,11520,20.83,-,-,62045,3.87,3430,1.43
2016/02/23,234500,-5500,-2.29,11520,20.36,-,-,62045,3.78,3430,1.46
2016/02/24,233000,-1500,-0.64,11520,20.23,-,-,62045,3.76,3430,1.47
2016/02/25,228000,-5000,-2.15,11520,19.79,-,-,62045,3.67,3430,1.50
2016/02/26,237000,9000,+3.95,11520,20.57,-,-,62045,3.82,3430,1.45
2016/02/29,240000,3000,+1.27,11520,20.83,-,-,62045,3.87,3430,1.43
2016/03/02,237000,-3000,-1.25,11520,20.57,-,-,62045,3.82,3430,1.45
2016/03/03,242500,5500,+2.32,11520,21.05,-,-,62045,3.91,3430,1.41
2016/03/04,247000,4500,+1.86,11520,21.44,-,-,62045,3.98,3430,1.39
2016/03/07,233500,-13500,-5.47,11520,20.27,-,-,62045,3.76,3430,1.47
2016/03/08,233000,-500,-0.21,11520,20.23,-,-,62045,3.76,3430,1.47
2016/03/09,239500,6500,+2.79,11520,20.79,-,-,62045,3.86,3430,1.43
2016/03/10,263500,24000,+10.02,11520,22.87,-,-,62045,4.25,3430,1.30
2016/03/11,263000,-500,-0.19,11520,22.83,-,-,62045,4.24,3430,1.30
2016/03/14,253000,-10000,-3.80,11520,21.96,-,-,62045,4.08,3430,1.36
2016/03/15,253000,0,0.00,11520,21.96,-,-,62045,4.08,3430,1.36
2016/03/16,249500,-3500,-1.38,11520,21.66,-,-,62045,4.02,3430,1.37
2016/03/17,248000,-1500,-0.60,11520,21.53,-,-,62045,4.00,3430,1.38
2016/03/18,255000,7000,+2.82,11520,22.14,-,-,62045,4.11,3430,1.35
2016/03/21,251500,-3500,-1.37,11520,21.83,-,-,62045,4.05,3430,1.36
2016/03/22,250000,-1500,-0.60,11520,21.70,-,-,62045,4.03,3430,1.37
2016/03/23,252500,2500,+1.00,11520,21.92,-,-,62045,4.07,3430,1.36
2016/03/24,242000,-10500,-4.16,11520,21.01,-,-,62045,3.90,3430,1.42
2016/03/25,244500,2500,+1.03,11520,21.22,-,-,62045,3.94,3430,1.40
2016/03/28,242500,-2000,-0.82,11520,21.05,-,-,62045,3.91,3430,1.41
2016/03/29,240500,-2000,-0.82,11520,20.88,-,-,62045,3.88,3430,1.43
2016/03/30,251000,10500,+4.37,11520,21.79,-,-,62045,4.05,3430,1.37
2016/03/31,253500,2500,+1.00,11520,22.01,-,-,62045,4.09,3430,1.35
2016/04/01,256000,2500,+0.99,11520,22.22,-,-,62045,4.13,3430,1.34
2016/04/04,256000,0,0.00,11520,22.22,-,-,62045,4.13,3430,1.34
2016/04/05,249500,-6500,-2.54,11520,21.66,-,-,62045,4.02,3430,1.37
2016/04/06,248500,-1000,-0.40,11520,21.57,-,-,62045,4.01,3430,1.38
2016/04/07,253000,4500,+1.81,11520,21.96,-,-,62045,4.08,3430,1.36
2016/04/08,249500,-3500,-1.38,11520,21.66,-,-,62045,4.02,3430,1.37
2016/04/11,244000,-5500,-2.20,11520,21.18,-,-,62045,3.93,3430,1.41
2016/04/12,246000,2000,+0.82,11520,21.35,-,-,62045,3.96,3430,1.39
2016/04/14,243000,-3000,-1.22,11520,21.09,-,-,62045,3.92,3430,1.41
2016/04/15,243500,500,+0.21,11520,21.14,-,-,62045,3.92,3430,1.41
2016/04/18,237000,-6500,-2.67,11520,20.57,-,-,62045,3.82,3430,1.45
2016/04/19,236500,-500,-0.21,11520,20.53,-,-,62045,3.81,3430,1.45
2016/04/20,239000,2500,+1.06,11520,20.75,-,-,62045,3.85,3430,1.44
2016/04/21,240500,1500,+0.63,11520,20.88,-,-,62045,3.88,3430,1.43
2016/04/22,238000,-2500,-1.04,11520,20.66,-,-,62045,3.84,3430,1.44
2016/04/25,243000,5000,+2.10,11520,21.09,-,-,62045,3.92,3430,1.41
2016/04/26,234000,-9000,-3.70,11520,20.31,-,-,62045,3.77,3430,1.47
2016/04/27,227000,-7000,-2.99,11520,19.70,-,-,62045,3.66,3430,1.51
2016/04/28,224500,-2500,-1.10,11520,19.49,-,-,62045,3.62,3430,1.53
2016/04/29,229000,4500,+2.00,11520,19.88,-,-,62045,3.69,3430,1.50
2016/05/02,222500,-6500,-2.84,7633,29.15,-,-,80693,2.76,2747,1.23
2016/05/03,232500,10000,+4.49,7633,30.46,-,-,80693,2.88,2747,1.18
2016/05/04,234000,1500,+0.65,7633,30.66,-,-,80693,2.90,2747,1.17
2016/05/09,233000,-1000,-0.43,7633,30.53,-,-,80693,2.89,2747,1.18
2016/05/10,241000,8000,+3.43,7633,31.57,-,-,80693,2.99,2747,1.14
2016/05/11,238000,-3000,-1.24,7633,31.18,-,-,80693,2.95,2747,1.15
2016/05/12,235000,-3000,-1.26,7633,30.79,-,-,80693,2.91,2747,1.17
2016/05/13,238500,3500,+1.49,7633,31.25,-,-,80693,2.96,2747,1.15
2016/05/16,240500,2000,+0.84,7633,31.51,-,-,80693,2.98,2747,1.14
2016/05/17,234500,-6000,-2.49,7633,30.72,-,-,80693,2.91,2747,1.17
2016/05/18,239000,4500,+1.92,7633,31.31,-,-,80693,2.96,2747,1.15
2016/05/19,232000,-7000,-2.93,7633,30.39,-,-,80693,2.88,2747,1.18
2016/05/20,229500,-2500,-1.08,7633,30.07,-,-,80693,2.84,2747,1.20
2016/05/23,228000,-1500,-0.65,7633,29.87,-,-,80693,2.83,2747,1.20
2016/05/24,229000,1000,+0.44,7633,30.00,-,-,80693,2.84,2747,1.20
2016/05/25,236000,7000,+3.06,7633,30.92,-,-,80693,2.92,2747,1.16
2016/05/26,234500,-1500,-0.64,7633,30.72,-,-,80693,2.91,2747,1.17
2016/05/27,234000,-500,-0.21,7633,30.66,-,-,80693,2.90,2747,1.17
2016/05/30,239000,5000,+2.14,7633,31.31,-,-,80693,2.96,2747,1.15
2016/05/31,240500,1500,+0.63,7633,31.51,-,-,80693,2.98,2747,1.14
2016/06/01,233500,-7000,-2.91,7633,30.59,-,-,80693,2.89,2747,1.18
2016/06/02,230500,-3000,-1.28,7633,30.20,-,-,80693,2.86,2747,1.19
2016/06/03,231500,1000,+0.43,7633,30.33,-,-,80693,2.87,2747,1.19
2016/06/07,235500,4000,+1.73,7633,30.85,-,-,80693,2.92,2747,1.17
2016/06/08,235500,0,0.00,7633,30.85,-,-,80693,2.92,2747,1.17
2016/06/09,231500,-4000,-1.70,7633,30.33,-,-,80693,2.87,2747,1.19
2016/06/10,234000,2500,+1.08,7633,30.66,-,-,80693,2.90,2747,1.17
2016/06/13,232500,-1500,-0.64,7633,30.46,-,-,80693,2.88,2747,1.18
2016/06/14,230000,-2500,-1.08,7633,30.13,-,-,80693,2.85,2747,1.19
2016/06/15,225500,-4500,-1.96,7633,29.54,-,-,80693,2.79,2747,1.22
2016/06/16,220500,-5000,-2.22,7633,28.89,-,-,80693,2.73,2747,1.25
2016/06/17,218500,-2000,-0.91,7633,28.63,-,-,80693,2.71,2747,1.26
2016/06/20,224500,6000,+2.75,7633,29.41,-,-,80693,2.78,2747,1.22
2016/06/21,225000,500,+0.22,7633,29.48,-,-,80693,2.79,2747,1.22
2016/06/22,227500,2500,+1.11,7633,29.80,-,-,80693,2.82,2747,1.21
2016/06/23,229500,2000,+0.88,7633,30.07,-,-,80693,2.84,2747,1.20
2016/06/24,223500,-6000,-2.61,7633,29.28,-,-,80693,2.77,2747,1.23
2016/06/27,226500,3000,+1.34,7633,29.67,-,-,80693,2.81,2747,1.21
2016/06/28,224000,-2500,-1.10,7633,29.35,-,-,80693,2.78,2747,1.23
2016/06/29,226000,2000,+0.89,7633,29.61,-,-,80693,2.80,2747,1.22
2016/06/30,236000,10000,+4.42,7633,30.92,-,-,80693,2.92,2747,1.16
2016/07/01,241000,5000,+2.12,7633,31.57,-,-,80693,2.99,2747,1.14
2016/07/04,245500,4500,+1.87,7633,32.16,-,-,80693,3.04,2747,1.12
2016/07/05,246500,1000,+0.41,7633,32.29,-,-,80693,3.05,2747,1.11
2016/07/06,246500,0,0.00,7633,32.29,-,-,80693,3.05,2747,1.11
2016/07/07,251000,4500,+1.83,7633,32.88,-,-,80693,3.11,2747,1.09
2016/07/08,251000,0,0.00,7633,32.88,-,-,80693,3.11,2747,1.09
2016/07/11,254500,3500,+1.39,7633,33.34,-,-,80693,3.15,2747,1.08
2016/07/12,257000,2500,+0.98,7633,33.67,-,-,80693,3.18,2747,1.07
2016/07/13,255500,-1500,-0.58,7633,33.47,-,-,80693,3.17,2747,1.08
2016/07/14,254000,-1500,-0.59,7633,33.28,-,-,80693,3.15,2747,1.08
2016/07/15,255500,1500,+0.59,7633,33.47,-,-,80693,3.17,2747,1.08
2016/07/18,256000,500,+0.20,7633,33.54,-,-,80693,3.17,2747,1.07
2016/07/19,256000,0,0.00,7633,33.54,-,-,80693,3.17,2747,1.07
2016/07/20,256000,0,0.00,7633,33.54,-,-,80693,3.17,2747,1.07
2016/07/21,251500,-4500,-1.76,7633,32.95,-,-,80693,3.12,2747,1.09
2016/07/22,252000,500,+0.20,7633,33.01,-,-,80693,3.12,2747,1.09
2016/07/25,254000,2000,+0.79,7633,33.28,-,-,80693,3.15,2747,1.08
2016/07/26,255500,1500,+0.59,7633,33.47,-,-,80693,3.17,2747,1.08
2016/07/27,264000,8500,+3.33,7633,34.59,-,-,80693,3.27,2747,1.04
2016/07/28,269000,5000,+1.89,7633,35.24,-,-,80693,3.33,2747,1.02
2016/07/29,251000,-18000,-6.69,7633,32.88,-,-,80693,3.11,2747,1.09
2016/08/01,250500,-500,-0.20,7633,32.82,-,-,80693,3.10,2747,1.10
2016/08/02,256500,6000,+2.40,7633,33.60,-,-,80693,3.18,2747,1.07
2016/08/03,253500,-3000,-1.17,7633,33.21,-,-,80693,3.14,2747,1.08
2016/08/04,243500,-10000,-3.94,7633,31.90,-,-,80693,3.02,2747,1.13
2016/08/05,242500,-1000,-0.41,7633,31.77,-,-,80693,3.01,2747,1.13
2016/08/08,246000,3500,+1.44,7633,32.23,-,-,80693,3.05,2747,1.12
2016/08/09,254500,8500,+3.46,7633,33.34,-,-,80693,3.15,2747,1.08
2016/08/10,260500,6000,+2.36,7633,34.13,-,-,80693,3.23,2747,1.05
2016/08/11,252500,-8000,-3.07,7633,33.08,-,-,80693,3.13,2747,1.09
2016/08/12,257000,4500,+1.78,7633,33.67,-,-,80693,3.18,2747,1.07
2016/08/16,261500,4500,+1.75,7633,34.26,-,-,80693,3.24,2747,1.05
2016/08/17,263500,2000,+0.76,7633,34.52,-,-,80693,3.27,2747,1.04
2016/08/18,263500,0,0.00,7633,34.52,-,-,80693,3.27,2747,1.04
2016/08/19,263500,0,0.00,7633,34.52,-,-,80693,3.27,2747,1.04
2016/08/22,264500,1000,+0.38,7633,34.65,-,-,80693,3.28,2747,1.04
