Date,Close,대비,등락률,EPS,PER,선행 EPS,선행 PER,BPS,PBR,주당배당금,배당수익률
2014/02/11,57400,-500,-0.86,4578,12.54,-,-,40811,1.41,500,0.87
2014/02/12,57000,-400,-0.70,4578,12.45,-,-,40811,1.40,500,0.88
2014/02/13,56500,-500,-0.88,4578,12.34,-,-,40811,1.38,500,0.88
2014/02/14,56400,-100,-0.18,4578,12.32,-,-,40811,1.38,500,0.89
2014/02/17,58000,1600,+2.84,4578,12.67,-,-,40811,1.42,500,0.86
2014/02/18,57700,-300,-0.52,4578,12.60,-,-,40811,1.41,500,0.87
2014/02/19,57900,200,+0.35,4578,12.65,-,-,40811,1.42,500,0.86
2014/02/20,58800,900,+1.55,4578,12.84,-,-,40811,1.44,500,0.85
2014/02/21,59000,200,+0.34,4578,12.89,-,-,40811,1.45,500,0.85
2014/02/24,58700,-300,-0.51,4578,12.82,-,-,40811,1.44,500,0.85
2014/02/25,58300,-400,-0.68,4578,12.73,-,-,40811,1.43,500,0.86
2014/02/26,58200,-100,-0.17,4578,12.71,-,-,40811,1.43,500,0.86
2014/02/27,59100,900,+1.55,4578,12.91,-,-,40811,1.45,500,0.85
2014/02/28,58400,-700,-1.18,4578,12.76,-,-,40811,1.43,500,0.86
2014/03/03,58400,0,0.00,4578,12.76,-,-,40811,1.43,500,0.86
2014/03/04,58100,-300,-0.51,4578,12.69,-,-,40811,1.42,500,0.86
2014/03/05,57300,-800,-1.38,4578,12.52,-,-,40811,1.40,500,0.87
2014/03/06,57000,-300,-0.52,4578,12.45,-,-,40811,1.40,500,0.88
2014/03/07,57500,500,+0.88,4578,12.56,-,-,40811,1.41,500,0.87
2014/03/10,57000,-500,-0.87,4578,12.45,-,-,40811,1.40,500,0.88
2014/03/11,56600,-400,-0.70,4578,12.36,-,-,40811,1.39,500,0.88
2014/03/12,55200,-1400,-2.47,4578,12.06,-,-,40811,1.35,500,0.91
2014/03/13,54900,-300,-0.54,4578,11.99,-,-,40811,1.35,500,0.91
2014/03/14,53700,-1200,-2.19,4578,11.73,-,-,40811,1.32,500,0.93
2014/03/17,54500,800,+1.49,4578,11.90,-,-,40811,1.34,500,0.92
2014/03/18,54700,200,+0.37,4578,11.95,-,-,40811,1.34,500,0.91
2014/03/19,53900,-800,-1.46,4578,11.77,-,-,40811,1.32,500,0.93
2014/03/20,52900,-1000,-1.86,4578,11.56,-,-,40811,1.30,500,0.95
2014/03/21,53600,700,+1.32,4578,11.71,-,-,40811,1.31,500,0.93
2014/03/24,53800,200,+0.37,4578,11.75,-,-,40811,1.32,500,0.93
2014/03/25,55600,1800,+3.35,4578,12.15,-,-,40811,1.36,500,0.90
2014/03/26,55600,0,0.00,4578,12.15,-,-,40811,1.36,500,0.90
2014/03/27,55900,300,+0.54,4578,12.21,-,-,40811,1.37,500,0.89
2014/03/28,56600,700,+1.25,4578,12.36,-,-,40811,1.39,500,0.88
2014/03/31,56000,-600,-1.06,4578,12.23,-,-,40811,1.37,500,0.89
2014/04/01,56400,400,+0.71,4578,12.32,-,-,40811,1.38,500,0.89
2014/04/02,56800,400,+0.71,4578,12.41,-,-,40811,1.39,500,0.88
2014/04/03,56400,-400,-0.70,4578,12.32,-,-,40811,1.38,500,0.89
2014/04/04,56500,100,+0.18,4578,12.34,-,-,40811,1.38,500,0.88
2014/04/07,56100,-400,-0.71,4578,12.25,-,-,40811,1.37,500,0.89
2014/04/08,56300,200,+0.36,4578,12.30,-,-,40811,1.38,500,0.89
2014/04/09,57100,800,+1.42,4578,12.47,-,-,40811,1.40,500,0.88
2014/04/10,57400,300,+0.53,4578,12.54,-,-,40811,1.41,500,0.87
2014/04/11,57200,-200,-0.35,4578,12.49,-,-,40811,1.40,500,0.87
2014/04/14,56700,-500,-0.87,4578,12.39,-,-,40811,1.39,500,0.88
2014/04/15,56300,-400,-0.71,4578,12.30,-,-,40811,1.38,500,0.89
2014/04/16,56000,-300,-0.53,4578,12.23,-,-,40811,1.37,500,0.89
2014/04/17,56100,100,+0.18,4578,12.25,-,-,40811,1.37,500,0.89
2014/04/18,56400,300,+0.53,4578,12.32,-,-,40811,1.38,500,0.89
2014/04/21,56100,-300,-0.53,4578,12.25,-,-,40811,1.37,500,0.89
2014/04/22,56000,-100,-0.18,4578,12.23,-,-,40811,1.37,500,0.89
2014/04/23,55500,-500,-0.89,4578,12.12,-,-,40811,1.36,500,0.90
2014/04/24,55300,-200,-0.36,4578,12.08,-,-,40811,1.36,500,0.90
2014/04/25,55000,-300,-0.54,4578,12.01,-,-,40811,1.35,500,0.91
2014/04/28,55300,300,+0.55,4578,12.08,-,-,40811,1.36,500,0.90
2014/04/29,55300,0,0.00,4578,12.08,-,-,40811,1.36,500,0.90
2014/04/30,55800,500,+0.90,4522,12.34,-,-,43818,1.27,500,0.90
2014/05/02,55900,100,+0.18,4522,12.36,-,-,43818,1.28,500,0.89
2014/05/07,54900,-1000,-1.79,4522,12.14,-,-,43818,1.25,500,0.91
2014/05/08,54500,-400,-0.73,4522,12.05,-,-,43818,1.24,500,0.92
2014/05/09,54600,100,+0.18,4522,12.07,-,-,43818,1.25,500,0.92
2014/05/12,53400,-1200,-2.20,4522,11.81,-,-,43818,1.22,500,0.94
2014/05/13,53900,500,+0.94,4522,11.92,-,-,43818,1.23,500,0.93
2014/05/14,54100,200,+0.37,4522,11.96,-,-,43818,1.23,500,0.92
2014/05/15,55100,1000,+1.85,4522,12.18,-,-,43818,1.26,500,0.91
2014/05/16,55700,600,+1.09,4522,12.32,-,-,43818,1.27,500,0.90
2014/05/19,55100,-600,-1.08,4522,12.18,-,-,43818,1.26,500,0.91
2014/05/20,54700,-400,-0.73,4522,12.10,-,-,43818,1.25,500,0.91
2014/05/21,54500,-200,-0.37,4522,12.05,-,-,43818,1.24,500,0.92
2014/05/22,55100,600,+1.10,4522,12.18,-,-,43818,1.26,500,0.91
2014/05/23,54900,-200,-0.36,4522,12.14,-,-,43818,1.25,500,0.91
2014/05/26,54800,-100,-0.18,4522,12.12,-,-,43818,1.25,500,0.91
2014/05/27,54700,-100,-0.18,4522,12.10,-,-,43818,1.25,500,0.91
2014/05/28,54600,-100,-0.18,4522,12.07,-,-,43818,1.25,500,0.92
2014/05/29,54100,-500,-0.92,4522,11.96,-,-,43818,1.23,500,0.92
2014/05/30,53400,-700,-1.29,4522,11.81,-,-,43818,1.22,500,0.94
2014/06/02,53200,-200,-0.37,4522,11.76,-,-,43818,1.21,500,0.94
2014/06/03,53400,200,+0.38,4522,11.81,-,-,43818,1.22,500,0.94
2014/06/05,52800,-600,-1.12,4522,11.68,-,-,43818,1.20,500,0.95
2014/06/09,53700,900,+1.70,4522,11.88,-,-,43818,1.23,500,0.93
2014/06/10,54100,400,+0.74,4522,11.96,-,-,43818,1.23,500,0.92
2014/06/11,54300,200,+0.37,4522,12.01,-,-,43818,1.24,500,0.92
2014/06/12,53800,-500,-0.92,4522,11.90,-,-,43818,1.23,500,0.93
2014/06/13,52800,-1000,-1.86,4522,11.68,-,-,43818,1.20,500,0.95
2014/06/16,52600,-200,-0.38,4522,11.63,-,-,43818,1.20,500,0.95
2014/06/17,52500,-100,-0.19,4522,11.61,-,-,43818,1.20,500,0.95
2014/06/18,52000,-500,-0.95,4522,11.50,-,-,43818,1.19,500,0.96
2014/06/19,52000,0,0.00,4522,11.50,-,-,43818,1.19,500,0.96
2014/06/20,51900,-100,-0.19,4522,11.48,-,-,43818,1.18,500,0.96
2014/06/23,52400,500,+0.96,4522,11.59,-,-,43818,1.20,500,0.95
2014/06/24,53500,1100,+2.10,4522,11.83,-,-,43818,1.22,500,0.93
2014/06/25,53100,-400,-0.75,4522,11.74,-,-,43818,1.21,500,0.94
2014/06/26,55300,2200,+4.14,4522,12.23,-,-,43818,1.26,500,0.90
2014/06/27,55400,100,+0.18,4522,12.25,-,-,43818,1.26,500,0.90
2014/06/30,57600,2200,+3.97,4522,12.74,-,-,43818,1.31,500,0.87
2014/07/01,58700,1100,+1.91,4522,12.98,-,-,43818,1.34,500,0.85
2014/07/02,58400,-300,-0.51,4522,12.91,-,-,43818,1.33,500,0.86
2014/07/03,59000,600,+1.03,4522,13.05,-,-,43818,1.35,500,0.85
2014/07/04,59000,0,0.00,4522,13.05,-,-,43818,1.35,500,0.85
2014/07/07,61300,2300,+3.90,4522,13.56,-,-,43818,1.40,500,0.82
2014/07/08,61500,200,+0.33,4522,13.60,-,-,43818,1.40,500,0.81
2014/07/09,61500,0,0.00,4522,13.60,-,-,43818,1.40,500,0.81
2014/07/10,61500,0,0.00,4522,13.60,-,-,43818,1.40,500,0.81
2014/07/11,60400,-1100,-1.79,4522,13.36,-,-,43818,1.38,500,0.83
2014/07/14,61200,800,+1.32,4522,13.53,-,-,43818,1.40,500,0.82
2014/07/15,60100,-1100,-1.80,4522,13.29,-,-,43818,1.37,500,0.83
2014/07/16,60000,-100,-0.17,4522,13.27,-,-,43818,1.37,500,0.83
2014/07/17,59800,-200,-0.33,4522,13.22,-,-,43818,1.36,500,0.84
2014/07/18,59300,-500,-0.84,4522,13.11,-,-,43818,1.35,500,0.84
2014/07/21,60300,1000,+1.69,4522,13.33,-,-,43818,1.38,500,0.83
2014/07/22,61900,1600,+2.65,4522,13.69,-,-,43818,1.41,500,0.81
2014/07/23,63000,1100,+1.78,4522,13.93,-,-,43818,1.44,500,0.79
2014/07/24,61200,-1800,-2.86,4522,13.53,-,-,43818,1.40,500,0.82
2014/07/25,62100,900,+1.47,4522,13.73,-,-,43818,1.42,500,0.81
2014/07/28,64400,2300,+3.70,4522,14.24,-,-,43818,1.47,500,0.78
2014/07/29,65100,700,+1.09,4522,14.40,-,-,43818,1.49,500,0.77
2014/07/30,63300,-1800,-2.76,4522,14.00,-,-,43818,1.44,500,0.79
2014/07/31,63400,100,+0.16,4522,14.02,-,-,43818,1.45,500,0.79
2014/08/01,64900,1500,+2.37,4522,14.35,-,-,43818,1.48,500,0.77
2014/08/04,64400,-500,-0.77,4522,14.24,-,-,43818,1.47,500,0.78
2014/08/05,62200,-2200,-3.42,4522,13.75,-,-,43818,1.42,500,0.80
2014/08/06,62900,700,+1.13,4522,13.91,-,-,43818,1.44,500,0.79
2014/08/07,61900,-1000,-1.59,4522,13.69,-,-,43818,1.41,500,0.81
2014/08/08,61300,-600,-0.97,4522,13.56,-,-,43818,1.40,500,0.82
2014/08/11,61200,-100,-0.16,4522,13.53,-,-,43818,1.40,500,0.82
2014/08/12,61300,100,+0.16,4522,13.56,-,-,43818,1.40,500,0.82
2014/08/13,63400,2100,+3.43,4522,14.02,-,-,43818,1.45,500,0.79
2014/08/14,63100,-300,-0.47,4522,13.95,-,-,43818,1.44,500,0.79
2014/08/18,61900,-1200,-1.90,4522,13.69,-,-,43818,1.41,500,0.81
2014/08/19,63400,1500,+2.42,4522,14.02,-,-,43818,1.45,500,0.79
2014/08/20,62500,-900,-1.42,4522,13.82,-,-,43818,1.43,500,0.80
2014/08/21,61500,-1000,-1.60,4522,13.60,-,-,43818,1.40,500,0.81
2014/08/22,60900,-600,-0.98,4522,13.47,-,-,43818,1.39,500,0.82
2014/08/25,61800,900,+1.48,4522,13.67,-,-,43818,1.41,500,0.81
2014/08/26,64200,2400,+3.88,4522,14.20,-,-,43818,1.47,500,0.78
2014/08/27,63900,-300,-0.47,4522,14.13,-,-,43818,1.46,500,0.78
2014/08/28,63400,-500,-0.78,4522,14.02,-,-,43818,1.45,500,0.79
2014/08/29,63900,500,+0.79,4522,14.13,-,-,43818,1.46,500,0.78
2014/09/01,63900,0,0.00,4522,14.13,-,-,43818,1.46,500,0.78
2014/09/02,62600,-1300,-2.03,4522,13.84,-,-,43818,1.43,500,0.80
2014/09/03,61400,-1200,-1.92,4522,13.58,-,-,43818,1.40,500,0.81
2014/09/04,62800,1400,+2.28,4522,13.89,-,-,43818,1.43,500,0.80
2014/09/05,63400,600,+0.96,4522,14.02,-,-,43818,1.45,500,0.79
2014/09/11,63600,200,+0.32,4522,14.06,-,-,43818,1.45,500,0.79
2014/09/12,63500,-100,-0.16,4522,14.04,-,-,43818,1.45,500,0.79
2014/09/15,62400,-1100,-1.73,4522,13.80,-,-,43818,1.42,500,0.80
2014/09/16,62400,0,0.00,4522,13.80,-,-,43818,1.42,500,0.80
2014/09/17,63600,1200,+1.92,4522,14.06,-,-,43818,1.45,500,0.79
2014/09/18,65300,1700,+2.67,4522,14.44,-,-,43818,1.49,500,0.77
2014/09/19,65000,-300,-0.46,4522,14.37,-,-,43818,1.48,500,0.77
2014/09/22,63600,-1400,-2.15,4522,14.06,-,-,43818,1.45,500,0.79
2014/09/23,62500,-1100,-1.73,4522,13.82,-,-,43818,1.43,500,0.80
2014/09/24,62600,100,+0.16,4522,13.84,-,-,43818,1.43,500,0.80
2014/09/25,62200,-400,-0.64,4522,13.75,-,-,43818,1.42,500,0.80
2014/09/26,60900,-1300,-2.09,4522,13.47,-,-,43818,1.39,500,0.82
2014/09/29,59600,-1300,-2.13,4522,13.18,-,-,43818,1.36,500,0.84
2014/09/30,60300,700,+1.17,4522,13.33,-,-,43818,1.38,500,0.83
2014/10/01,58500,-1800,-2.99,4522,12.94,-,-,43818,1.34,500,0.85
2014/10/02,55900,-2600,-4.44,4522,12.36,-,-,43818,1.28,500,0.89
2014/10/06,57000,1100,+1.97,4522,12.61,-,-,43818,1.30,500,0.88
2014/10/07,57500,500,+0.88,4522,12.72,-,-,43818,1.31,500,0.87
2014/10/08,56800,-700,-1.22,4522,12.56,-,-,43818,1.30,500,0.88
2014/10/10,56200,-600,-1.06,4522,12.43,-,-,43818,1.28,500,0.89
2014/10/13,55500,-700,-1.25,4522,12.27,-,-,43818,1.27,500,0.90
2014/10/14,56600,1100,+1.98,4522,12.52,-,-,43818,1.29,500,0.88
2014/10/15,55200,-1400,-2.47,4522,12.21,-,-,43818,1.26,500,0.91
2014/10/16,54600,-600,-1.09,4522,12.07,-,-,43818,1.25,500,0.92
2014/10/17,52300,-2300,-4.21,4522,11.57,-,-,43818,1.19,500,0.96
2014/10/20,53600,1300,+2.49,4522,11.85,-,-,43818,1.22,500,0.93
2014/10/21,52200,-1400,-2.61,4522,11.54,-,-,43818,1.19,500,0.96
2014/10/22,52500,300,+0.57,4522,11.61,-,-,43818,1.20,500,0.95
2014/10/23,52700,200,+0.38,4522,11.65,-,-,43818,1.20,500,0.95
2014/10/24,49350,-3350,-6.36,4522,10.91,-,-,43818,1.13,500,1.01
2014/10/27,50400,1050,+2.13,4522,11.15,-,-,43818,1.15,500,0.99
2014/10/28,49450,-950,-1.88,4522,10.94,-,-,43818,1.13,500,1.01
2014/10/29,51200,1750,+3.54,4522,11.32,-,-,43818,1.17,500,0.98
2014/10/30,49050,-2150,-4.20,4522,10.85,-,-,43818,1.12,500,1.02
2014/10/31,48550,-500,-1.02,4522,10.74,-,-,43818,1.11,500,1.03
2014/11/03,47600,-950,-1.96,4522,10.53,-,-,43818,1.09,500,1.05
2014/11/04,45200,-2400,-5.04,4522,10.00,-,-,43818,1.03,500,1.11
2014/11/05,45000,-200,-0.44,4522,9.95,-,-,43818,1.03,500,1.11
2014/11/06,45850,850,+1.89,4522,10.14,-,-,43818,1.05,500,1.09
2014/11/07,45600,-250,-0.55,4522,10.08,-,-,43818,1.04,500,1.10
2014/11/10,46050,450,+0.99,4522,10.18,-,-,43818,1.05,500,1.09
2014/11/11,45850,-200,-0.43,4522,10.14,-,-,43818,1.05,500,1.09
2014/11/12,45950,100,+0.22,4522,10.16,-,-,43818,1.05,500,1.09
2014/11/13,48950,3000,+6.53,4522,10.82,-,-,43818,1.12,500,1.02
2014/11/14,48650,-300,-0.61,4522,10.76,-,-,43818,1.11,500,1.03
2014/11/17,48600,-50,-0.10,4522,10.75,-,-,43818,1.11,500,1.03
2014/11/18,47750,-850,-1.75,4522,10.56,-,-,43818,1.09,500,1.05
2014/11/19,46100,-1650,-3.46,4522,10.19,-,-,43818,1.05,500,1.08
2014/11/20,46350,250,+0.54,4522,10.25,-,-,43818,1.06,500,1.08
2014/11/21,46400,50,+0.11,4522,10.26,-,-,43818,1.06,500,1.08
2014/11/24,48350,1950,+4.20,4522,10.69,-,-,43818,1.10,500,1.03
2014/11/25,48350,0,0.00,4522,10.69,-,-,43818,1.10,500,1.03
2014/11/26,47750,-600,-1.24,4522,10.56,-,-,43818,1.09,500,1.05
2014/11/27,46950,-800,-1.68,4522,10.38,-,-,43818,1.07,500,1.06
2014/11/28,44800,-2150,-4.58,4522,9.91,-,-,43818,1.02,500,1.12
2014/12/01,43450,-1350,-3.01,4522,9.61,-,-,43818,0.99,500,1.15
2014/12/02,43800,350,+0.81,4522,9.69,-,-,43818,1.00,500,1.14
2014/12/03,43900,100,+0.23,4522,9.71,-,-,43818,1.00,500,1.14
2014/12/04,44550,650,+1.48,4522,9.85,-,-,43818,1.02,500,1.12
2014/12/05,44750,200,+0.45,4522,9.90,-,-,43818,1.02,500,1.12
2014/12/08,44400,-350,-0.78,4522,9.82,-,-,43818,1.01,500,1.13
2014/12/09,43500,-900,-2.03,4522,9.62,-,-,43818,0.99,500,1.15
2014/12/10,42800,-700,-1.61,4522,9.46,-,-,43818,0.98,500,1.17
2014/12/11,40700,-2100,-4.91,4522,9.00,-,-,43818,0.93,500,1.23
2014/12/12,40700,0,0.00,4522,9.00,-,-,43818,0.93,500,1.23
2014/12/15,42500,1800,+4.42,4522,9.40,-,-,43818,0.97,500,1.18
2014/12/16,40950,-1550,-3.65,4522,9.06,-,-,43818,0.93,500,1.22
2014/12/17,42000,1050,+2.56,4522,9.29,-,-,43818,0.96,500,1.19
2014/12/18,42050,50,+0.12,4522,9.30,-,-,43818,0.96,500,1.19
2014/12/19,42200,150,+0.36,4522,9.33,-,-,43818,0.96,500,1.18
2014/12/22,43000,800,+1.90,4522,9.51,-,-,43818,0.98,500,1.16
2014/12/23,42600,-400,-0.93,4522,9.42,-,-,43818,0.97,500,1.17
2014/12/24,42400,-200,-0.47,4522,9.38,-,-,43818,0.97,500,1.18
2014/12/26,41850,-550,-1.30,4522,9.25,-,-,43818,0.96,500,1.19
2014/12/29,42100,250,+0.60,4522,9.31,-,-,43818,0.96,500,1.19
2014/12/30,42100,0,0.00,4522,9.31,-,-,43818,0.96,500,1.19
2015/01/02,40950,-1150,-2.73,4522,9.06,-,-,43818,0.93,500,1.22
2015/01/05,41100,150,+0.37,4522,9.09,-,-,43818,0.94,500,1.22
2015/01/06,39500,-1600,-3.89,4522,8.74,-,-,43818,0.90,500,1.27
2015/01/07,39050,-450,-1.14,4522,8.64,-,-,43818,0.89,500,1.28
2015/01/08,39050,0,0.00,4522,8.64,-,-,43818,0.89,500,1.28
2015/01/09,39700,650,+1.66,4522,8.78,-,-,43818,0.91,500,1.26
2015/01/12,39350,-350,-0.88,4522,8.70,-,-,43818,0.90,500,1.27
2015/01/13,39100,-250,-0.64,4522,8.65,-,-,43818,0.89,500,1.28
2015/01/14,38950,-150,-0.38,4522,8.61,-,-,43818,0.89,500,1.28
2015/01/15,38100,-850,-2.18,4522,8.43,-,-,43818,0.87,500,1.31
2015/01/16,36400,-1700,-4.46,4522,8.05,-,-,43818,0.83,500,1.37
2015/01/19,37900,1500,+4.12,4522,8.38,-,-,43818,0.86,500,1.32
2015/01/20,39150,1250,+3.30,4522,8.66,-,-,43818,0.89,500,1.28
2015/01/21,38950,-200,-0.51,4522,8.61,-,-,43818,0.89,500,1.28
2015/01/22,40300,1350,+3.47,4522,8.91,-,-,43818,0.92,500,1.24
2015/01/23,41200,900,+2.23,4522,9.11,-,-,43818,0.94,500,1.21
2015/01/26,42300,1100,+2.67,4522,9.35,-,-,43818,0.97,500,1.18
2015/01/27,42400,100,+0.24,4522,9.38,-,-,43818,0.97,500,1.18
2015/01/28,44100,1700,+4.01,4522,9.75,-,-,43818,1.01,500,1.13
2015/01/29,44150,50,+0.11,4522,9.76,-,-,43818,1.01,500,1.13
2015/01/30,43650,-500,-1.13,4522,9.65,-,-,43818,1.00,500,1.15
2015/02/02,44300,650,+1.49,4522,9.80,-,-,43818,1.01,500,1.13
2015/02/03,42950,-1350,-3.05,4522,9.50,-,-,43818,0.98,500,1.16
2015/02/04,43600,650,+1.51,4522,9.64,-,-,43818,1.00,500,1.15
2015/02/05,43650,50,+0.11,4522,9.65,-,-,43818,1.00,500,1.15
2015/02/06,42850,-800,-1.83,4522,9.48,-,-,43818,0.98,500,1.17
2015/02/09,44050,1200,+2.80,4522,9.74,-,-,43818,1.01,500,1.14
2015/02/10,44100,50,+0.11,4522,9.75,-,-,43818,1.01,500,1.13
2015/02/11,43900,-200,-0.45,4522,9.71,-,-,43818,1.00,500,1.14
2015/02/12,42300,-1600,-3.64,4522,9.35,-,-,43818,0.97,500,1.18
2015/02/13,42700,400,+0.95,4522,9.44,-,-,43818,0.97,500,1.17
2015/02/16,44100,1400,+3.28,4522,9.75,-,-,43818,1.01,500,1.13
2015/02/17,45300,1200,+2.72,4522,10.02,-,-,43818,1.03,500,1.10
2015/02/23,46700,1400,+3.09,4522,10.33,-,-,43818,1.07,500,1.07
2015/02/24,46750,50,+0.11,4522,10.34,-,-,43818,1.07,500,1.07
2015/02/25,48450,1700,+3.64,4522,10.71,-,-,43818,1.11,500,1.03
2015/02/26,50000,1550,+3.20,4522,11.06,-,-,43818,1.14,500,1.00
2015/02/27,49400,-600,-1.20,4522,10.92,-,-,43818,1.13,500,1.01
2015/03/02,53900,4500,+9.11,4522,11.92,-,-,43818,1.23,500,0.93
2015/03/03,53000,-900,-1.67,4522,11.72,-,-,43818,1.21,500,0.94
2015/03/04,52900,-100,-0.19,4522,11.70,-,-,43818,1.21,500,0.95
2015/03/05,53800,900,+1.70,4522,11.90,-,-,43818,1.23,500,0.93
2015/03/06,52900,-900,-1.67,4522,11.70,-,-,43818,1.21,500,0.95
2015/03/09,52700,-200,-0.38,4522,11.65,-,-,43818,1.20,500,0.95
2015/03/10,50700,-2000,-3.80,4522,11.21,-,-,43818,1.16,500,0.99
2015/03/11,49900,-800,-1.58,4522,11.03,-,-,43818,1.14,500,1.00
2015/03/12,49500,-400,-0.80,4522,10.95,-,-,43818,1.13,500,1.01
2015/03/13,49650,150,+0.30,4522,10.98,-,-,43818,1.13,500,1.01
2015/03/16,47850,-1800,-3.63,4522,10.58,-,-,43818,1.09,500,1.04
2015/03/17,50400,2550,+5.33,4522,11.15,-,-,43818,1.15,500,0.99
2015/03/18,49800,-600,-1.19,4522,11.01,-,-,43818,1.14,500,1.00
2015/03/19,51500,1700,+3.41,4522,11.39,-,-,43818,1.18,500,0.97
2015/03/20,50600,-900,-1.75,4522,11.19,-,-,43818,1.15,500,0.99
2015/03/23,51300,700,+1.38,4522,11.34,-,-,43818,1.17,500,0.97
2015/03/24,51700,400,+0.78,4522,11.43,-,-,43818,1.18,500,0.97
2015/03/25,51000,-700,-1.35,4522,11.28,-,-,43818,1.16,500,0.98
2015/03/26,49700,-1300,-2.55,4522,10.99,-,-,43818,1.13,500,1.01
2015/03/27,49050,-650,-1.31,4522,10.85,-,-,43818,1.12,500,1.02
2015/03/30,50100,1050,+2.14,4522,11.08,-,-,43818,1.14,500,1.00
2015/03/31,50400,300,+0.60,4522,11.15,-,-,43818,1.15,500,0.99
2015/04/01,49200,-1200,-2.38,4522,10.88,-,-,43818,1.12,500,1.02
2015/04/02,49200,0,0.00,4522,10.88,-,-,43818,1.12,500,1.02
2015/04/03,50800,1600,+3.25,4522,11.23,-,-,43818,1.16,500,0.98
2015/04/06,54900,4100,+8.07,4522,12.14,-,-,43818,1.25,500,0.91
2015/04/07,55300,400,+0.73,4522,12.23,-,-,43818,1.26,500,0.90
2015/04/08,56000,700,+1.27,4522,12.38,-,-,43818,1.28,500,0.89
2015/04/09,55600,-400,-0.71,4522,12.30,-,-,43818,1.27,500,0.90
2015/04/10,55400,-200,-0.36,4522,12.25,-,-,43818,1.26,500,0.90
2015/04/13,58500,3100,+5.60,4522,12.94,-,-,43818,1.34,500,0.85
2015/04/14,58100,-400,-0.68,4522,12.85,-,-,43818,1.33,500,0.86
2015/04/15,58300,200,+0.34,4522,12.89,-,-,43818,1.33,500,0.86
2015/04/16,58900,600,+1.03,4522,13.03,-,-,43818,1.34,500,0.85
2015/04/17,57300,-1600,-2.72,4522,12.67,-,-,43818,1.31,500,0.87
2015/04/20,57200,-100,-0.17,4522,12.65,-,-,43818,1.31,500,0.87
2015/04/21,57100,-100,-0.17,4522,12.63,-,-,43818,1.30,500,0.88
2015/04/22,57300,200,+0.35,4522,12.67,-,-,43818,1.31,500,0.87
2015/04/23,56000,-1300,-2.27,4522,12.38,-,-,43818,1.28,500,0.89
2015/04/24,55000,-1000,-1.79,4522,12.16,-,-,43818,1.26,500,0.91
2015/04/27,52900,-2100,-3.82,4522,11.70,-,-,43818,1.21,500,0.95
2015/04/28,53500,600,+1.13,4522,11.83,-,-,43818,1.22,500,0.93
2015/04/29,51800,-1700,-3.18,4522,11.46,-,-,43818,1.18,500,0.97
2015/04/30,51900,100,+0.19,4522,11.48,-,-,43818,1.18,500,0.96
2015/05/04,52000,100,+0.19,4522,11.50,-,-,43818,1.19,500,0.96
2015/05/06,51300,-700,-1.35,3768,13.61,-,-,48844,1.05,500,0.97
2015/05/07,52800,1500,+2.92,3768,14.01,-,-,48844,1.08,500,0.95
2015/05/08,52300,-500,-0.95,3768,13.88,-,-,48844,1.07,500,0.96
2015/05/11,52800,500,+0.96,3768,14.01,-,-,48844,1.08,500,0.95
2015/05/12,52200,-600,-1.14,3768,13.85,-,-,48844,1.07,500,0.96
2015/05/13,52400,200,+0.38,3768,13.91,-,-,48844,1.07,500,0.95
2015/05/14,52500,100,+0.19,3768,13.93,-,-,48844,1.07,500,0.95
2015/05/15,50100,-2400,-4.57,3768,13.30,-,-,48844,1.03,500,1.00
2015/05/18,49100,-1000,-2.00,3768,13.03,-,-,48844,1.01,500,1.02
2015/05/19,48550,-550,-1.12,3768,12.88,-,-,48844,0.99,500,1.03
2015/05/20,48950,400,+0.82,3768,12.99,-,-,48844,1.00,500,1.02
2015/05/21,46850,-2100,-4.29,3768,12.43,-,-,48844,0.96,500,1.07
2015/05/22,48000,1150,+2.45,3768,12.74,-,-,48844,0.98,500,1.04
2015/05/26,45150,-2850,-5.94,3768,11.98,-,-,48844,0.92,500,1.11
2015/05/27,45450,300,+0.66,3768,12.06,-,-,48844,0.93,500,1.10
2015/05/28,44700,-750,-1.65,3768,11.86,-,-,48844,0.92,500,1.12
2015/05/29,44250,-450,-1.01,3768,11.74,-,-,48844,0.91,500,1.13
2015/06/01,43850,-400,-0.90,3768,11.64,-,-,48844,0.90,500,1.14
2015/06/02,43000,-850,-1.94,3768,11.41,-,-,48844,0.88,500,1.16
2015/06/03,44800,1800,+4.19,3768,11.89,-,-,48844,0.92,500,1.12
2015/06/04,43550,-1250,-2.79,3768,11.56,-,-,48844,0.89,500,1.15
2015/06/05,45100,1550,+3.56,3768,11.97,-,-,48844,0.92,500,1.11
2015/06/08,44750,-350,-0.78,3768,11.88,-,-,48844,0.92,500,1.12
2015/06/09,45100,350,+0.78,3768,11.97,-,-,48844,0.92,500,1.11
2015/06/10,45400,300,+0.67,3768,12.05,-,-,48844,0.93,500,1.10
2015/06/11,45150,-250,-0.55,3768,11.98,-,-,48844,0.92,500,1.11
2015/06/12,43700,-1450,-3.21,3768,11.60,-,-,48844,0.89,500,1.14
2015/06/15,43450,-250,-0.57,3768,11.53,-,-,48844,0.89,500,1.15
2015/06/16,41600,-1850,-4.26,3768,11.04,-,-,48844,0.85,500,1.20
2015/06/17,41700,100,+0.24,3768,11.07,-,-,48844,0.85,500,1.20
2015/06/18,41050,-650,-1.56,3768,10.89,-,-,48844,0.84,500,1.22
