Date,Close,대비,등락률,BPS,PBR,주당배당금,배당수익률
2016/05/10,26400,650,2.52,29377,0.9,500,1.89
2016/05/11,26200,-200,-0.76,29377,0.89,500,1.91
2016/05/12,26100,-100,-0.38,29377,0.89,500,1.92
2016/05/13,26100,0,0.0,29377,0.89,500,1.92
2016/05/16,26100,0,0.0,29377,0.89,500,1.92
2016/05/17,25900,-200,-0.77,29377,0.88,500,1.93
2016/05/18,26200,300,1.16,29377,0.89,500,1.91
2016/05/19,26600,400,1.53,29377,0.91,500,1.88
2016/05/20,26300,-300,-1.13,29377,0.9,500,1.9
2016/05/23,27200,900,3.42,29377,0.93,500,1.84
2016/05/24,26850,-350,-1.29,29377,0.91,500,1.86
2016/05/25,27050,200,0.74,29377,0.92,500,1.85
2016/05/26,27000,-50,-0.18,29377,0.92,500,1.85
2016/05/27,28650,1650,6.11,29377,0.98,500,1.75
2016/05/30,29000,350,1.22,29377,0.99,500,1.72
2016/05/31,28700,-300,-1.03,29377,0.98,500,1.74
2016/06/01,28500,-200,-0.7,29377,0.97,500,1.75
2016/06/02,28050,-450,-1.58,29377,0.95,500,1.78
2016/06/03,27600,-450,-1.6,29377,0.94,500,1.81
2016/06/07,28650,1050,3.8,29377,0.98,500,1.75
2016/06/08,28550,-100,-0.35,29377,0.97,500,1.75
2016/06/09,29000,450,1.58,29377,0.99,500,1.72
2016/06/10,29000,0,0.0,29377,0.99,500,1.72
2016/06/13,28350,-650,-2.24,29377,0.97,500,1.76
2016/06/14,29050,700,2.47,29377,0.99,500,1.72
2016/06/15,29950,900,3.1,29377,1.02,500,1.67
2016/06/16,29650,-300,-1.0,29377,1.01,500,1.69
2016/06/17,29000,-650,-2.19,29377,0.99,500,1.72
2016/06/20,30050,1050,3.62,29377,1.02,500,1.66
2016/06/21,29800,-250,-0.83,29377,1.01,500,1.68
2016/06/22,30950,1150,3.86,29377,1.05,500,1.62
2016/06/23,31750,800,2.58,29377,1.08,500,1.57
2016/06/24,31800,50,0.16,29377,1.08,500,1.57
2016/06/27,32050,250,0.79,29377,1.09,500,1.56
2016/06/28,31150,-900,-2.81,29377,1.06,500,1.61
2016/06/29,31800,650,2.09,29377,1.08,500,1.57
2016/06/30,32400,600,1.89,29377,1.1,500,1.54
2016/07/01,32150,-250,-0.77,29377,1.09,500,1.56
2016/07/04,32750,600,1.87,29377,1.11,500,1.53
2016/07/05,31850,-900,-2.75,29377,1.08,500,1.57
2016/07/06,30600,-1250,-3.92,29377,1.04,500,1.63
2016/07/07,30650,50,0.16,29377,1.04,500,1.63
2016/07/08,31050,400,1.31,29377,1.06,500,1.61
2016/07/11,32000,950,3.06,29377,1.09,500,1.56
2016/07/12,32000,0,0.0,29377,1.09,500,1.56
2016/07/13,32650,650,2.03,29377,1.11,500,1.53
2016/07/14,33050,400,1.23,29377,1.13,500,1.51
2016/07/15,32700,-350,-1.06,29377,1.11,500,1.53
2016/07/18,32750,50,0.15,29377,1.11,500,1.53
2016/07/19,32450,-300,-0.92,29377,1.1,500,1.54
2016/07/20,32100,-350,-1.08,29377,1.09,500,1.56
2016/07/21,32150,50,0.16,29377,1.09,500,1.56
2016/07/22,32000,-150,-0.47,29377,1.09,500,1.56
2016/07/25,32500,500,1.56,29377,1.11,500,1.54
2016/07/26,32050,-450,-1.38,29377,1.09,500,1.56
2016/07/27,33450,1400,4.37,29377,1.14,500,1.49
2016/07/28,33550,100,0.3,29377,1.14,500,1.49
2016/07/29,34400,850,2.53,29377,1.17,500,1.45
2016/08/01,34850,450,1.31,29377,1.19,500,1.43
2016/08/02,33750,-1100,-3.16,29377,1.15,500,1.48
2016/08/03,33550,-200,-0.59,29377,1.14,500,1.49
2016/08/04,33650,100,0.3,29377,1.15,500,1.49
2016/08/05,34800,1150,3.42,29377,1.18,500,1.44
2016/08/08,34950,150,0.43,29377,1.19,500,1.43
2016/08/09,35050,100,0.29,29377,1.19,500,1.43
2016/08/10,33800,-1250,-3.57,29377,1.15,500,1.48
2016/08/11,34800,1000,2.96,29377,1.18,500,1.44
2016/08/12,34350,-450,-1.29,29377,1.17,500,1.46
2016/08/16,33700,-650,-1.89,29377,1.15,500,1.48
2016/08/17,33550,-150,-0.45,29377,1.14,500,1.49
2016/08/18,34150,600,1.79,29377,1.16,500,1.46
2016/08/19,35400,1250,3.66,29377,1.21,500,1.41
2016/08/22,36000,600,1.69,29377,1.23,500,1.39
2016/08/23,35600,-400,-1.11,29377,1.21,500,1.4
2016/08/24,35750,150,0.42,29377,1.22,500,1.4
2016/08/25,35700,-50,-0.14,29377,1.22,500,1.4
2016/08/26,36250,550,1.54,29377,1.23,500,1.38
2016/08/29,36250,0,0.0,29377,1.23,500,1.38
2016/08/30,36300,50,0.14,29377,1.24,500,1.38
2016/08/31,36450,150,0.41,29377,1.24,500,1.37
2016/09/01,36100,-350,-0.96,29377,1.23,500,1.39
2016/09/02,36650,550,1.52,29377,1.25,500,1.36
2016/09/05,37500,850,2.32,29377,1.28,500,1.33
2016/09/06,38000,500,1.33,29377,1.29,500,1.32
2016/09/07,37900,-100,-0.26,29377,1.29,500,1.32
2016/09/08,38700,800,2.11,29377,1.32,500,1.29
2016/09/09,38950,250,0.65,29377,1.33,500,1.28
2016/09/12,37000,-1950,-5.01,29377,1.26,500,1.35
2016/09/13,37800,800,2.16,29377,1.29,500,1.32
2016/09/19,39200,1400,3.7,29377,1.33,500,1.28
2016/09/20,39250,50,0.13,29377,1.34,500,1.27
2016/09/21,39150,-100,-0.25,29377,1.33,500,1.28
2016/09/22,39400,250,0.64,29377,1.34,500,1.27
2016/09/23,39350,-50,-0.13,29377,1.34,500,1.27
2016/09/26,39500,150,0.38,29377,1.34,500,1.27
